,Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total,Summary
72,2073,Grand Theft Auto: The Trilogy,grand-theft-auto-the-trilogy,Adventure,M,PS2,Rockstar Games,Rockstar North,,,,0.0,1.14,,0.51,,0.62,2005.0,,http://www.vgchartz.com/game/5166/grand-theft-auto-the-trilogy/?region=All,1,,/games/boxart/3799034ccc.jpg,1.14,"What is Grand Theft Auto? Well, in addition to acquiring a motored vehicle without permission, it's a series of games that revolve around crime, mayhem, violence, drama, action, bullets, revenge and, of course, money. All of the games are very similar in the means of gameplay: You control a man, who must do stuff in order to earn money and respect, so he could do more advanced stuff and eventually rise to stars as a biggest mutha of 'em all. The open world makes it possible to do almost anything. You can steal any car. Shoot, maim, drown, ambush, attack, hit, scare, destroy, explode, burn, or slice anyone. Fly planes, drive boats, parachute from skies, drive bmx-bikes, burglar houses, rob stores, date babes, listen to the wacky radio stations, attend to contests, control RC cars, search for hidden packages, unique jumps, graffiti tags. You can buy property, go and have dinner, tune cars, and much much more. GTA3 is the first one of this trilogy. It sees one nameless dude escaping imprisonment and starting to take over the underworld of the Liberty City to himself, bit by bit.GTA: Vice City is the second in the series. It happens in the 80's and the place is Vice City. The main protagonist Tommy Vercetti has returned from a ""vacation"" and is back in town to take his place in the city's crime scene. GTA: San Andreas is the final part of this trilogy. Three big cities to explore, and for the first time in the series: a proper wilderness with trees and such. The game area is roughly three times bigger than Vice City. "
73,2074,LEGO Worlds,lego-worlds,Misc,,PS4,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,0.0,1.14,0.21,0.72,0.04,0.17,2017.0,,http://www.vgchartz.com/game/153434/lego-worlds/?region=All,1,,/games/boxart/full_1309816JapanFrontccc.jpg,1.14, 
74,2075,Final Fantasy VII,final-fantasy-vii,Role-Playing,T,PC,Eidos Interactive,SquareSoft,,8.4,,1.14,0.0,,,,,1998.0,23rd Mar 19,http://www.vgchartz.com/game/12389/final-fantasy-vii/?region=All,1,,/games/boxart/9399816ccc.jpg,1.14,"Features seamless 3D gameplay and animation, hundreds of pre-rendered, computer-generated backgrounds, real-time battles, and an engrossing storyline that made it one of the largest and most richly detailed gaming experiences ever created.Source: Square Enix "
75,2076,Mobile Suit Gundam: Federation vs. Zeon,mobile-suit-gundam-federation-vs-zeon,Simulation,T,PS2,Bandai,Bandai,,,,0.0,1.14,0.12,0.1,0.88,0.03,2002.0,,http://www.vgchartz.com/game/3806/mobile-suit-gundam-federation-vs-zeon/?region=All,1,,/games/boxart/9994243ccc.jpg,1.14,"For years, you've watched the conflict. Not you must make a choice. Who will YOU be: commander of the imperiled Earth Federation, or leader of the notorious Zeon Forces? Choose your side, then prepare for the fight of your life!

Arcade-style split-screen action for Head-to-Head or Team Battle
Awesome Campaign mode with over 200 missions for hours of replay
Full voice-over performed by the actual television series actors
Choose your side -- play through as either a Federation or Zeon pilot
New outer space combat: take full advantage of 3D environments with fast and furious battles in outer space.

us.playstation.com "
76,2077,Need for Speed Underground 2,need-for-speed-underground-2,Racing,E,GC,Electronic Arts,EA Black Box,,,,0.0,1.14,0.7,0.39,0.01,0.03,2004.0,,http://www.vgchartz.com/game/5493/need-for-speed-underground-2/?region=All,1,,/games/boxart/full_3941778AmericaFrontccc.jpg,1.14,"Discover the living, breathing world of tuner culture in Need for Speed™ Underground 2, the sequel to the best-selling racing game of 2003, and the latest blockbuster installment in the legendary Need for Speed franchise.  Taking place in a massive, free-roaming city featuring five distinct interconnected neighborhoods, Need for Speed Underground 2 delivers an immersive game world where the streets are your menus. As players explore the city, they'll encounter rival racers who will school them in the ways of the underground and tip them off to the hottest racing spots in town.  Deep new performance tuning allows gamers to fine-tune every aspect of their ride's handling and performance, while hundreds of new visual customizations guarantee players can create their own personalized, totally unique car.  All-new game modes join Circuit, Drift, and Drag events to add depth and variety, pushing car and driver to the limit, while more than a dozen new cars and hundreds of aftermarket parts from the biggest names in the business make Need for Speed Underground 2 the deepest, most authentic tuner experience ever.
 
Source - www.electronicarts.co.uk (publisher) "
77,2078,MechAssault,mechassault,Simulation,T,XB,Microsoft Game Studios,Day 1 Studios,,,,0.0,1.13,1.01,0.1,,0.03,2002.0,,http://www.vgchartz.com/game/1291/mechassault/?region=All,1,,/games/boxart/1792688ccc.jpg,1.13,"
Pilot the most powerful weapon of the 31st century, a 40-foot tall walking tank called a BattleMech. MechAssault is a 3rd-person action/shooter, where environments are not only fully destructible, they're your weapons. Get prepared for the ultimate multiplayer online experience.
 

 

Massive destruction on a whole new level.Every structure, bridge, tower and bus in MechAssault is fully destructible. Players can blow away everything in the world bit by bit. Blasting the side of a building exposes rebar, hanging insulation and even enemy snipers! Players even can use the environment against their foes. If they're running low on ammo, they can drop a 20-story building on the infantry and save the firepower for the big guys.
A powerful array of devastating walking tanks.To pilot the most awesome piece of military machinery ever created, players choose from unique and formidable BattleMechs, each with enough firepower to level a city — literally.
Online, system-link and split-screen multiplay. MechAssault will ship with complete Xbox online and split-screen multiplay capabilities, so gamers can battle friends or enemies over the Internet, taunting the competition or strategizing with a teammate using full voice communication.
Mid-mission 'Mech upgrades. Premission BattleMech choice and mid-mission weapon upgrades allow players to customize the 'Mech chassis to suit their style or mood. They can upgrade weapons, or maximize armor — the choice is theirs.
Amazing special effects. Intense, jaw-dropping weapon and damage effects all but demand that the player fire a weapon just to see the effect on the environment. Lasers light up the sky, Particle Projection Cannons electrocute opponents, and magnetically accelerated slugs from the Gauss Rifle are a sight to behold.
Dynamic mission-based gameplay. Gamers are given their military objectives by operatives on the ground and must figure out the best way to accomplish them. Players hit the ground running and enjoy the unexpected events turn routine missions into chaotic all-out frag fests.
Epic BattleTech storyline. Engaging heroic characters and stories draw upon the rich 15-year BattleTech history. Gamers will play as a fierce Wolf Dragoon mercenary and lay the smackdown on some unsuspecting pirates.
Downloadable Content. MechAssault is an evolving product. Gamers will be rewarded with new upgrades such as multiplayer maps, new 'Mechs and multiplayer modes. The Xboxes built-in hard drive allows for game upgrades not available on any other console.
Cinematic storytelling. A mission-based storyline punctuated with cinematic scenes provides key game information and clues, and heightens the drama and importance of events.
Awesome audio. MechAssault features extensive voice messaging and themed interactive music changes that reflect and drive the pace of the current in-game situation, as well as audio that reflects the current and constantly changing state of events. The audio experience is heightened by the use of Dolby Digital 5.1 surround sound.

 
Xbox.com "
78,2079,NCAA Football 14,ncaa-football-14,Sports,E,X360,EA Sports,EA Tiburon,,7.6,,0.0,1.13,1.01,,,0.12,2013.0,31st Jan 18,http://www.vgchartz.com/game/72081/ncaa-football-14/?region=All,1,,/games/boxart/full_4051650AmericaFrontccc.jpg,1.13, 
79,2080,Derby Stallion 99,derby-stallion-99,Sports,,PS,ASCII Entertainment,ParityBit,,,,0.0,1.13,,,1.06,0.07,1999.0,,http://www.vgchartz.com/game/3075/derby-stallion-99/?region=All,1,,/games/boxart/full_1861909JapanFrontccc.jpg,1.13,"Derby Stallion '99 is a Horse Racing game, developed and published by ASCII Entertainment,  which was released in Japan in 1999. "
80,2081,Cars,cars,Racing,E,GBA,THQ,Helixe,,4.5,,0.0,1.13,0.81,0.3,,0.02,2006.0,,http://www.vgchartz.com/game/7033/cars/?region=All,1,,/games/boxart/4542100ccc.jpg,1.13,"It's Piston Cup season again. Time to go racing! Compete in a variety of racing events in Ornament Valley and onto the Piston Cup series. Just select the flashing race icons to start. So start your engine, hold on tight, and get ready to leave the competition in the dust!

Burn rubber in over 15 races!
Interact with your favorite characters from the film!
Race as Lightning McQueen, The King, Doc Hudson, and Chick Hicks!

THQ "
81,2082,Mirror's Edge,mirrors-edge,Platform,T,PS3,Electronic Arts,EA Digital Illusions CE,,7.7,8.2,0.0,1.13,0.31,0.59,0.02,0.21,2008.0,25th Mar 19,http://www.vgchartz.com/game/21685/mirrors-edge/?region=All,1,8.3,/games/boxart/full_3564523AmericaFrontccc.jpg,1.13,"In a city where information is heavily monitored, agile couriers called Runners transport sensitive data away from prying eyes.
In this seemingly utopian paradise, a crime has been committed, your sister has been framed and now you are being hunted. You are a Runner called Faith - and this innovative first-person action-adventure is your story.
Mirror’s Edge™ delivers you straight into the shoes of this unique heroine as she traverses the vertigo-inducing cityscape, engaging in intense combat and fast paced chases. With a never before seen sense of movement and perspective, you will be drawn into Faith’s world. A world that is visceral, immediate, and very dangerous. Live or die? Soar or plummet? One thing is certain, in this city you will learn how to run.
From the makers of the groundbreaking Battlefield franchise, Mirror’s Edge is an action-adventure experience unlike any other.
Key features
Move yourself: 
String together an amazing arsenal of wall-runs, leaps, vaults and more, in fluid, acrobatic movements that turns every level of the urban environment to your advantage and salvation.
 Immerse yourself: 
In first person every breath, every collision, every impact is acutely felt. Heights create real vertigo, movements flow naturally, collisions and bullet impacts create genuine fear and adrenaline.
 Challenge yourself:
Fight or flight. Your speed and agility allow you not only to evade, capture and perform daring escapes, but also to disable and disarm unwary opponents, in a mix of chase, puzzles, strategy and intense combat.
 Free Yourself: 
Runner vision allows you to see the city as they do. See the flow. Rooftops become pathways and conduits, opportunities and escape routes. The flow is what keeps you running – what keeps you alive.
 
Source - www.electronicarts.co.uk (publisher) "
82,2083,Rocksmith,rocksmith,Misc,T,X360,Ubisoft,Ubisoft,,8.0,,0.0,1.13,0.85,0.19,0.01,0.08,2011.0,,http://www.vgchartz.com/game/50574/rocksmith/?region=All,1,,/games/boxart/full_rocksmith_76AmericaFront.jpg,1.13," 
Introducing the next stage in the evolution of the guitar game. Rocksmith™, the first and only game where you can plug into any real guitar.
When we say any guitar we mean any guitar. Whether it’s the guitar sitting in your attic, your cherished faithful steed, or the guitar you have yet to buy, Rocksmith lets you plug any guitar into your Xbox 360® or PlayStation®3 system.
Difficulty settings that adapt to your ability. You love a challenge, but hate being overwhelmed. With addicting gameplay that adapts to your personal skill level, you will automatically progress from single notes to complex chords without getting in over your head.
Lots of music. Lots of styles. One of the most satisfying moments for any guitar player is hearing yourself play your favorite song for the first time. Rocksmith has amassed an amazing library of songs from different music genres allowing players to experience that moment first hand.
Play songs instead of just learning them. You want to play new songs, but you don't want to labor through tablature or cringe through poorly produced videos. No problem. Rocksmith will not only present you with new songs, but will also challenge you to step away from the notes on screen and play songs by memory.
 
Ubisoft
  "
83,2084,Plants vs Zombies: Garden Warfare,plants-vs-zombies-garden-warfare,Shooter,E10,X360,Electronic Arts,PopCap Games,,8.0,,0.0,1.13,0.54,0.5,0.0,0.09,2014.0,05th Feb 18,http://www.vgchartz.com/game/73097/plants-vs-zombies-garden-warfare/?region=All,1,,/games/boxart/full_6214041PALFrontccc.jpg,1.13, 
84,2085,Tom Clancy's Rainbow Six 3: Black Arrow,tom-clancys-rainbow-six-3-black-arrow,Shooter,M,XB,Ubisoft,Ubisoft Montreal,,,,0.0,1.13,0.99,0.12,,0.02,2004.0,,http://www.vgchartz.com/game/2451/tom-clancys-rainbow-six-3-black-arrow/?region=All,1,,/games/boxart/full_8557297AmericaFrontccc.jpg,1.13,"A series of attempts to kidnap telemetry and rocket scientists pulls Team Rainbow into a spiderweb of international intrigue. An international cabal of renegade military officers is trying to create conflict in the oil-rich regions around the Black Sea, giving them an excuse to swoop in and seize control. Team Rainbow must stop the terrorists from developing weapons of mass destruction, and prevent them from starting a devastating war. Key Features include: New Single Player Campaign - Complete diversified and challenging objectives, use new weapons and equipment, and enjoy beautiful Mediterranean and Eastern European level environments. Improved, Smarter AI Terrorists: Watch the bad guys call for backup when they are out-numbered or use hostages as human shields; New Objective-Based Game Modes: *Conquest: Teams battle to capture and hold designated points on the map *Capture the Flag: Teams must race to the center to take possession of the flag, and defend it as they carry it back to their compound. Black Arrow will be one of the first games to offer the new Xbox Live 3.0 features including User-created tournaments, Messenging, and Clan statistics. Direct AI Teammates in Co-op Multiplayer: Command Team Rainbow AI squad-mates during co-operative gameplay and see how you compare with new statistics for both co-op and single player. New Tactics for Online Multiplayer: Enter Black Arrow’s new, private team lobbies and use a planning interface to develop strategies before online matches begin.
[Ubisoft] "
85,2086,The Elder Scrolls V: Skyrim VR,the-elder-scrolls-v-skyrim-vr,Role-Playing,M,PS4,Bethesda Softworks,Bethesda Softworks,,,,0.0,1.13,0.47,0.47,0.01,0.19,2017.0,11th Sep 18,http://www.vgchartz.com/game/210249/the-elder-scrolls-v-skyrim-vr/?region=All,1,,/games/boxart/full_6882091AmericaFrontccc.jpg,1.13, 
86,2087,Donkey Kong,donkey-kong,Platform,,NES,Nintendo,Nintendo,,,,1.13,0.0,,,,,1986.0,,http://www.vgchartz.com/game/6225/donkey-kong/?region=All,1,,/games/boxart/8810309ccc.jpg,1.13,"  Donkey Kong has kidnapped Pauline, and it is up to Mario, the fearless carpenter, to come to her rescue.  Throwing fate to the wind, Mario tries desperately to climb the labyrinth of structural beams from the top of which Donkey Kong taunts him.  Help our hero ascend the metal structure by dodging an assortment of fireballs, steel beams, and exploding barrels the angry ape hurls at him.  Prepare yourself for a never-ending adventure as Donkey Kong takes Pauline away to the next level every time Mario gets to the top.  Based on the arcade game of the same name, this classic will keep hardcore and casual gamers entertained for hours.   From: www.nintendo.com  "
87,2088,Resident Evil Director's Cut,resident-evil-directors-cut,Action,M,PS,Capcom,Capcom,,8.3,,1.13,0.0,,,,,1997.0,,http://www.vgchartz.com/game/4167/resident-evil-directors-cut/?region=All,1,,/games/boxart/5908966ccc.jpg,1.13,FACE YOUR FEARS... In the ultimate experience of suspense and terror. Blood-thirsty zombies. Mutant beasts. Monstrous serpents. Untold mysteries lurk around every corner. The nightmare lives on in the award-winning game of survival horror. Now the terror comes alive with the Dual Shock Analog Controller to send shivers up and down your spine. 
88,2089,Total War: Rome II,total-war-rome-ii,Strategy,T,PC,Sega,The Creative Assembly,,8.0,,1.13,0.0,,,,,2013.0,19th Mar 18,http://www.vgchartz.com/game/72163/total-war-rome-ii/?region=All,1,,/games/boxart/full_3404293PALFrontccc.jpg,1.13, 
89,2090,Guitar Hero 5,guitar-hero-5,Misc,T,X360,Activision,Neversoft Entertainment,,9.0,,0.0,1.13,0.65,0.37,,0.11,2009.0,,http://www.vgchartz.com/game/29387/guitar-hero-5/?region=All,1,,/games/boxart/full_2635589AmericaFrontccc.jpg,1.13,"Living room legends will rock any way they want in Guitar Hero® 5. The entire set list is at your fingertips from the start, featuring genre-defining hits from some of the biggest rock artists and bands of all time, including The Rolling Stones, The White Stripes, Kings of Leon, Tom Petty, Bob Dylan, Johnny Cash, Santana, and Vampire Weekend. Take complete control, personalize and customize how you experience music by choosing any in-game instrument combination —multiple vocalists, guitarists, bassists, and drummers, in any game mode. Elevating the Guitar Hero series to new heights with unmatched social gameplay, an enhanced style, new in-game artists, and more rock legends, Guitar Hero 5 features new surprises and challenges to fire up long-time fret board fanatics and create a new generation of enthusiasts.
Play as your Avatar: Import your Xbox 360 Avatar, choose your instrument, and play along with your personalized characters rocking out to any track on the epic 85-song set list. Mix and match your Avatars with Guitar Hero favorites like Judy Nails, Axel Steel, and Lars Ümlaüt. 
Party Play mode: Jump in/jump out of songs at any time in the all-new Party Play mode. 
Any instrument you choose: Shred with four guitars or any combination of instruments. 
Rockfest: New Rockfest mode tests your skills against four players locally or up to eight players online. 
Play all your downloads: Import your Guitar Hero World Tour songs straight into Guitar Hero 5. 
Create and share your own music: Compose your own songs or download thousands to expand your music library with GH™ Studio, GH™ Mix 2.0, and GH™ Jam.
www.xbox.com "
90,2091,Rocksmith,rocksmith,Misc,T,PS3,Ubisoft,Ubisoft,,8.0,,0.0,1.13,0.53,0.38,0.09,0.13,2011.0,,http://www.vgchartz.com/game/50573/rocksmith/?region=All,1,,/games/boxart/full_rocksmith_515AmericaFront.jpg,1.13," 

 
Introducing the next stage in the evolution of the guitar game. Rocksmith™, the first and only game where you can plug into any real guitar.
When we say any guitar we mean any guitar. Whether it’s the guitar sitting in your attic, your cherished faithful steed, or the guitar you have yet to buy, Rocksmith lets you plug any guitar into your Xbox 360® or PlayStation®3 system.
Difficulty settings that adapt to your ability. You love a challenge, but hate being overwhelmed. With addicting gameplay that adapts to your personal skill level, you will automatically progress from single notes to complex chords without getting in over your head.
Lots of music. Lots of styles. One of the most satisfying moments for any guitar player is hearing yourself play your favorite song for the first time. Rocksmith has amassed an amazing library of songs from different music genres allowing players to experience that moment first hand.
Play songs instead of just learning them. You want to play new songs, but you don't want to labor through tablature or cringe through poorly produced videos. No problem. Rocksmith will not only present you with new songs, but will also challenge you to step away from the notes on screen and play songs by memory.
 
Ubisoft
 

  "
91,2092,Jampack Winter '98,jampack-winter-98,Misc,T,PS,Sony Computer Entertainment,Sony Computer Entertainment America,,,,0.0,1.13,0.63,0.43,,0.07,1998.0,,http://www.vgchartz.com/game/42508/jampack-winter-98/?region=All,1,,/games/boxart/full_4730735AmericaFrontccc.jpg,1.13,"JamPack Winter '98 is a Demo Disc game, developed and published by SCEA,  which was released in 1998. "
92,2093,Fight Night Champion,fight-night-champion,Fighting,M,PS3,EA Sports,EA Canada,,8.4,,0.0,1.13,0.45,0.5,,0.18,2011.0,,http://www.vgchartz.com/game/46220/fight-night-champion/?region=All,1,,/games/boxart/full_fight-night-champion_55AmericaFront.jpg,1.13,"Featuring a refined physics-based animation system that incorporates improved locomotion, punching and stamina mechanics, Fight Night Champion will enable users to move, attack and dodge with the speed and power of the best champions, contenders and pretenders in the world of boxing. In addition, an all-new control scheme, dubbed Full Spectrum Punch Control, will deliver the most realistic punching system ever seen in a simulation fighting game, while still delivering an accessible experience that will make Fight Night Champion the most user-friendly title in the franchise’s history. "
93,2094,SingStar,singstar,Misc,T,PS3,Sony Computer Entertainment,SCEE London Studio,,,,0.0,1.13,0.45,0.56,,0.12,2008.0,,http://www.vgchartz.com/game/13149/singstar/?region=All,1,,/games/boxart/full_8264341AmericaFrontccc.jpg,1.13,"Entertaining at home takes on a whole new meaning this fall as SingStar™ comes to the PLAYSTATION®3 (PS3™) computer entertainment system. Developed by Sony Computer Entertainment Europe's London Studio, SingStar PS3 takes the successful interactive singing experience established with the multi-million selling global PlayStation®2 franchise to the next level with personalization and community taking center stage. SingStar PS3 allows you access to a catalog of hundreds of downloadable songs featuring the real artists and videos, via the PS3 online SingStore™. Become a global star as you share your SingStar experiences with friends and the online SingStar community via captured video, audio and photos. A perfect addition to the social gaming genre, SingStar will revolutionize the way you spend time with friends and family. KEY FEATURES A true interactive singing experience, where everyone is a star as they sing along with their favorite artists to the authentic videos of chart-topping tracks.With the SingStore feature, download and purchase hundreds of songs and videos from across multiple genres to build your ideal SingStar playlist. You pick the songs and create your own personalized SingStar party collection!Exclusively on PS3™, experience My SingStar Online, where you can share your personal SingStar performances and experiences by uploading your own photos and videos created from within the game. Meet friends, view and rate videos created by others within the SingStar online community.Utilizing the Blu-ray disc and PS3’s high-definition support, view select videos in full HD.Perform solo-style or challenge friends and family to a sing-off with multiplayer gameplay.PLAYSTATION®Eye camera compatible, allowing players to capture and share their performances, watch themselves performing as the main act and record special moments in the spotlight for playback.Multiple difficulty levels and selectable song lengths provide customized gameplay for all-ages and musical abilities.Source - www.us.playstation.com "
94,2095,Pokemon Mystery Dungeon: Red Rescue Team (US weekly sales),pokemon-mystery-dungeon-red-rescue-team-us-weekly-sales,Role-Playing,E,GBA,Nintendo,ChunSoft,,,,0.0,1.13,0.81,0.3,,0.02,2006.0,,http://www.vgchartz.com/game/7043/pokemon-mystery-dungeon-red-rescue-team-us-weekly-sales/?region=All,1,,/games/boxart/9791704ccc.jpg,1.13,"One day the player awakens to find that he or she has been turned into a 
Pokémon. The land is being ravaged by natural disasters so the player decides to 
form a rescue team with a partner Pokémon. The player can interact with many 
different Pokémon on various missions while trying to uncover their true purpose 
and destiny. An engrossing story of adventure, redemption and, most of all, 
friendship.

For the first time ever, the player is a Pokémon, speaking and interacting 
  with other characters in a world populated only by Pokémon.


A deep, involving and dramatic story brings the player into a world of 
  Pokémon not seen or experienced before.


Strategic battles enhance the adventure.


Randomly generated dungeons make every mission unique.
 
 "
95,2096,ModNation Racers,modnation-racers,Racing,E,PS3,Sony Computer Entertainment,United Front Games,,8.1,,0.0,1.13,0.5,0.4,0.06,0.16,2010.0,,http://www.vgchartz.com/game/35099/modnation-racers/?region=All,1,,/games/boxart/full_355593AmericaFrontccc.jpg,1.13,"ModNation Racers is the newest installment to PlayStation’s innovative Play, Create and Share genre. ModNation Racers is a thoroughly fresh take on classic kart racing that empowers the player to personalize their entire game. Players can express themselves by creating their own Mod character, styling their own racing kart and even building – in just minutes – an imaginative track that can be shared with the rest of the PlayStation community via the free PlayStation Network service. The easy-to-use editing studio tools make this creative process accessible to players of all levels. Not feeling creative? ModNation Racers presents a humorous story with a wealth of pre-made characters, karts, tracks and challenges for all players.Race ItModNation Racers is fun and competitive kart racing re-imagined. Redefining the kart racing genre, the processing power of PS3 allows for interaction with dynamic obstacles in the surrounding environment, the fun of real-time physics and handling in a speedy kart, free online play and more. Drive your kart against enemy AI, friends in your living room, or friends and foes online on the PlayStation Network. The team at United Front Games’ successful history with racing games ensures the core racing game play is best in class.Mod ItPlayers can express themselves in ModNation Racers by designing an imaginative Mod character and crafting a cool kart that insures a stylish drive around the track. Additionally, players are given simple and accessible tools to create any track they can dream up. They can spend mere minutes designing a circuit or hours perfecting it with the same tools the developers used to design the pre-made tracks. To start creating, players simply drive their kart and watch the track created in real-time behind them. They can add hairpin turns, rickety bridges or other elements to the race track, or even include environmental components like a stunning sunset, full mountain ranges and more.Share ItOnce players are happy with their track designs, Mod character or tricked-out kart, they can share and race these creations with the rest of the world online via PSN. Furthermore, players can download others’ unlocked creations, mod them, and then re-upload to the ModNation Racers community. ModNation Racers gives players the ability to rate and comment on others’ creations, and see how their track ranks within the community. With all this accessible editing and re-editing, players will have access to a constantly changing array of user generated characters, karts and tracks. Sophisticated social networking components, filters and leaderboards ensure the community’s best and favorite creations rise to the top and are easy to find.KEY FEATURES 

Customized Karting ExperienceWhether the player is a race car driver, a newcomer to videogames or an aspiring game developer, they can show their talents off in ModNation Racers. The power of creation is in the player’s hands.
Accessible Creation ToolsModNation Racers includes easy creation tools in the Track Studio, Character Studio and Kart Studio that allow the player to design something comprehensive and fun in a matter of minutes. Players can invest minimal time and enjoy basic creating, or they can invest more time and make sure every lake, mountain, banked turn and power-up is placed perfectly.
Classic Kart Racing ActionModNation Racers delivers exceptional kart handling and physics technology on PS3 that makes for fast and fun racing. Players can drift their karts around corners, boost for more speed, attack opponents with weapons and interact with the world around them.
Story CampaignThe humorous story of ModNation Racers sees the player rise up to become an elite racer. The narrative, tutorials, challenges, and rewards reveal all the key features.
Game ModesIn addition to the Story Campaign, other single and multiplayer player modes will let players show off their skills in varied challenges with their favorite characters and karts.
Extensive PlayStation Network OptionsFeatures include matchmaking, detailed stats and leaderboards, Friends List management, communication tools, etc.
Vinyl Art StyleInspired by urban vinyl art, ModNation Racers sports a stylish and attractive look and design for young and old players alike.
User-Generated ContentUser generated content in ModNation Racers will keep this karting world fresh and alive so that every race is a new and fun experience.
Vote for the BestPlayers can participate in the karting community in ModNation Racers by voting on any creation as they view it and race it
Attacking and Offensive DrivingWinning the race is only half of the fun! Players can use combat-like racing strategies to attack other karts with an array of dramatic weapons. For those interested in focusing solely on racing, ModNation Racers has a Pure Race mode.
Trophy SupportModNation Karting supports a host of fun and challenging trophies to collect along the way.
 "
96,2097,Rabbids Go Home,rabbids-go-home,Adventure,E10,Wii,Ubisoft,Ubisoft Montpellier,,8.0,,0.0,1.13,0.25,0.74,,0.14,2009.0,,http://www.vgchartz.com/game/35000/rabbids-go-home/?region=All,1,7.8,/games/boxart/full_5976071AmericaFrontccc.jpg,1.13,"The Rabbids’ first comedy-adventure will take them to the moon or bust! As usual, they have an infallible plan: Collect all the human Stuff they can find, heap it onto a giant Pile and climb to the moon… Not so fast! The Humans revolt and become Verminators to exterminate the Rabbid varmints and defend their precious Stuff: ‘Rabbids Go Home!’ "
97,2098,Moon Patrol,moon-patrol,Shooter,,2600,Atari,Atari,,,,0.0,1.12,1.05,0.06,,0.01,1983.0,,http://www.vgchartz.com/game/19764/moon-patrol/?region=All,1,,/games/boxart/full_moon-patrol_10AmericaFront.jpg,1.12,"As a Moon Buggy driver, your objective is to travel across the surface of the moon as quickly as you can. While you progress on your journey, you'll encounter huge craters, exploding land mines, and moon rocks on the lunar surface. To make your journey even more challenging, your Moon Buggy comes under missile fire from alien UFOs, some of which create even more craters.Push your Joystick up to jump over craters, land mines, and other obstacles. Time your jumps carefully: a poorly timed jump will cause your Moon Buggy to crash. Push your Joystick right to increase the speed of your Moon Buggy; push the Joystick left to slow it down. Press the red fire button to shoot your laser guns. When an enemy car appears from behind. use your jumping skill to jump over it, then blast it away when it's in front of you. When you encounter an enemy tank, jump over it and its bullets, or simply destroy it for maximum points.(credit: Atari; excerpt from original game instruction manual) "
98,2099,SOCOM: U.S. Navy SEALs Fireteam Bravo,socom-us-navy-seals-fireteam-bravo,Shooter,M,PSP,Sony Computer Entertainment,Zipper Interactive,,7.9,,0.0,1.12,1.03,0.0,0.01,0.08,2005.0,,http://www.vgchartz.com/game/2096/socom-us-navy-seals-fireteam-bravo/?region=All,1,,/games/boxart/full_3415948AmericaFrontccc.jpg,1.12,Freedom is on the march throughout the world. Defend America and her allies and promote freedom’s advance with a secret subset of the most elite and deadly fighting force on the planet. Tomorrow’s historic moments are today’s intense battles. Wherever freedom is threatened…the SEALs are there.Source - www.us.playstation.com 
99,2100,Supercar Street Challenge,supercar-street-challenge,Racing,E,PS2,Activision,EXAKT Entertainment,,,,0.0,1.12,0.55,0.43,,0.14,2001.0,,http://www.vgchartz.com/game/44420/supercar-street-challenge/?region=All,1,,/games/boxart/full_6471985AmericaFrontccc.jpg,1.12,"Supercar Street Challenge features nine real-world licensed supercars including the Lotus™ M220, Callaway™ C12, Saleen™ S7, Fioravanti™ F100, Pagani™ Zonda C12s, Vision™ CTEK K/2, Bertone™ Pixster, Rinspeed™ E-Go Rocket and the Pontiac™ Concept GTO as well a the capiblity for players to design their own custom racers with the Steve Saleen™ Styling Studio.   From within the studio, players can morph any combination of front-ends, back-ends, tires and rear wings to create a vehicle with a completely custom body.  
 
Once behind the wheel, players can gain an edge over the competition by taking elaborate shortcuts over sidewalks and though obstacles and buildings.  Additionally, Supercar Street Challenge’s traditional arcade-style gameplay allow players to rub fenders or even smash into blockades without slowing down the action. "
100,2101,Miscreated,miscreated,MMO,,PC,Unknown,Entrada Interactive,,,,1.12,0.0,,,,,2001.0,04th Feb 19,http://www.vgchartz.com/game/223396/miscreated/?region=All,1,,/games/boxart/full_1752635AmericaFrontccc.jpg,1.12, 
101,2102,Slay the Spire,slay-the-spire,Strategy,,PC,Mega Crit Games,Mega Crit Games,,,,1.12,0.0,,,,,2019.0,24th Mar 19,http://www.vgchartz.com/game/223397/slay-the-spire/?region=All,1,,/games/boxart/full_6635497AmericaFrontccc.jpg,1.12,"We fused card games and roguelikes together to make the best single player deckbuilder we could. Craft a unique deck, encounter bizarre creatures, discover relics of immense power, and Slay the Spire!
Features

Three core characters that each have their own unique set of cards. (With more planned)
200+ fully implemented cards.
50+ unique combat encounters.
100+ different items to be found.
Procedurally generated levels.
Tons of unlockables.

Source: Mega Crit Games (Developer+Publisher) "
