Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total,Summary
17107,AereA,aerea,Role-Playing,E10,PS4,Soedesco,Triangle Studios,,,,0.0,0.03,0.02,,,0.0,2017.0,01st Aug 18,http://www.vgchartz.com/game/190937/aerea/?region=All,1,,/games/boxart/full_2378004AmericaFrontccc.jpg,0.03," 
AereA is a music themed Action RPG in which you play as one of Great Maestro Guido’s disciples and explore Aezir; a floating island that was broken into pieces. Your mission is to find and return the nine primordial instruments to restore balance and peace to the world. You have to find your way through all parts of the scattered islands; complete quests, solve puzzles, defeat bosses and discover the truth behind the islands. Will you be able to return the nine primordial instruments?
Play as Wolff the Harp-Archer, Jacques the Cello-Knight, Jules the Lute-Mage, Claude the Trumpet-Gunner, or team up with your friends in local co-op. Collect Music Sheets to learn new skills and customize your weapons to your play style.
Features

Enjoy the beautifully      hand-drawn music themed graphic style
Experience the story to find      out what happened to the floating island
Play as 4 different characters,      each with their own unique set of abilities
Fight 9 unique bosses, inspired      by a specific musical instruments
Explore multiple islands with a      wide variety of biomes, enemies and puzzles
Switch to local co-op to form a      team with up to 4 friends at any time

Source: http://triangle-studios.com/games/aerea "
17108,Touch Shot! Love Application,touch-shot-love-application,Misc,,PS3,Compile Heart,Unknown,,,,0.0,0.03,,,0.03,,2012.0,,http://www.vgchartz.com/game/70417/touch-shot-love-application/?region=All,1,,/games/boxart/default.jpg,0.03, 
17109,Nanotek Warrior,nanotek-warrior,Shooter,E,PS,Virgin Interactive,Tetragon,,,,0.0,0.03,0.01,0.01,,0.0,1997.0,,http://www.vgchartz.com/game/24863/nanotek-warrior/?region=All,1,,/games/boxart/full_9412519AmericaFrontccc.png,0.03,"Nanotek Warrior is an Action game, developed by Tetragon and published by Virgin Interactive,  which was released in 1997. "
17110,Air Missions: Hind,air-missions-hind,Simulation,,PS4,Soedesco,3Division,,,,0.0,0.03,0.02,,,0.0,2018.0,13th Aug 18,http://www.vgchartz.com/game/222619/air-missions-hind/?region=All,1,,/games/boxart/full_2759929AmericaFrontccc.jpg,0.03, 
17111,Battlefield Vietnam,battlefield-vietnam,Shooter,T,PC,Electronic Arts,Digital Illusions,,8.5,,0.0,0.03,,0.02,,0.0,2004.0,,http://www.vgchartz.com/game/7435/battlefield-vietnam/?region=All,1,,/games/boxart/full_battlefield-vietnam_5AmericaFront.jpg,0.03,"All-Out War Across the Battlefields of Vietnam

The Battlefield franchise enters a new era equipped with more firepower, modernized weaponry and vehicles, and a deeper infantry experience from the jungles to the beaches of Vietnam. From villages on the Ho Chi Minh Trail to the city streets of Hue, wage modern warfare as the United States or North Vietnamese Army (NVA). Select from a variety of characters within the different soldier classes as you command powerful new vehicles including the UH-1 Huey helicopter, the M551 Sheridan tank, and the F-4 Phantom fighter jet on the U.S. side and the Russian-made T-54 tank, the MIG-21, and Mi-8 multipurpose helicopter on the NVA side. "
17112,BlazBlue: Chrono Phantasma Extend,blazblue-chrono-phantasma-extend,Fighting,T,PSV,Arc System Works,Arc System Works,,,,0.0,0.03,,0.02,,0.01,2015.0,03rd Jun 18,http://www.vgchartz.com/game/85447/blazblue-chrono-phantasma-extend/?region=All,1,,/games/boxart/full_9529095AmericaFrontccc.jpg,0.03, 
17113,Galileo,galileo,Adventure,,DS,D3 Publisher,Tomcat System,,,,0.0,0.03,,,0.03,,2008.0,,http://www.vgchartz.com/game/28286/galileo/?region=All,1,,/games/boxart/full_952667JapanFrontccc.jpg,0.03,"Galileo is an Adventure game, developed by Tomcat System and published by D3,  which was released in Japan in 2008. "
17114,Cake Mania: Baker's Challenge,cake-mania-bakers-challenge,Puzzle,E,PS2,Destineer,Sandlot Games,,,,0.0,0.03,0.01,0.01,,0.0,2008.0,,http://www.vgchartz.com/game/27765/cake-mania-bakers-challenge/?region=All,1,,/games/boxart/full_6057328AmericaFrontccc.jpg,0.03,"Jill returns home from culinary school to find her grandparents' bakery closed down. Help Jill build her bakery from scratch, serve customized cake to a collection of hilarious and hungry customers, and save the Evans' bakery! With 84 classic levels and 2 new exclusive game modes, Cake Mania®: Baker's Challenge serves up fun for both aspiring chefs and seasoned bakers! "
17115,Captain Tsubasa J: The Way to World Youth,captain-tsubasa-j-the-way-to-world-youth,Sports,,SNES,Bandai,Bandai,,,,0.0,0.03,,,0.03,,1995.0,,http://www.vgchartz.com/game/2975/captain-tsubasa-j-the-way-to-world-youth/?region=All,1,,/games/boxart/full_captain-tsubasa-j-the-way-to-world-youth_1JapanFront.jpg,0.03, 
17116,Super Monkey Ball Adventure,super-monkey-ball-adventure,Platform,E,PS2,Sega,Traveller's Tales,,,,0.0,0.03,0.01,0.01,,0.0,2006.0,,http://www.vgchartz.com/game/5786/super-monkey-ball-adventure/?region=All,1,,/games/boxart/2079424ccc.jpg,0.03,"All New Worlds. All New Parties. All New Adventure.
Super Monkey Ball series rolls onto the Sony PlayStation®2 and the Sony PSP® system this summer in the all new Super Monkey Ball Adventure. For the first time in the series, Super Monkey Ball Adventure will deliver a dynamic story-driven platform adventure in addition to the classic party games and racing elements made the franchise famous.
Playstation "
17117,Madden NFL 07,madden-nfl-07,Sports,E,GBA,EA Sports,Exient Entertainment,,7.0,,0.0,0.03,0.02,0.01,,0.0,2006.0,,http://www.vgchartz.com/game/27299/madden-nfl-07/?region=All,1,,/games/boxart/full_2637527AmericaFrontccc.jpg,0.03,"Madden NFL 07 is the latest installment in the Madden franchise. With Seahawks rusher Shaun Alexander as this year's cover guy, the running back, the second-most important member of the backfield, will see its role redefined.Features:

Lead Blocker Control: Throw the perfect block and create a running lane with all-new lead blocking control, and then take command of the tailback and rip off a big gain.  
NFL Superstar: Hall of Fame Mode: Play your way to the Pro Football Hall of Fame by taking complete control of any position on the field. Your actions on and off the field determine your impact on the game.  Run Like the Players Run with the All-New Highlight Stick: Bust out player-specific running styles matching those of real NFL players (e.g., smaller backs slash to break tackles, while bigger runners bowl over defenders in the open field). All-new jukes, cutbacks, and power moves.  
Additions to Franchise Mode: Scout collegiate prospects with the all-new NFL Draft Scouting System and the College All-Star Game, or watch players around the NFL impact their teams with the new Franchise Player Roles feature.  
Team-Specific Defensive Playbooks: For the first time, use actual plays from your favorite team's defensive playbook to shut down the running game, pressure the quarterback, or force key turnovers.  
Online Play: Climb the leaderboard as you take on your biggest rivals from coast-to-coast in Play Now or Session Match games.  
Enhanced Control Scheme: All-new Touch Pad buttons allow you to navigate through the game with simple finger taps. You can also draw on-screen hot routes and use voice recognition to call audibles.  
Unprecedented Gameplay Graphics: New visuals and higher resolution bring out every detail - sleek wide receivers and bulky lineman, realistic stadium day-night lighting, and game-altering weather effects
 "
17118,Renegade Racers,renegade-racers,Racing,E,PS,Interplay,Interplay,,,,0.0,0.03,0.01,0.01,,0.0,2000.0,,http://www.vgchartz.com/game/43098/renegade-racers/?region=All,1,,/games/boxart/full_7308913AmericaFrontccc.jpg,0.03,"Renegade Racers is a Racing game, developed and published by Interplay,  which was released in 2000. "
17119,Amatsumi Sora ni! Kumo no Hatate ni,amatsumi-sora-ni-kumo-no-hatate-ni,Adventure,,PSV,Prototype,Prototype,,,,0.0,0.03,,,0.03,,2015.0,,http://www.vgchartz.com/game/86127/amatsumi-sora-ni-kumo-no-hatate-ni/?region=All,1,,/games/boxart/full_4574229JapanFrontccc.jpg,0.03, 
17120,The Legend of Korra (3DS),the-legend-of-korra-3ds,Strategy,,3DS,Activision,Webfoot Technologies,,,,0.0,0.03,0.02,,,0.0,2015.0,,http://www.vgchartz.com/game/83283/the-legend-of-korra-3ds/?region=All,1,,/games/boxart/default.jpg,0.03,"The Legend of Korra is an  action-packed brawler based on the hit television series of the same  name. Unleash Korra's mastery of martial arts and the four elements –  fire, earth, air and water – to bolster her combos and counters against  foes in this action game sure to delight Korra and Platinum fans alike.
Cell-shaded visuals recreate the beautiful look and immersive feel of  the show, with colorful, vivid detail going into every action,  elemental effect and animated story sequence.
Source: Developer "
17121,Heroes of Hellas 2: Olympia,heroes-of-hellas-2-olympia,Puzzle,,DS,Unknown,Easy Interactive,,,,0.0,0.03,,0.02,,0.0,2012.0,,http://www.vgchartz.com/game/70299/heroes-of-hellas-2-olympia/?region=All,1,,/games/boxart/full_heroes-of-hellas-2-olympia_374PALFront.jpg,0.03, 
17122,Schlag den Raab,schlag-den-raab,Misc,,PC,Namco Bandai,Namco Bandai Games,,,,0.0,0.03,,0.02,,0.0,2010.0,,http://www.vgchartz.com/game/46772/schlag-den-raab/?region=All,1,,/games/boxart/full_schlag-den-raab_9PALFront.jpg,0.03, 
17123,Magicka,magicka,Role-Playing,T,PC,Paradox Interactive,Arrowhead Game Studios,,7.6,,0.0,0.03,,0.02,,0.0,2011.0,,http://www.vgchartz.com/game/47301/magicka/?region=All,1,,/games/boxart/full_magicka_923AmericaFront.jpg,0.03,"
Magicka is an action-adventure game set in a  rich fantasy world based on Norse mythology. The player assumes the  role of a wizard from a sacred order tasked with the ultimate goal of  stopping an evil sorcerer who has thrown the world into turmoil, his  evil creations besieging the forces of good.

Description

Players will be able to combine the  elements to cast spells, wreaking havoc and devastation on the minions  of darkness. They will also be able to team up with friends and fight  their way through the campaign, or test their skills in the magickal  arts in other challenging modes.
In Magicka, up to four players take on a grand adventure to save  their world from certain doom using a fully dynamic spell system. The  adventure mode takes the players across three different levels, ranging  from the lush forests of mountain valleys to the frozen halls of the  Mountain King where wits and creative thinking are keys to victory.  In the unlockable hardcore challenge modes, players fight off waves of  enemies to earn their place on local and online leaderboards.

Features

 Innovative and dynamic spellcasting system with thousands of possible combinations
Up to four-player co-op in all game modes, as well as a single-player option 
 Fight your way through 13 different levels in the campaign 
 Explore an expansive realm of adventure to defeat the evil wizard 
 Find and unlock challenges, items, and powerful Magicks 
 Experience the parody and satire of a clichéd fantasy world 

 
Paradox Interactive "
17124,Age of Empires III: Gold Edition,age-of-empires-iii-gold-edition,Strategy,T,PC,Microsoft Game Studios,Ensemble Studios,,,,0.0,0.03,,0.02,,0.0,2007.0,,http://www.vgchartz.com/game/14181/age-of-empires-iii-gold-edition/?region=All,1,,/games/boxart/full_5488038AmericaFrontccc.jpg,0.03, 
17125,AniMates!,animates,Simulation,E,DS,DreamCatcher Interactive,DK Games,,,,0.0,0.03,0.02,,,0.0,2007.0,,http://www.vgchartz.com/game/7169/animates/?region=All,1,,/games/boxart/full_animates_3AmericaFront.jpg,0.03,"
They’re cute, they’re cuddly, colorful and fun… they’re the Animates!
Raise your very own Animate from a small baby hatchling to a full-grown,        mature Animate. Make sure that your new friend is both healthy and happy        by playing with it, feeding it, training it and more. If you’re up for a        challenge, raise multiple Animates all at once…
 
Only you know what’s best for your new friend and if you don’t, make        sure that you pay close attention to the signs that it gives you!

 5 adorable and distinct Animates from which to choose from! Control 1          or 5 all at once! 
 A fascinating and delightful fairytale world that is sure to capture          the imagination of young minds. 
 Collect prestigious rewards and trophies while you challenge your new          friends with amazing activities. 
 Includes 5 additional and exciting bonus games: Fish-o-Matic,          Hopscotch, Mole-o-Matic, Balloon Shooting and Find the Tweet-Tweet! 

Nintendo "
17126,Tsuki ni Yori Sou Otome no Sahou: Hidamari no Hibi,tsuki-ni-yori-sou-otome-no-sahou-hidamari-no-hibi,Adventure,,PSV,Dramatic Create,Dramatic Create,,,,0.0,0.03,,,0.03,,2015.0,,http://www.vgchartz.com/game/86313/tsuki-ni-yori-sou-otome-no-sahou-hidamari-no-hibi/?region=All,1,,/games/boxart/full_3217395JapanFrontccc.jpg,0.03, 
17127,Franklin the Turtle,franklin-the-turtle,Misc,EC,GBA,Game Factory,Artex Software,,,,0.0,0.03,0.02,0.01,,0.0,2005.0,,http://www.vgchartz.com/game/26893/franklin-the-turtle/?region=All,1,,/games/boxart/full_8331594AmericaFrontccc.jpg,0.03, 
17128,Doraemon: Nobita no Takarajima,doraemon-nobita-no-takarajima,Action,,3DS,FuRyu Corporation,FuRyu,,,,0.0,0.03,,,0.03,,2018.0,09th Mar 18,http://www.vgchartz.com/game/221280/doraemon-nobita-no-takarajima/?region=All,1,,/games/boxart/full_5924405JapanFrontccc.png,0.03, 
17129,Prince of Persia (2008),prince-of-persia-2008,Adventure,,PC,Ubisoft,Ubisoft Montreal,,,,0.0,0.03,,0.02,,0.0,2008.0,,http://www.vgchartz.com/game/24854/prince-of-persia-2008/?region=All,1,,/games/boxart/2536163ccc.jpg,0.03,"The critically acclaimed Prince of Persia franchise returns for the first time on next-generation platforms with an all-new epic journey.
With a whole new Prince, storyline, open world environments, combat style, signature illustrative graphical style and the addition of Elika, a deadly new ally, Prince of Persia brings the franchise to new heights of deadly acrobatic artistry.
Built by the same award-winning Ubisoft Montreal studio that created Assassins Creed, Prince of Persia has been in development for over three years to deliver a whole new action-adventure gaming experience to consumers.
Source: Ubisoft Store. "
17130,Shitsuji ga Aruji o Erabu Toki,shitsuji-ga-aruji-o-erabu-toki,Adventure,,PSV,Unknown,Unknown,,,,0.0,0.03,,,0.03,,2016.0,,http://www.vgchartz.com/game/93926/shitsuji-ga-aruji-o-erabu-toki/?region=All,1,,/games/boxart/full_1130282JapanFrontccc.jpg,0.03, 
17131,Zettai Kaikyuu Gakuen: Eden with Roses and Phantasm,zettai-kaikyuu-gakuen-eden-with-roses-and-phantasm,Adventure,,PSV,Prototype,Unknown,,,,0.0,0.03,,,0.03,,2016.0,,http://www.vgchartz.com/game/126289/zettai-kaikyuu-gakuen-eden-with-roses-and-phantasm/?region=All,1,,/games/boxart/full_2111393JapanFrontccc.jpg,0.03, 
17132,CID The Dummy,cid-the-dummy,Platform,E10,Wii,O-Games,Twelve Games,,,,0.0,0.03,0.02,0.0,,0.0,2009.0,,http://www.vgchartz.com/game/23547/cid-the-dummy/?region=All,1,,/games/boxart/full_cid-the-dummy_6AmericaFront.jpg,0.03,"
 In a world obsessed with safety, with potential danger around every corner.  A world where the once lowly Crash Impact Dummy has risen to a position of great importance amongst us, responsible for crashing, smashing, checking and re-checking everything from lemonade to escalators; CID has been chosen for the mission of a life time.
A chance to crash and smash with real purpose, to battle the most fierce robot villain, a chance to rescue the most beautiful girl in the world… a chance to do something amazing! 
With high speed crashes, turbo-charged weapons, kung-fu fighting, mind-boggling puzzles and level systems and more monsters than you can shake a super-charged fire-blazing bazooka at. Join CID to save the world, the day and the girl in this years most daring adventure.
CID The Dummy – Save the world, the day and the girl!

Oxygen Games
 "
17133,Backyard NFL Football,backyard-nfl-football,Sports,E,Wii,Atari,Humongous Entertainment,,,,0.0,0.03,0.02,,,0.0,2007.0,,http://www.vgchartz.com/game/12343/backyard-nfl-football/?region=All,1,,/games/boxart/331107ccc.jpg,0.03,"Authentic NFL Action! Real Pros, Plays and Strategies! Now in its 6th season, Backyard Football is the best selling kids’ football video game of all time. Play all 32 NFL teams, 10 wacky Backyard teams, or create your own. Game comes loaded with top NFL Superstars as kids--Tom Brady, Peyton Manning, LaDainian Tomlinson, Brian Urlacher, Reggie Bush, Michael Strahan, Shaun Alexander, Frank Gore, and more. 7 on 7 teams with wild arcade style power moves. Play one game or a whole season. Tons of unlockable players, fields, and goodies.
 
Source - www.atari.com (publisher) "
17134,Gauntlet / Rampart,gauntlet,Misc,E,GBA,DSI Games,EC Interactive Games,,4.0,,0.0,0.03,0.02,0.01,,0.0,2005.0,,http://www.vgchartz.com/game/27001/gauntlet-rampart/?region=All,1,,/games/boxart/full_7365241AmericaFrontccc.jpg,0.03,"Gauntlet / Rampart is a Compilation game, developed by EC Interactive Games and published by DSI Games,  which was released in 2005. "
17135,River King: Wonderful Journey,river-king-wonderful-journey,Sports,E,PS2,Natsume,Marvelous,,,,0.0,0.03,0.01,0.01,,0.0,2006.0,,http://www.vgchartz.com/game/1909/river-king-wonderful-journey/?region=All,1,,/games/boxart/7899165ccc.gif,0.03,"Hook, line and sinker, you're part of a long line of fishing folk. From father to son and mother to daughter, knowing where and what to fish was always part of your family mangrove tree. Only one thing is missing from the long list of accomplishments, a fish that shook hooks for generations: The River King. Perhaps today, perhaps this cast, you'll feel the strum of a tight line as the legendary giant pulls you into angling immortality.
 
Natsume "
17136,Justice League Heroes: The Flash,justice-league-heroes-the-flash,Action,E10,GBA,Warner Bros. Interactive,WayForward Technologies,,8.0,,0.0,0.03,0.02,0.01,,0.0,2006.0,,http://www.vgchartz.com/game/27197/justice-league-heroes-the-flash/?region=All,1,,/games/boxart/full_3956792AmericaFrontccc.jpg,0.03,"Justice League Heroes: The Flash, developed by WayForward Technologies for the Game Boy Advance system, lets gamers play as DC Comics' The Flash, wielding his Speed Force to strike enemies before they can strike back, unlock powerful combination attacks and slow-down time to defeat adversaries in slow motion. As the Fastest Man Alive, gamers also enlist the support of fellow Justice League members by calling in special attacks from Superman, Batman, Wonder Woman and other DC Comics super heroes. "
17137,Pop Cutie! Street Fashion Simulation (JP sales),pop-cutie-street-fashion-simulation-jp-sales,Simulation,E,DS,KOEI,Koei,,,,0.0,0.03,,,0.03,,2008.0,,http://www.vgchartz.com/game/20188/pop-cutie-street-fashion-simulation-jp-sales/?region=All,1,,/games/boxart/full_1225983JapanFrontccc.jpg,0.03, 
17138,MuvLuv Double Pack,muvluv-double-pack,Adventure,,PSV,5pb,Unknown,,,,0.0,0.03,,,0.03,,2016.0,,http://www.vgchartz.com/game/86425/muvluv-double-pack/?region=All,1,,/games/boxart/full_3954407JapanFrontccc.jpg,0.03, 
17139,Captain Morgane and the Golden Turtle,captain-morgane-and-the-golden-turtle,Adventure,,DS,Reef Entertainment,WizarBox,,,,0.0,0.03,,0.02,,0.0,2012.0,,http://www.vgchartz.com/game/54122/captain-morgane-and-the-golden-turtle/?region=All,1,,/games/boxart/full_captain-morgane-and-the-golden-turtle_477PALFront.jpg,0.03,"Join Morgane as she grows up from an innocent 8 year old girl to become the most famous Pirate of the Caribbean!Seek  out the treasure of the Golden Turtle, help Morgane to solve mysteries  and puzzles and outwit her enemies along the way. Explore over 50  locations on 5 beautiful and exotic islands in the Caribbean Sea, but  above all try to keep her out of trouble…  she is a pirate after all!
 
Official Website "
17140,HotBrain,hotbrain,Puzzle,E,PSP,Midway Games,Midway Studios San Diego,,,,0.0,0.03,0.02,0.0,,0.0,2007.0,,http://www.vgchartz.com/game/6715/hotbrain/?region=All,1,,/games/boxart/full_258255AmericaFrontccc.jpg,0.03,"
Hot Brain engages the mind through a series of puzzles and challenges designed to raise the activity and temperature of your brain. Hot Brain offers fun mental activities that help ignite your mind in areas like logic, memory, math, language and concentration.
The game allows you to test your skills in several single player modes or you can play with up to three people via Wireless.

Practice Mode lets you practice on a regular basis to      stimulate the mind
Test Mode quizzes you on each of the five categories, score      in each to set your brain on fire!
Brain Race is a competitive event in which 2-4 players are      presented with a series of timed Challenges
Think Tank is a co-operative multiplayer event in which 2-4      players work together to solve Challenges

Source - Playstation.com "
17141,Bae Yong-joon to Manabu Kankokugo DS,bae-yong-joon-to-manabu-kankokugo-ds,Misc,,DS,D3 Publisher,Mobilero,,,,0.0,0.03,,,0.03,,2009.0,,http://www.vgchartz.com/game/36696/bae-yong-joon-to-manabu-kankokugo-ds/?region=All,1,,/games/boxart/full_238913JapanFrontccc.jpg,0.03,"Bae Yong-joon to Manabu Kankokugo DS is an Edutainment game, developed and published by D3,  which was released in Japan in 2009. "
17142,God Wars The Complete Legend,god-wars-the-complete-legend,Strategy,T,NS,NIS America,Kadokawa Games,,,,0.0,0.03,0.01,,0.01,0.0,2018.0,17th Mar 19,http://www.vgchartz.com/game/221366/god-wars-the-complete-legend/?region=All,1,,/games/boxart/full_6146721AmericaFrontccc.jpg,0.03," A long time ago, there was a beautiful land made up of three nations: Fuji, Izumo, and Hyuga. This land was called Mizuho. The people of Mizuho disliked conflict,  honored their ancestral spirits, and lived in harmony with nature.  However, over time, they began cultivating crops, forging and using  metal, fighting wars, destroying nature, and neglecting to honor their  ancestral spirits.
In the meantime, various locations in Mizuho suffered from natural  disasters like flooding, earthquakes, and volcanic eruptions. In order  to stop a destructive eruption, the Queen of Mizuho, Tsukuyomi,  sacrificed her beloved daughter Sakuya to the mountain, confined her  other daughter Kaguya within a bamboo seal in case of future disasters,  and then disappeared. 13 years later, Princess Kaguya has grown into a  beautiful woman and her childhood friend, Kintaro, saves her during a  riot. She rises against her ""fate to be a sacrifice,"" and in order to  follow her own path, they both escape from Fuji and journey across  Mizuho to discover the truth behind Tsukuyomi's decision.
Source: Publisher store page "
17143,Root Letter,root-letter,Visual Novel,M,PS4,PQube,Kadokawa Games,,,,0.0,0.03,,,0.03,,2016.0,20th Sep 18,http://www.vgchartz.com/game/86159/root-letter/?region=All,1,,/games/boxart/full_978821AmericaFrontccc.jpg,0.03, 
17144,World War II Combat: Road To Berlin,world-war-ii-combat-road-to-berlin,Shooter,M,XB,Groove Games,Direct Action Games,,,,0.0,0.03,0.02,0.01,,0.0,2006.0,,http://www.vgchartz.com/game/2719/world-war-ii-combat-road-to-berlin/?region=All,1,,/games/boxart/3606811ccc.jpg,0.03,"Play Stephen Moore, a young officer of the OSS (Office of Strategic Services), a covert intelligence agency and precursor to the CIA. Stalin's army is on their final push toward toppling Berlin, assuring the victory for the Allies. You discover that the true purpose of the attack is to obtain German nuclear research housed at the Kaiser Wilhelm Institute, where several experimental long ranged rockets are being built. Your mission... race to Berlin while the last remaining German troops slow Stalin's advancing army. Tactfully make your way through the front line to the secret nuclear research facilities. There you are to ensure that the highly advanced German ""Vengeance Weapon"" research does not fall into the wrong hands. The fate of the free world rests in your hands. "
17145,Metal Saga,metal-saga,Role-Playing,T,PS2,Atlus,Createch,,6.1,,0.0,0.03,0.01,0.01,,0.0,2006.0,,http://www.vgchartz.com/game/1334/metal-saga/?region=All,1,,/games/boxart/full_8574542AmericaFrontccc.jpg,0.03,"In the not so distant future… Desperate to find a way to save the earth from pollution, mankind created a gigantic supercomputer and named it Noah. Noah’s solution, however, was to exterminate its creators. In a matter of days, civilization fell to terrifying weapons and monsters created by Noah. This cataclysmic event came to be known as the Great Destruction.
As the years passed, the number of human survivors grew, slowly but steadily. They formed villages and towns, living off of technology that they were able to salvage from the piles of wreckage.
Among the survivors were those who rose up to fight Noah's robotic henchmen. To track down and eliminate these threats to humanity, they utilized the most powerful weapons still operable after the Great Destruction—tanks! As a sign of respect, people nicknamed them “hunters.”
Noah, the cause of the Great Destruction, was in fact destroyed by one such hunter. However, its ruthless offspring still roamed the world, striking fear in people’s heart.
Now, a young man prepares to set foot into the deadly desert wasteland to make a name for himself, as did his father, a veteran hunter...
Playstation "
17146,Guild Wars: Nightfall,guild-wars-nightfall,Role-Playing,T,PC,NCSoft,ArenaNet,,8.0,,0.0,0.03,,0.02,,0.0,2006.0,,http://www.vgchartz.com/game/7418/guild-wars-nightfall/?region=All,1,,/games/boxart/827360ccc.jpg,0.03,"Guild Wars Nightfall continues the tradition of inviting players to immerse themselves in an epic storyline centered in a vibrant fantasy setting, build personalized characters, compete in head-to-head battles with players from around the world, and find adventure in missions and quests, in a Guild Wars game unlike any players have seen before. Two new professions are introduced in the game; the Dervish, a scythe-wielding holy warrior, and the Paragon, guardian angel of the Elonian people.
[NCSoft] "
17147,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.7,tv-anime-idolmster-cinderella-girls-g4u-pack-vol7,Misc,,PS3,Namco Bandai Games,Unknown,,,,0.0,0.03,,,0.03,,2015.0,,http://www.vgchartz.com/game/86370/tv-anime-idolmster-cinderella-girls-g4u-pack-vol7/?region=All,1,,/games/boxart/full_8726777JapanFrontccc.jpg,0.03, 
17148,Death Mark,death-mark,Adventure,M,NS,Aksys Games,Experience Inc.,,,,0.0,0.03,0.02,,0.0,0.0,2018.0,17th Mar 19,http://www.vgchartz.com/game/222607/death-mark/?region=All,1,,/games/boxart/full_8856433PALFrontccc.jpg,0.03,"
You have been Marked...
A strange rumor is spreading through the shadows of Tokyo's H City: a mysterious disfigurement, like a grotesque birthmark, has been appearing on the bodies of certain individuals. Anyone who receives the Mark will rapidly die of unknown, horrifying causes.
Deprived of your memories, you arrive at a mansion rumored to protect the bearers of the Mark. As the doors swing open, the countdown to death has already begun...
Source: Official Site
 "
17149,PriPara All Idol Perfect Stage!,pripara-all-idol-perfect-stage,Misc,,NS,Unknown,Takara Tomy ARTS,,,,0.0,0.03,,,0.03,,2018.0,04th Apr 18,http://www.vgchartz.com/game/221774/pripara-all-idol-perfect-stage/?region=All,1,,/games/boxart/full_8639439JapanFrontccc.jpg,0.03, 
17150,Steins;Gate Elite,steinsgate-elite,Visual Novel,RP,PS4,Spike Chunsoft,5pb. Inc.,,,,0.0,0.03,,,0.03,,2019.0,06th Nov 18,http://www.vgchartz.com/game/221489/steinsgate-elite/?region=All,1,,/games/boxart/full_9887837AmericaFrontccc.jpg,0.03,"Follow a group of young, tech-savvy “lab members” who discover the means of changing the past via e-mail using a modified microwave. Their experiments in pushing the boundaries of time begin to spiral out of control as they become entangled in a conspiracy surrounding SERN, the organization behind the Large Hadron Collider, and John Titor, who claims to be from a dystopian future.
Features:

Fully Animated Adventure – Indulge in all the beautiful animation from 24 episodes of the STEINS;GATE anime.
A New Way to Time Leap – Experience the world of STEINS;GATE with this remastered, ultimate version that features newly animated sequences for certain endings.
Branching Storylines – Every choice you make has its own consequence, shifting the worldline closer or farther from reaching 1% divergence, providing a multitude of animated endings.

Source: Publisher "
17151,Imagine: Sweet 16,imagine-sweet-16,Simulation,E,DS,Ubisoft,Longtail Studios,,,,0.0,0.03,0.02,,,0.0,2010.0,,http://www.vgchartz.com/game/41859/imagine-sweet-16/?region=All,1,,/games/boxart/full_2849438AmericaFrontccc.jpg,0.03,"In Imagine® Sweet 16, players embody a young girl who is about to  turn 16 and just joined a new high school.  How will she become THE girl  to know?  By planning, promoting and hosting the most awesome Sweet  Sixteen parties ever of course – including her own!
Key Features

Social Networking on the DS —Players  will build a virtual friends network and boost their popularity by  throwing awesome parties for classmates!


Get Creative —Select the party theme and decorations, plan fun activities for  guests, and pick the right music to keep the party going all night long!


Have  Fun —Imagine Sweet 16 Players will need to pay attention to  their guests' moods and make sure everyone has a rockin' good time to  boost their score!

http://parentscorner.us.ubi.com/imagine-sweet-16.php "
17152,Last Escort 2: Shinya no Amai Toge,last-escort-2-shinya-no-amai-toge,Adventure,,PS2,D3 Publisher,Vingt-et-un Systems,,,,0.0,0.03,,,0.03,,2008.0,,http://www.vgchartz.com/game/16838/last-escort-2-shinya-no-amai-toge/?region=All,1,,/games/boxart/full_4781411JapanFrontccc.jpg,0.03,"Last Escort 2: Shinya no Amai Toge is an Adventure game, developed and published by D3,  which was released in Japan in 2008. "
17153,Monster Mayhem: Build and Battle,monster-mayhem-build-and-battle,Simulation,E10,Wii,Crave Entertainment,Brain Toys,,,,0.0,0.03,0.02,,,0.0,2009.0,,http://www.vgchartz.com/game/35724/monster-mayhem-build-and-battle/?region=All,1,,/games/boxart/full_338062AmericaFrontccc.jpg,0.03,"Protect your town by learning new recipes and elemental spells to use against your enemies in battle.
The Griffin Menace are trying to take over town and you and your own Monster are the last line of defence.
These menacing monsters plan to wipe out the human race and sneak around town late at night stealing parts for their own creations.
Beat Griffin to win new body parts and potions to make your monster the best in town.
http://www.zushigames.com/product-item.php?id=384 "
