,Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total,Summary
99,12100,"Sakura Wars: So Long, My Love"," my love""",Role-Playing,T,Wii,NIS America,RED Entertainment,,7.4,,0.0,0.11,0.05,0.04,,0.01,2010.0,,http://www.vgchartz.com/game/34266/sakura-wars-so-long-my-love/?region=All,1,7.5,/games/boxart/full_sakura-wars-so-long-my-love_8AmericaFront.jpg,0.11,"
Sakura Wars is a Strategy RPG that features a unique sim-based story system. An in-depth storyline exists, much like in any other RPG; however, the player’s destiny in the game is not predetermined. Character interaction plays a major role, and your responses to the various characters in the game can ultimately change the story content and even the final outcome.
The battle system is divided into two main parts; ground combat and air combat. Ground combat takes place using two-legged mechanized suits, which transform into jet fighters to take the fight to the sky. Every mech unit in the game can transform from battle mech mode to jet fighter mode during combat. Once transformed, weapons and movement methods will change as well. For example, the hero’s ground mode utilizes a sword as his main weapon, but in jet mode he will use long-range missiles.
KEY FEATURES
 

8 chapters in total, each with 4-5 hours of gameplay.


A total of 7 characters to control.


6 different fully animated endings.


Bonus features and story after beating the game.

 
NIS press release
 "
100,12101,Assassin's Creed Chronicles,assassins-creed-chronicles,Action,T,PS4,Ubisoft,Climax Studios,,,,0.0,0.11,0.02,0.05,0.02,0.01,2016.0,03rd Jul 18,http://www.vgchartz.com/game/86359/assassins-creed-chronicles/?region=All,1,,/games/boxart/full_8110137AmericaFrontccc.jpg,0.11, 
101,12102,Sakura Wars,sakura-wars,Adventure,,DC,Sega,Overworks,,7.6,,0.0,0.11,,,0.11,,2000.0,,http://www.vgchartz.com/game/4223/sakura-wars/?region=All,1,,/games/boxart/full_9297061JapanFrontccc.jpg,0.11, 
102,12103,Jampack Volume 14 (RP-T),jampack-volume-14-rp-t,Misc,T,PS2,Sony Computer Entertainment,Sony Computer Entertainment America,,,,0.0,0.11,0.05,0.04,,0.01,2006.0,,http://www.vgchartz.com/game/1057/jampack-volume-14-rp-t/?region=All,1,,/games/boxart/full_9197249AmericaFrontccc.jpg,0.11, 
103,12104,Pro Yakyuu Team o Tsukurou! 2,pro-yakyuu-team-o-tsukurou-2,Sports,,DS,Sega,Sega,,,,0.0,0.11,,,0.11,,2009.0,,http://www.vgchartz.com/game/34562/pro-yakyuu-team-o-tsukurou-2/?region=All,1,,/games/boxart/full_1212410JapanFrontccc.gif,0.11, 
104,12105,Rome: Total War,rome-total-war,Strategy,T,PC,Activision,The Creative Assembly,,9.0,,0.0,0.11,,0.09,,0.01,2004.0,,http://www.vgchartz.com/game/18478/rome-total-war/?region=All,1,,/games/boxart/6366216ccc.jpg,0.11,"""I CAME, I SAW, I CONQUERED."" - Caesar
    Storm clouds gather over Europe, Asia and North Africa as mighty armies march forward in Rome: Total War™. Command the greatest forces of the ancient world, including the Roman Legions, Carthage and Gaul; lay siege to civilizations using powerful war engines; and decimate your enemy into using special units like ferocius war dogs, armoured elephants or Scythed chariots. In Rome: Total War™, the most epic, cinematic real-time 3D battles ever seen in a game come to life with awe-inspiring graphics. Vast armies are led by brilliant generals such as Hannibal, leader of the Carthaginians and Julius Caesar, Rome's greatest general and leader. The mightiest armies and the most brilliant commanders of the ancient times clash in an epic war game only Total War™ can create.

Easily manage vast cities and gigantic battles with the aid of advisors, auto managing tools and pick-up-and-play controls.
Forge and empire on the revolutionary 3D campaign map with an intuitive display of your cities and armies.
Command unique units, from Cathaginian elephants and Scythed war chariots to Roman war dogs, using intuitive controls.

<back of the box> "
105,12106,Mace Griffin: Bounty Hunter,mace-griffin-bounty-hunter,Shooter,M,XB,VU Games,Warthog,,,,0.0,0.11,0.08,0.02,,0.0,2003.0,,http://www.vgchartz.com/game/1214/mace-griffin-bounty-hunter/?region=All,1,,/games/boxart/full_8916673AmericaFrontccc.jpg,0.11,"You are ex-Special Ops officer Mace Griffin, now a tough-as-nails bounty hunter on the trail of revenge. Uncover the truth by taking on an extensive variety of bounty missions in space or on the ground. Players can destroy massive space stations, stop rustlers from stealing alien super cattle, infiltrate and sabotage organizations, salvage smuggled technology, and protect crime lords. The mix of missions will require speed, agility, skill, accuracy, brutality, and powers of deduction.
 
Xbox.com "
106,12107,Martian Gothic: Unification,martian-gothic-unification,Adventure,M,PS,Take-Two Interactive,Creative Reality,,,,0.0,0.11,0.06,0.04,,0.01,2001.0,,http://www.vgchartz.com/game/34307/martian-gothic-unification/?region=All,1,,/games/boxart/full_9519831AmericaFrontccc.jpg,0.11,"Martian Gothic: Unification is a spine-tingling action-adventure on a cold and isolated planet. Your three-member team descends upon the derelict Vita base located on Mars, quickly realizing the ancient nightmare that awaits. The barren base is not nearly as peaceful as it seems, with ghastly horrors hiding around every corner. Having contracted the monstrous infection plaguing Vita base, the team’s very survival depends upon their ability to stay alone yet work together! The investigation becomes a battle to stay alive as the team uncovers the mystery of Vita base, until finally confronting the appalling secret hidden deep underground, a secret older than humanity itself...
Take 2 "
107,12108,Woody Woodpecker Racing,woody-woodpecker-racing,Racing,E,PS,Konami,Syrox Developments,,,,0.0,0.11,0.06,0.04,,0.01,2000.0,,http://www.vgchartz.com/game/48744/woody-woodpecker-racing/?region=All,1,,/games/boxart/full_woody-woodpecker-racing_604AmericaFront.jpg,0.11, 
108,12109,Final Fantasy XII International Zodiac Job System,final-fantasy-xii-international-zodiac-job-system,Role-Playing,,PS2,Square Enix,Square Enix,,,,0.0,0.11,,,0.11,,2007.0,,http://www.vgchartz.com/game/7158/final-fantasy-xii-international-zodiac-job-system/?region=All,1,,/games/boxart/full_9774835JapanFrontccc.jpg,0.11,"This is the Japanese International re-release of Final Fantasy XII.
The game includes a new take on the License Board system, with twelve  grids available instead of one, each corresponding to a different  Zodiac sign and Job. The battle system as a whole was also tweaked;  guest characters are now controllable, while pressing the L1 button  accelerates the game's speed. Additionally, the game features English  voices and the widescreen 16:9 ratio support of the North American  version, as well as a bonus disc based on the one initially released  with the North American version. Finally, a new mode allows the player  to hunt monsters and Espers in several series of small maps, to gain  items and gil. A list of new features as below:

The Zodiac Job System – There are now 12 License Boards, each one representing a Job. Once a  character chooses that Job however, they are stuck with it throughout  the entire game. Isolated licenses can be accessed by unlocking espers  and quickenings. 
Trial Mode – The party must fight through 100 stages, each one containing stronger  monsters. Completing this mode unlocks New Game+: Weak Mode. 
Controllable Guests – Guest characters can now be controlled, and their gambits can be edited. Their equipment cannot be removed. 
Controllable Espers – Espers can now be controlled once  summoned, and their gambits can be edited. You can now use their  ultimate attack whenever you feel like it. 
Speed Boost – Pressing the L1 button speeds up the game, making getting around much easier. 
Gambit Changes – There are 16 new gambits. All the gambits can be bought upon leaving Barheim Passage. 
Item Changes – New items have been added, and some of their effects have been slightly changed. 
Enemy Changes – Enemies have been changed slightly, plus new  enemies have been added. A battle against all five Judge Magisters is  also included. 
Magick Changes – Some magic has been renamed, while others have  been moved to other categories; Brave and Faith are now White Magick  for example. Not all Magick can be bought, and some must be found in  treasure pots. 
Equipment Changes – New weapons have been added, like the Excalipoor,  while others have been slightly changed. Armor and accessories have  also been slightly changed. Some weapons have different elemental  alignments. 
Shop Listings – Some shops have had their inventory changed. 
Mist Knack (Quickening) Changes – Mist knacks no longer take up MP. Instead, they have their own Mist gauge. 
MP Changes – Since Mist Knacks do not use MP now, obtaining  Mist Knacks does not increase MP. Instead, characters simply get more MP  as they level up. Max MP is determined by your job. 
New Game+ – Two New Game+ modes are available. Strong Mode,  where all characters begin at level 90, and Weak Mode, where all  characters begin at level 1 and never level up. Nothing carries over  into these new save files. 
Treasure Respawns – Treasures pots now respawn by just moving one screen away. 
Treasure Item Changes - Some items inside coffers have been switched around, added, or removed. 
Break Damage Limit – There is no damage limit any more. If a  character does more than 9,999 damage, the game will show it. Against  very weak enemies, it is possible to achieve over 100,000 HP of damage  with a single attack. 
 "
109,12110,Fight Club,fight-club,Fighting,M,XB,VU Games,Genuine Games,,,,0.0,0.11,0.08,0.02,,0.0,2004.0,,http://www.vgchartz.com/game/738/fight-club/?region=All,1,,/games/boxart/3937637ccc.jpg,0.11,"
""How much can you know about yourself, if you’ve never been in a fight?” Find out who you are as you play one of the characters from the groundbreaking film in Fight Club on Xbox® and Xbox Live™. In the gritty underground world of Fight Club, the fight isn’t over until someone taps out or is beaten. If you don’t reclaim your humanity, you become just another statistic ... 

 

Life-like brutality: Real-time body damage affects your fight. From shocking visuals of bones breaking to realistic facial deformation and bruising, this game is so realistic it hurts!
Straight from the film: Characters and settings are taking directly from the Fight Club movie.
Customization options: Create your own fighter to play in all the game modes.
Online play: Challenge others in online Fight Clubs via Xbox Live.
Project Mayhem: Fight your way to elite Fight Club status in the unique single-player story mode.

 
Xbox.com "
110,12111,Carnage Heart,carnage-heart,Strategy,E,PS,Sony Computer Entertainment,ArtDink,,7.1,,0.0,0.11,0.01,0.01,0.09,0.01,1997.0,,http://www.vgchartz.com/game/2977/carnage-heart/?region=All,1,,/games/boxart/4017406ccc.jpg,0.11,"By 2073, war has evolved. The battle for domination is now a game fought on the moons of Jupiter by warrior mechs armed with deadly firepower. You control an army of cyber gladiators. More importantly, you design them, deal for parts, set up assembly lines and devise battle plans. When the game begins, whoever has created the most diabolical strategies and deadliest mechs wins!
 
Source - www.us.playstation.com "
111,12112,"Grand Theft Auto: Mission Pack #1, London 1969","london 1969""",Adventure,M,PS,Rockstar Games,DMA Design,,6.7,,0.0,0.11,0.06,0.04,,0.01,1999.0,,http://www.vgchartz.com/game/7264/grand-theft-auto-mission-pack-1-london-1969/?region=All,1,,/games/boxart/full_5175653AmericaFrontccc.jpg,0.11,"London can be yours, but as betrayal and brutality engulf your world, you've got to keep a level head, keep earning the cash and keep driving a sleek ride. Or you'll have your head kicked in, and no mistake, sunshine. You're playing with the big boys now, and we haven't had our dinner. So, my boy, only one question remains... do you want in? If so, get to bloody work. If not, go and play with your action figures, and stop wastin' our time. Alright?
Take 2 "
112,12113,Kamen Rider: Climax Heroes,kamen-rider-climax-heroes,Fighting,,PS2,Namco Bandai,Eighting,,,,0.0,0.11,,,0.11,,2009.0,,http://www.vgchartz.com/game/33654/kamen-rider-climax-heroes/?region=All,1,,/games/boxart/full_4602664JapanFrontccc.jpg,0.11,"Kamen Rider: Climax Heroes is a 3D Fighting game, developed by Eighting and published by Namco Bandai Games,  which was released in Japan in 2009. "
113,12114,Robotics;Notes,roboticsnotes,Visual Novel,,PS3,5pb,5pb. Games,,,,0.0,0.11,,,0.11,,2012.0,21st Nov 18,http://www.vgchartz.com/game/70823/roboticsnotes/?region=All,1,,/games/boxart/full_3163760JapanFrontccc.jpg,0.11, 
114,12115,Disney Channel Collection Vol. 1,disney-channel-collection-vol-1,Misc,,GBA,Majesco,Disney Interactive,,,,0.0,0.11,0.08,0.03,,0.0,2004.0,,http://www.vgchartz.com/game/26738/disney-channel-collection-vol-1/?region=All,1,,/games/boxart/6577990ccc.jpg,0.11,"Now Lilo & Stitch and Kim Possible are available on one Game Boy Advance video pack. Disney Channel Collection Vol. 1 features two episodes from both Disney Channel cartoons. In ""Slushy,"" you'll see Stitch's warm-weathered Kauai Island turn into a winter wonderland, courtesy of experiment X-509. In ""Ron the Man,"" Kim and Ron stumble upon a villainous technology that turns ordinary guys into hulking henchmen. Both episodes run for a total of 44 minutes. "
115,12116,SimAirport,simairport,Simulation,,PC,LVGameDev LLC,LVGameDev LLC,,,,0.11,0.0,,,,,2017.0,01st Apr 19,http://www.vgchartz.com/game/224207/simairport/?region=All,1,,/games/boxart/full_465331AmericaFrontccc.jpg,0.11, 
116,12117,Total Immersion Racing,total-immersion-racing,Racing,E,PS2,Empire Interactive,Razorworks Studios,,,,0.0,0.11,0.05,0.04,,0.01,2002.0,,http://www.vgchartz.com/game/5937/total-immersion-racing/?region=All,1,,/games/boxart/2430566ccc.gif,0.11,"World Sports Cars is a circuit-based racing game, where gamers compete in multi-category racing with a diverse selection of cars, ranging from entry-level racecars to incredible racing prototypes. Career modes and reward systems, together with high level vehicle tuning and engineering set-up options deliver all of the features you would expect in a racing game. "
117,12118,Virtual Hydlide,virtual-hydlide,Role-Playing,E,SAT,Atlus,Tikipod,,,,0.0,0.11,,,0.11,0.0,1995.0,,http://www.vgchartz.com/game/4671/virtual-hydlide/?region=All,1,,/games/boxart/7670894ccc.jpg,0.11,"Action/RPG's don't get more real than this! Discover the ultimate fantasy world in this compelling epic adventure! An enchanted realm known as the Dream World has been captured an army of supernatural warriors, zombies, vampires and more infest the once peaceful land, awaiting new battles and conquests.
You are a hero, born to the sword. Your mission is to free Dream World from the grip of the undead maravders by using your wits, your sword, and few magic items you uncover in your travels. "
118,12119,Petz Fashion: Dogz & Catz,petz-fashion-dogz-amp-catz,Simulation,E,DS,Ubisoft,Ubisoft,,,,0.0,0.11,0.1,,,0.01,2009.0,,http://www.vgchartz.com/game/33481/petz-fashion-dogz-amp-catz/?region=All,1,,/games/boxart/full_1325549AmericaFrontccc.jpg,0.11,"Care for Catz and Dogz for the first time in a Petz game - •Pick your favorite breeds from a large variety and dress them up in trendy and fashionable outfits.
Enter your stylish petz in fashion shows - •Start with your local town contest and work your way up to posh designer runways.
Customize your petz looks with designs of your choice - •Design your own unique outfits by styling the coolest new patterns and colors with the DS stylus.
Get rewarded as you unlock items the more you play - •Unlock new outfits and accessories as you win competitions to use for your show.
Unlock new items for your house with the money earned from your fashion success
 
Ubisoft "
119,12120,Viewtiful Joe: Double Trouble!,viewtiful-joe-double-trouble,Action,T,DS,Capcom,Clover Studio,,,,0.0,0.11,0.08,0.0,0.01,0.01,2005.0,,http://www.vgchartz.com/game/2601/viewtiful-joe-double-trouble/?region=All,1,,/games/boxart/8567373ccc.jpg,0.11,"Joe's first DS appearance starts off as Captain Blue's latest movie is ready to be unveiled to the public. A sinister group steals the movie, bringing Joe back into action as he tries to get the movie back. Joe's quarrelsome little sister, Jasmine, who wants to be an actress in the future, joins in on the action this time around.
The two screens will keep track of the action in two viewpoints, and the touch panel will be used to solve puzzles and pull off special moves. "
120,12121,Rocky Balboa,rocky-balboa,Sports,T,PSP,Sony Computer Entertainment,Ubisoft,,,,0.0,0.11,0.01,0.09,,0.01,2007.0,,http://www.vgchartz.com/game/29201/rocky-balboa/?region=All,1,,/games/boxart/full_6796720AmericaFrontccc.jpg,0.11,"
Based on the movie Rocky Balboa, the game brings players up-to-date with the Rocky story as he faces his final challenge to prove that it ""ain't over ‘til it's over"".
Gameplay is true to Rocky's over-the-top fighting and Mood mode can create dramatic comebacks. Keep an eye out for powerful punches that can be thrown by unique special attacks from each character.

Relive the legendary dramatic fights of Rocky's saga alongside his story.
Fight intuitively with the Torso Control fight mechanic.
Watch Rocky movie footage throughout the career mode.

 "
121,12122,Warriors Orochi 3,warriors-orochi-3,Action,T,PSP,Tecmo Koei,Omega Force,,,,0.0,0.11,,,0.11,,2012.0,30th Jun 18,http://www.vgchartz.com/game/70857/warriors-orochi-3/?region=All,1,,/games/boxart/full_3631330JapanFrontccc.jpg,0.11, 
122,12123,FlatOut: Ultimate Carnage,flatout-ultimate-carnage,Racing,T,X360,Empire Interactive,Bugbear Entertainment,,,,0.0,0.11,0.07,0.03,,0.01,2007.0,,http://www.vgchartz.com/game/7563/flatout-ultimate-carnage/?region=All,1,,/games/boxart/3247630ccc.jpg,0.11,"
Experience maximum fun and maximum chaos in eyeball-searing high definition. FlatOut™ Ultimate Carnage features a whole new level of bone-breaking destruction. With three distinct game styles, an integrated career mode, and intense in-your-face destructive action, FlatOut Ultimate Carnage is the gaming world's most smash-tastic driving game to date.




Ultimate carnage: The peerless real world physics engine combines vehicles built from over 40 deformable parts with over 8000 destructible objects per track. Arcade destruction racing at its best!
Thrilling racing: Race against 12 highly competitive drivers over 39 tracks in 6 different environments. Choose any one of 48 cars, and wreck your way across parched deserts, massive storm drains, and narrow city streets.
Game modes: Become the ultimate FlatOut Champion by competing in three progressively tougher classes, or just go wild in Deathmatch Destruction Derbies, challenges, and time trials.
Multiplayer: Go online with up to eight drivers and race in any single player mode, or the Deathmatch Derby and Head On race modes. Leaderboards exist for all game modes, so you can prove just how destructive you are.
The Ragdoll: The Ragdoll is unique to FlatOut. Catapult him through your windscreen or, even better, the other drivers' windscreens as they wreck out of the race. Have fun with 12 Ragdoll mini-events including High Jump, Stone Skipping, Ring of Fire, Field Goal, and Free Kick.
Next-gen graphics: See every scratch and dent with real-time environment mapping creating a grittier realistic appearance. Dynamic shadow maps are provided for every 3-D object on the track including buildings, scenery, and cars, making all movement exceptionally smooth. The scenery is so realistic, watch out, you don't want to get distracted!



 
Xbox.com "
123,12124,Space Invaders,space-invaders,Shooter,E,GBA,Activision,Torus Games,,,,0.0,0.11,0.08,0.03,,0.0,2002.0,,http://www.vgchartz.com/game/43505/space-invaders/?region=All,1,,/games/boxart/full_5311091AmericaFrontccc.jpg,0.11, 
124,12125,Digimon Digital Card Battle,digimon-digital-card-battle,Strategy,T,PS,Bandai,Bandai,,,,0.0,0.11,0.06,0.04,,0.01,2001.0,,http://www.vgchartz.com/game/31302/digimon-digital-card-battle/?region=All,1,,/games/boxart/full_2353847AmericaFrontccc.jpg,0.11,"
Play against your favorite TV characters!
Create stronger cards with card Fusion!
Collect and play with 300 cards and more than 190 different Digimon!
Armor digivolve your Digimon!

-box "
125,12126,Alvin and the Chipmunks: Chipwrecked,alvin-and-the-chipmunks-chipwrecked,Misc,E10,X360,Majesco,Behaviour Interactive,,,,0.0,0.11,0.09,0.01,,0.01,2011.0,,http://www.vgchartz.com/game/52957/alvin-and-the-chipmunks-chipwrecked/?region=All,1,,/games/boxart/full_alvin-and-the-chipmunks-chipwrecked_806AmericaFront.jpg,0.11,"
Dance and sing along with Alvin and the Chipmunks in this  motion-based experience that lets you perform for the crowd as one of  your favorite Chipmunks or sassy Chipettes. Dance to classic Chipmunk  hits as you play in environments right from the big screen. Unleash your  ‘Munk Power' to perform ultra-cool dance moves while following an  exciting story based on the movie.   Get the party started in the  exciting musical adventure that is Alvin and the Chipmunks: Chipwrecked!


Everyone's  favorite musical acts, Alvin and the Chipmunks and The Chipettes, are  back to dance.  Choose any of the six chipmunks--Alvin, Simon, Theodore,  Brittany, Jeanette and Eleanor--as playable characters. 

Perform  50 different dance moves by following the moves on the screen in time  to the beat; the closer to the beat you perform the move, the more  points you will earn.
Rock out to 30 of the greatest chipmunk tunes as you entertain roaring crowds.
Perform fantastic dancing moves to increase your score by filling up your ""Munk Power"" meter.   
Customize your characters choosing across four categories including shirts, hats, glasses and bling! 
Journey  around the world on a cruise ship visiting 6 tropical locations  inspired by the movie including: The Jungle, Docks, Cabin, Jungle Tree  House, Tiki Club and International Music Award Stage.           
Experience the movie in Story Mode where stages are inspired by the film with short cutscenes. 
Jump right into the action and play any songs in Freeplay Mode.
Earn instant feedback after good performances with special effects including fireworks and dancing fish.   
Team up with a friend and have a dance party to earn the highest score in two player Co-Op mode.
Earn different types of trophies based on your performance and put them on display.


 
Majesco Entertainment "
126,12127,Kuroko no Basuke: Game of Miracles,kuroko-no-basuke-game-of-miracles,Sports,,PSP,Bandai Namco Games,Bandai Namco Games,,,,0.0,0.11,,,0.11,,2012.0,23rd Nov 18,http://www.vgchartz.com/game/70873/kuroko-no-basuke-game-of-miracles/?region=All,1,,/games/boxart/full_3289752JapanFrontccc.jpg,0.11, 
127,12128,AquaPazza: AquaPlus Dream Match,aquapazza-aquaplus-dream-match,Misc,,PS3,Atlus,Unknown,,,,0.0,0.11,0.05,,0.05,0.01,2013.0,,http://www.vgchartz.com/game/70944/aquapazza-aquaplus-dream-match/?region=All,1,,/games/boxart/full_9985256AmericaFrontccc.jpg,0.11, 
128,12129,Jikkyou Powerful Pro Yakyuu 13 Ketteiban,jikkyou-powerful-pro-yakyuu-13-ketteiban,Sports,,PS2,Konami,PawaPuro Production,,,,0.0,0.11,,,0.11,,2006.0,,http://www.vgchartz.com/game/4061/jikkyou-powerful-pro-yakyuu-13-ketteiban/?region=All,1,,/games/boxart/full_6139708JapanFrontccc.jpg,0.11,"Jikkyou Powerful Pro Yakyuu 13 Ketteiban is a Baseball Sim game, developed and published by Konami,  which was released in Japan in 2006. "
129,12130,Pro Evolution Soccer 2014,pro-evolution-soccer-2014,Sports,E,PC,Konami Digital Entertainment,Konami,,8.3,,0.0,0.11,,0.1,,0.01,2013.0,02nd Mar 18,http://www.vgchartz.com/game/76010/pro-evolution-soccer-2014/?region=All,1,,/games/boxart/full_3918419PALFrontccc.jpg,0.11,"Pro Evolution Soccer 2014 will mark a new beginning for the popular  series, with its new engine allowing for the most comprehensive advance  in the PES franchise since its inception. For over four years, the PES  Productions Team has looked at how matches ebb and flow to develop a new  approach to football. As a result, PES 2014 will use the®renowned Fox  Engine at its core.
konami.com "
130,12131,Family Feud: 2012 Edition,family-feud-2012-edition,Misc,E10,X360,Ubisoft,Ubisoft,,,,0.0,0.11,0.1,,,0.01,2011.0,,http://www.vgchartz.com/game/63779/family-feud-2012-edition/?region=All,1,,/games/boxart/full_family-feud-2012-edition_814AmericaFront.jpg,0.11,"The Emmy-award winning Family Feud first aired in the U.S. over 30 years  ago and is one of the most iconic game shows in broadcast history. It  continues to be one of the top-rated game shows on the air today. The  scoreboard, “Survey Says!” and “Fast Money Round” have become part of  pop culture and are recognizable elements in the video game that is a  fun-for-the-family experience.  The Family Feud 2012 game is fun that players of all ages can enjoy!   With over 2000 plus new questions, 16 theme weeks and up to 10 players.  Just like in the TV show, Family Feud 2012 pits two families against  each other in a contest to name the most popular responses to  survey-type questions posed to 100 people. The first family that amasses  300 points through multiple game rounds wins.  Key Features -2000+ survey questions for high replay value.  -16 Theme weeks: Play alone or cooperatively with up to five* family members against the 48 kooky AI families.  -Party mode: Two to Ten* players can face off in two teams.  -Opponents families are progressively more challenging as players advance in the game.  -User-friendly gameplay via helper tools to keep fun flowing without  interruption. Includes spell checker, synonyms comparison and word  shortcuts.  -Unlock the week’s unique alcove to customize your family’s identity by completing any of the 16 theme weeks.
 
Ubisoft "
131,12132,Yuusha no Kuse ni Namaikida Or 3D,yuusha-no-kuse-ni-namaikida-or-3d,Strategy,,PSP,Sony Computer Entertainment,Acquire,,,,0.0,0.11,,,0.11,,2010.0,,http://www.vgchartz.com/game/39396/yuusha-no-kuse-ni-namaikida-or-3d/?region=All,1,,/games/boxart/full_7107423JapanFrontccc.jpg,0.11, 
132,12133,Trauma Center: Under the Knife 2,trauma-center-under-the-knife-2,Simulation,T,DS,Atlus,Atlus Co.,,8.2,,0.0,0.11,0.1,,,0.01,2008.0,,http://www.vgchartz.com/game/18562/trauma-center-under-the-knife-2/?region=All,1,,/games/boxart/full_5322237AmericaFrontccc.jpg,0.11,"GUILT is no more. Dr. Derek Stiles and Nurse Angie Thompson faced humanity's greatest threat and triumphed. Now, in the aftermath, they find themselves in unknown territory, forced to deal with the disastrous consequences of the killer virus. Join them as they scramble to address questions left unanswered and put an end to the mystery behind the disease.
Features:

 
True sequel to Under the Knife
 
tactile stylus based experience
 
Original characters Derek and Angie return
 
New easy play mode for wider audience
 
Single player medical action
 "
133,12134,Cities XXL,cities-xxl,Simulation,,PC,Focus Home Interactive,Focus Home Interactive,,,,0.11,0.0,,,,,2015.0,22nd Sep 18,http://www.vgchartz.com/game/85135/cities-xxl/?region=All,1,,/games/boxart/full_7368250PALFrontccc.jpg,0.11,"Cities XXL lets you design, build, and manage the largest cities  in the city builder genre. With an improved game engine, and offering a  host of new features, there’s no limit to the richness and diversity of  cities you imagine. Create and share photo-realistic cities  thanks to a collection of over 1000 unique-looking buildings, including  some of the world’s most famous landmarks! Now with Steam Workshop  support, community driven content is coming to Cities XXL – making it  the biggest and most bustling city-builder in the world.
Source: http://www2.citiesxl.com/en/game "
134,12135,Dark Souls: Remastered,dark-souls-remastered,Role-Playing,M,XOne,Bandai Namco Entertainment,From Software,,8.0,,0.0,0.11,0.07,0.03,,0.01,2018.0,05th Jun 18,http://www.vgchartz.com/game/220637/dark-souls-remastered/?region=All,1,,/games/boxart/full_8881652AmericaFrontccc.jpg,0.11,"Then, There Was Fire. 
Re-experience  the critically acclaimed, genre-defining game that started it all.  Beautifully remastered, return to Lordran in stunning high-definition  detail running at 60fps. Dark Souls Remastered includes the main game  plus the Artorias of the Abyss DLC.
Deep and Dark Universe Delve into an epic dark fantasy universe stricken by decline and the  Curse. Explore its intricate world design - full of hidden passages,  dungeons and secrets - and uncover its deeply rooted lore.
 Each End is a New Beginning Each playthrough surprises you with new challenges and unexpected facets  of the game. Don’t bet on completing the game only once.
 Gameplay Richness and Possibilities Hundreds of unique combinations of weaponry, armor, magic and crafting  options to create your own playstyle and gaming experience.
Source: https://www.bandainamcoent.com/
 "
135,12136,Gem Quest: 4 Elements,gem-quest-4-elements,Puzzle,E,DS,Storm City Games,Mastertronic,,,,0.0,0.11,0.05,0.05,,0.01,2011.0,,http://www.vgchartz.com/game/49890/gem-quest-4-elements/?region=All,1,,/games/boxart/full_gem-quest-4-elements_846AmericaFront.jpg,0.11,"Embark on a thrilling journey through a magical fairy-tale world and restore the 4 Elements. The  forces of nature were unleashed and the 4 Elements, Earth, Wind, Fire  and Water are now in turmoil!  All of a sudden, a land that was full of  life turned into a barren desert, the sky became dark with heavy clouds,  a bitter cold froze all the rivers and the trees perished. Only you can  save this once wonderful world! Learn about the power of the Elements  from the Four Books of Magic, and bring hope back to the people. A long  and arduous path lies ahead of you, but honor and glory will be assured  if you can restore the balance of the Elements and save the people from  calamity.
Features:


4 books of magic to unlock and study
16 mysterious cards to collect
Gripping storyline presented in beautiful animation
64 captivating levels with 20 challenging bonus tasks

http://www.stormcitygames.com/4-elements/ "
136,12137,Big League Sports: Summer,big-league-sports-summer,Sports,E,DS,Activision,Koolhaus Games,,,,0.0,0.11,0.09,0.0,,0.01,2009.0,,http://www.vgchartz.com/game/35742/big-league-sports-summer/?region=All,1,,/games/boxart/full_4005633AmericaFrontccc.jpg,0.11,"Big League Sports: Summer focuses in on classic sunshine pastimes of tennis, beach volleyball, golf, soccer, baseball and football. Players will be able to customize their characters and play through a variety of exciting games in single player mode.  "
137,12138,Dead to Rights II,dead-to-rights-ii,Shooter,M,XB,Namco,WideScreen Games,,,,0.0,0.11,0.08,0.02,,0.0,2005.0,,http://www.vgchartz.com/game/485/dead-to-rights-ii/?region=All,1,,/games/boxart/884366ccc.jpg,0.11,"
More Shadow - Now use K-9 fighting companion, Shadow, to attack enemies in real-time while you take care of other business. 
New Disarm Moves - Thirteen brutal new disarms moves to take down enemies in the heat of battle. More than 25 disarm moves in total! 
Spherical Slow-Motion Dives - New freedom means that Jack can shift in all directions from one enemy target to the next and take them all out in dramatic fashion. 
Weapons - Jack’s massive arsenal now includes heavy artillery such as rocket launchers, grenades, molotovs, and much more! 
Melee Fighting - Lightning-fast melee fighting system allows Jack to collect and use melee weapons throughout his environment, including bats, pipes, meat cleavers, and swords. 

Source - www.namcobandaigames.com (publisher) "
