,Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total,Summary
125,4126,Puzzle & Dragons Z + Super Mario Bros. Edition,puzzle-amp-dragons-z-super-mario-bros-edition,Puzzle,E,3DS,Nintendo,GungHo Online Entertainment,,7.8,,0.0,0.56,0.09,0.11,0.35,0.02,2015.0,17th Jul 18,http://www.vgchartz.com/game/85526/puzzle-amp-dragons-z-super-mario-bros-edition/?region=All,1,,/games/boxart/full_1793494AmericaFrontccc.jpg,0.56,"Two puzzling RPG adventures await you! Rescue Princess Peach from        Bowser or defeat the evil group Paradox by battling enemies with the        awesome power of orbs. Drag and match orbs, or chain together combos to        deal massive blows to your enemies. Then bolster your forces with        hundreds of unique monsters in this two-in-one game pack.
In Puzzle & Dragons Super Mario Bros. Edition, you get to travel to        different worlds as you assemble a team of Mushroom Kingdom baddies,        like Goombas or Koopa Troopas, and recruit much-loved Mario characters,        including Toad and Yoshi! Or in Puzzle & Dragons Z, battle the 5        powerful sky dragons to rebuild the world and customize your team with a        plethora of different monsters. Allies gained in both games have the        chance to evolve into more advanced forms and learn powerful new skills.
Source: Publisher "
126,4127,Metroid: Samus Returns,metroid-samus-returns,Action-Adventure,E10,3DS,Nintendo,Mercury Steam,,9.1,,0.0,0.56,0.3,0.15,0.07,0.05,2017.0,21st Sep 18,http://www.vgchartz.com/game/182673/metroid-samus-returns/?region=All,1,,/games/boxart/full_4258947AmericaFrontccc.jpg,0.56,"Brave the hostile terrain of an alien planet teeming with vicious life        forms as legendary bounty hunter Samus Aran. Her mission? Terminate the        Metroid menace in this masterful reimagining of her 1991 Game Boy        adventure. Samus Aran's arsenal has been enhanced with new moves and        abilities that are sure to help her face the deadly surprises that        await. This intense, side-scrolling action platformer is a great entry        point into the Metroid franchise and perfect for returning fans as well,        and it's available only on the Nintendo 3DS family of systems.
Source: Publisher "
127,4128,WWE 2K16,wwe-2k16,Sports,T,PS3,Take-Two Interactive,Yuke's,,,,0.0,0.56,0.24,0.23,,0.09,2015.0,11th Apr 18,http://www.vgchartz.com/game/85562/wwe-2k16/?region=All,1,,/games/boxart/full_2554339AmericaFrontccc.jpg,0.56," 
THE AUTHORITY IN WWE VIDEO GAMES RETURNS WITH WWE 2K16!
The newest addition to the flagship WWE franchise will deliver authentic, high-powered and hard-hitting action, including fan-favorite features and new WWE Superstars, Divas and Legends, gameplay innovations, presentation updates and more.
Features 
•Largest Roster Ever: Offering more than 120 unique playable characters, including cover Superstar Stone Cold Steve Austin alongside Seth Rollins, Daniel Bryan, Dean Ambrose, Bad News Barrett, Paige and Finn Bálor, WWE 2K16 includes the largest roster in WWE games history
-The roster contains an unprecedented combination of current WWE Superstars and Divas, emerging NXT talent, WWE Hall of Famers and WWE alumni from multiple eras
•Arnold Schwarzenegger as The Terminator: Fans who pre-order WWE 2K16 at any participating retailer will receive two exclusive playable versions of Arnold Schwarzenegger as the Terminator:
-T-800 from The Terminator and T-800 from Terminator 2: Judgment Day
•2K Showcase: The franchise’s popular story-based mode returns in WWE 2K16, enabling players to relive iconic matches and moments in WWE history. Along the way, they will complete objectives to unlock legendary characters, entrance and ring gear, match types and unlockables. 
•MyCareer: The franchise’s career-driven mode, now in its second year, will see players define their legacies by making critical choices while rising through the ranks from NXT to WWE to earn a spot in the WWE Hall of Fame. In addition, they will train, compete against others, conduct personality-driven interviews, interfere with rivals and/or form the ultimate tag team.
•Creation Suite: Building on last year’s foundation, WWE 2K16’s Creation Suite deepens the player’s arsenal with new feature options, including Create a Diva, Create a Championship, Create an Arena, and Create a Show. Key improvements have also been made to existing fan-favorite offerings, including Create a Superstar, Create an Entrance, Superstar Studio and Community Creations.
•WWE Universe: WWE 2K16 makes core improvements to stories, rivals and match card selections. In addition, for the first time, Superstars can be assigned to multiple shows, enabling players to have a broader experience.
•Online: Completely overhauled based on fan feedback, WWE 2K16 will provide users with multiple ways to play online with the WWE Games community, including an improved matchmaking system
•Soundtrack: Players can customize their in-game music through the addition of Superstar entrance music to the WWE 2K16 Jukebox. Additional in-game music will be announced later this year.
•Gameplay Improvements: WWE 2K16 will build upon last year’s foundation, including key enhancements and innovations based on critical and consumer feedback,  to deliver the strongest WWE gameplay experience to date:
-Improved Controls: The controls and move library were overhauled to cleanly separate strikes from grapples. This change provides players with more control over the exact type of attacks they want to initiate in every situation. WWE 2K16 also includes new attack positions, such as seated, to increase options for how players attack while experiencing greatly improved attacks outside the ring near barricades. Opponents will now react more accurately to their environment.
-New Reversal System: The reversal system has been reworked to improve the overall flow of the match and also create a new level of strategy during the matches.  Each Superstar has a limited number of reversals he or she can perform that recharge over time, meaning players might not want to simply try and reverse every attack. In addition, WWE 2K16 introduces Major and Minor reversals for select moves. Minor reversals are easier to perform and only require a single reversal stock. Major reversals are more challenging to perform; however, they yield a much greater reward than damage. Successful Major Reversals weaken the opponent in various ways and provide a new way to swing the momentum of the match in one’s favor.
-New Pin System: The new pin system starts with an entirely new pin mini-game and offers a variety of new pin variations and reactions. If the opponent kicks out, a Superstar may react to the near pin fall and gesture to the referee in frustration. In addition, WWE 2K16 introduces dirty pins and rope breaks. Dirty pins allow players to use the ropes to their advantage to try and pin their opponents. There is a chance the referee may see this and call off the pin attempt. Rope Breaks are another way to get out of pin attempt but rely on the referee seeing the player grab the ropes. In line with WWE live events and programming, there is no guarantee what the referee is going to see during a match.
-Chain Wrestling: New positions and attributes allow players to distinguish Superstars from one other. There can also be ties during a lockup; during the tie, there can be a clean break from the tie-up or a cheap shot from either the player or the opponent.
-Working Holds: Working holds are new for WWE 2K16 and provide players with a way to regain stamina while depleting their opponents’ stamina. Just like on WWE programming, Working Holds provide a way to collect one’s self in the middle or late part of a match and prepare for the next plan of attack.
-Improved AI: WWE 2K16 sees big improvements to the AI for Superstars, referees and managers. For example, managers can now engage during matches by either trying to distract the referee or get his attention to help out in the match. In addition, significant changes are included for match-specific AI, including Tag Team matches.
-More Match Types: Many match types of been added for WWE 2K16, including Ladder, handicap and tornado tag matches.
-Dynamic Entrances: With the improved presentation flow for matches, players are now able to take control of their Superstars during the entrances and have the option to attack their opponents before the match even starts. Why wait for the bell? In WWE 2K16, players can decide when they are ready for action.
•Additional Improvements: WWE 2K16 also includes an improved Submission system and a vast number of new moves to create an even more engaging gameplay experience.
•Overall Enhancements: WWE 2K16 improves upon authenticity across the board, including:
-New Commentary Team: For the first time, a three-man team is now a part of the franchise, with John “Bradshaw” Layfield, new to WWE 2K16 joining returning commentators Michael Cole and Jerry “The King” Lawler. Thousands of new lines were recorded, primarily in side by side studio sessions, ensuring authentic interactions among the trio.
-Visual Upgrades: This year’s title features several thousand new animations. WWE Superstar and Diva appearance are also been updated, including implementation of a full cloth physics system, enabling attire to appear and respond as realistically as possible. Improved crowd variety, as well as more realistic sweat, better hair and hair physics round out the visual enhancements.
-Broadcast Presentation: Gone are loading screens between entrances and the start of matches; instead, the camera pans the arena and over to the commentary team for thoughts on the upcoming match. Significant improvements were also made to overall match presentation and flow, including new crowd members.
Source: 2k.com "
128,4129,Backyard NFL Football,backyard-nfl-football,Sports,E,GBA,Infogrames,Torus Games,,,,0.0,0.56,0.4,0.15,,0.01,2002.0,,http://www.vgchartz.com/game/26224/backyard-nfl-football/?region=All,1,,/games/boxart/779120ccc.jpg,0.56,"Perfect for kids, but still fun for adults, Backyard Football is the neighborhood's answer to playing football without those regulations and rules! Recruit spirited players from your 'hood and head off to compete towards the Super Colossal Cereal Bowl. Watch out for those special kids though, as several pros including Jerry Rice and Dan Marino have regressed to kid-form while retaining all their skills. With arcade-style power-ups, Backyard Football provides the silly, wacky fun of football without the stuffiness of the referees.
Playstation "
129,4130,Bolt,bolt,Adventure,E10,Wii,Disney Interactive Studios,Avalanche Software,,,,0.0,0.56,0.19,0.31,,0.06,2008.0,,http://www.vgchartz.com/game/25524/bolt/?region=All,1,,/games/boxart/full_5040004AmericaFrontccc.jpg,0.56, 
130,4131,Need for Speed: Most Wanted,need-for-speed-most-wanted,Racing,T,GC,Electronic Arts,EA Canada,,8.3,,0.0,0.56,0.43,0.11,,0.02,2005.0,,http://www.vgchartz.com/game/5488/need-for-speed-most-wanted/?region=All,1,,/games/boxart/full_3989695AmericaFrontccc.jpg,0.56,"Wake up to the smell of burnt asphalt as the thrill of illicit street racing permeates the air. From the makers of the hit Need for Speed™ Underground series that has sold more than 15 million copies worldwide, Need for Speed™ Most Wanted challenges players to become the most notorious and elusive street racer.   Combining illicit street racing and tuner customisation with the intensity of strategic police pursuit that surpasses any Hollywood-style chase scene, Need for Speed Most Wanted will be on every gamer’s ‘must-have’ list this holiday season. Out-race rivals, evade cops and exploit hundreds of miles of open road as gamers make their way up the Blacklist.   To become the most wanted racer, players must build up their street cred and Rap Sheet with gripping, white knuckle, head-to-head races with the top drivers on the streets, as well as pull daring, evasive moves to out-run and out-fox the cops that patrol the open road. Players can manage their heat or utilise a number of strategic tactics to keep the cops off their tails as they leave their rivals behind to suck their exhaust fumes.   Need for Speed Most Wanted also features a variety of the hottest cars that range from tuners and super cars to muscles and sports cars. You can tune your ride to race against any class of vehicles. The streets will be your playground this Fall.
Electronic Arts UK "
131,4132,NASCAR Rumble,nascar-rumble,Racing,E,PS,Electronic Arts,Electronic Arts,,,,0.0,0.56,0.31,0.21,,0.04,2000.0,,http://www.vgchartz.com/game/30299/nascar-rumble/?region=All,1,,/games/boxart/full_348696AmericaFrontccc.jpg,0.56,"NASCAR Rumble is a Stock Car Racing game, developed by EA Redwood Shores and published by Electronic Arts,  which was released in 2000. "
132,4133,Darksiders II,darksiders-ii,Action-Adventure,M,PC,THQ,Vigil Games,,7.8,,0.56,0.0,,,,,2012.0,14th Mar 18,http://www.vgchartz.com/game/70583/darksiders-ii/?region=All,1,,/games/boxart/full_4239517AmericaFrontccc.jpg,0.56,"Darksiders II follows the exploits of Death, one of the four horsemen of  the Apocalypse, in an action-packed tale that runs parallel to the  events in the original Darksiders game. This epic journey propels Death  across an expansive gameworld as he tries to redeem his brother, War,  the horseman blamed for prematurely starting the Apocalypse in  Darksiders. Like the original Darksiders game before it, the second iteration of the  series is primarily a hack ‘n slash adventure. The game takes place  across netherworld environments, including ""The White city,"" an outpost  where angels live, and ""The Eternal Throne,"" a floating fortress where  the Lords of the Dead stand guard over souls that need to be cleansed.  Although Death is the most feared of the Four Horsemen, his physical  abilities are very different than his brother, War. Death is far more  nimble, and relies on a combination of melee and ranged attacks. In  combat Death's primary weapon is his huge iconic scythe, with a wide  range of other weapons and usable items that must be gathered as the  game progresses. Weapons can be dual-wielded, upgradable armor can be  acquired for protection and Death has access to his terrifying and  powerful mount, Despair.
Source: thqnordic.com "
133,4134,WWE Raw 2,wwe-raw-2,Fighting,T,XB,THQ,"Anchor, Inc.",,,,0.0,0.56,0.43,0.11,,0.02,2003.0,,http://www.vgchartz.com/game/2738/wwe-raw-2/?region=All,1,,/games/boxart/975865ccc.jpg,0.56,"More than 60 WWE superstars are modeled with intricate detail. Up to eight new fully modeled arenas come to life with 3-D crowds, special effects, and spectacular highlighting. Enhanced gameplay controls feature better grappling, more balanced momentum shifts, and realistic AI. A robust feature set—including multiplayer season mode, Royal Rumble, King of the Ring, all-new Title Match, and the deepest Create-a-Superstar ever—immerses fans like never before. Expect the unexpected, and deliver the pain ... only on Xbox.
This title is playable on Xbox 360™ with a software emulator. Please see http://www.xbox.com/en-us/games/backwardscompatibility.htm for more details.
 
Xbox.com "
134,4135,Mega Man X2,mega-man-x2,Platform,E,SNES,Capcom,Capcom,,,,0.0,0.56,0.09,0.02,0.45,0.0,1994.0,,http://www.vgchartz.com/game/7113/mega-man-x2/?region=All,1,,/games/boxart/full_4460843AmericaFrontccc.jpg,0.56,"MegamanX2 is a popular platformer developed by Capcom released in 1995. It was a the second installment from the megamanX subseries. MegamanX2 used the Cx4 enhancement chip which improved semi-transparency which allowed for some 3D graphics.
MegamanX2 is an action platformer that allows the user to select the level before doing it. The actual gameplay allows you to destroy enemies and fight eight big bosses at the end of each level. Each boss has a weakness to a certain weapon that you must acquire before battling them.
Highwaystar101 "
135,4136,Resident Evil 2,resident-evil-2,Action,M,N64,Capcom,Angel Studios,,9.0,,0.0,0.56,0.39,0.09,0.07,0.01,1999.0,,http://www.vgchartz.com/game/5634/resident-evil-2/?region=All,1,,/games/boxart/7896120ccc.jpg,0.56,"Ready or not, the terror of Resident Evil 2 is here.  In chapter one, the case of the disastrous T-virus outbreak--a mutagenic toxin designed for biological weapons--was eventually closed but the experiments were far from over.  Control the destiny of Leon Kennedy or Claire Redfield as their nightmare begins when a biotech terror runs rampant in Raccoon City.  Relentless zombies and hideous monsters are all out for a taste of your blood.  If the suspense doesn't kill you, something else will. "
136,4137,Yakuza 4,yakuza-4,Adventure,M,PS3,Sega,Sega,,7.7,,0.56,0.0,,,,,2011.0,02nd Jan 18,http://www.vgchartz.com/game/36796/yakuza-4/?region=All,1,,/games/boxart/full_yakuza-4_53AmericaFront.jpg,0.56,"Yakuza 4 picks up the story of Yakuza 3 one year later and takes the player back to Tokyo. The story starts when a man is shot to death in the ruling territory of the Tojo Clan, the organisation that has featured in all games in the series to date. A small gang which belongs to Tojo Clan try to establish what happened and their leader is soon found stabbed to death. These events cause a heated battle between four men over money, power, status and honour. The truth becomes apparent as the lies, betrayals and entwined stories are revealed and when these 4 unflinching men get together, the new legend of Kamurocho is born.
KEY FEATURES
• Experience the Japanese underworld under the guise of 4 characters - it would not be a Yakuza game if you couldn’t still play as Kazuma, but now play as three of the other key characters from the franchise. Each character has different missions and allows the player to explore the city from different viewpoints and engage in the Japanese underworld more than has ever been seen before.
• Authentic replication of Tokyo – In addition to the bright lights of downtown Tokyo, players can now go into the depths of the intricate underground, explore the backstreets of the city and take in the views from the rooftops of buildings.
• Become the ultimate fighter – enhanced battle mechanics and a new fighter training system allow players to work on their skills and become the ultimate fighter.
• Deep Japanese story – an intricate storyline that incorporates all aspects of Japanese culture including hostess bars, karaoke and city exploration.
http://www.sega.com/games/yakuza-4/ "
137,4138,Manhunt 2,manhunt-2,Action,M,PS2,Rockstar Games,Rockstar London,,,,0.0,0.56,0.27,0.21,,0.07,2007.0,,http://www.vgchartz.com/game/12464/manhunt-2/?region=All,1,,/games/boxart/5123233ccc.jpg,0.56,"An experiment at a secret research facility has gone catastrophically wrong. Daniel Lamb and Leo Kasper are the only surviving subjects. The Pickman Project will stop at nothing to hunt them down and stop the truth from getting out. Demented screams echo around the dank asylum that has caged you for the last six years. You open your eyes. A white-coated body slumps to the floor through your shaking hands. A bloody syringe slips from your arm. Waves of confusion and paranoia crash over you. You have no idea who you are or how you got here. The door to your cell is open. One choice. One chance. They took your life. Time to take it back.
Manhunt 2 website "
138,4139,Bravely Second: End Layer,bravely-second-end-layer,Role-Playing,T,3DS,Nintendo,Silicon Studio,,7.4,,0.0,0.56,0.22,0.11,0.2,0.03,2016.0,08th Jan 18,http://www.vgchartz.com/game/77557/bravely-second-end-layer/?region=All,1,,/games/boxart/full_9286865AmericaFrontccc.jpg,0.56,"Steel yourself for the next evolution of the series that reinvented        turn-based RPGs—the successor to Square Enix's Bravely Default game. In this standalone adventure, Agnés Oblige has been imprisoned,        and as a knight in her service, it's up to the hero, Yew, to save her!        Form the ultimate team and strategy, then risk it all in this fast,        fresh RPG.
The innovative Brave and Default battle system is back and deeper than        ever. Balance risk and reward in turn-based battles: characters can make        multiple moves in one turn, but then they may be unable to move for a        while. Win a battle in a single turn and you can instantly start a more        difficult encounter to earn better rewards. Level up characters and jobs        quickly, but be careful—defeat means losing anything earned along the        way. Select from 30 jobs and over 300 skills and abilities to customize        each party member in the most strategic manner. The more you learn, the        more tactics you'll wield.
Now go forth! Defy the mysterious kaiser and face down his army before        it’s too late.
Source: Publisher "
139,4140,Fullmetal Alchemist and the Broken Angel,fullmetal-alchemist-and-the-broken-angel,Role-Playing,T,PS2,Square Enix,Racjin,,,,0.0,0.56,0.15,0.12,0.26,0.04,2005.0,,http://www.vgchartz.com/game/3367/fullmetal-alchemist-and-the-broken-angel/?region=All,1,,/games/boxart/1738805ccc.jpg,0.56,"The game is based on and has some connection to the original storyline. The main character is an alchemist named Edward Elric, who loses his brother Alphonse in an accident. Edward manages to contain his brother's soul in a large piece of armor, but in order to merge the soul and body of the dearly departed, the two brothers (one living, the other not) must embark on a journey to find a mythical stone. Here's what we know so far: Fullmetal Alchemist consists of two modes--a scenario mode featuring dialogue in 2D and a 3D battle mode. In the battle mode, the player controls Edward, who has the ability to instantly create traps and weapons out of objects in the field. Alphonse is a powerful subcharacter, and he can be controlled by giving orders. Also, Edward can create large weapons to be used by Alphonse.
www.us.playstation.com "
140,4141,Assassin's Creed: Unity,assassins-creed-unity,Action,M,PC,Ubisoft,Ubisoft Montreal,,,,0.0,0.56,0.2,0.31,,0.04,2014.0,04th May 18,http://www.vgchartz.com/game/80234/assassins-creed-unity/?region=All,1,,/games/boxart/full_7768353AmericaFrontccc.jpg,0.56,"Paris, 1789. The French Revolution turns a once-magnificent city into a place of terror and chaos. Its cobblestone streets run red with the blood of commoners who dared to rise up against the oppressive aristocracy. As the nation tears itself apart, a young man named Arno will embark on an extraordinary journey to expose the true powers behind the Revolution. His pursuit will throw him into the middle of a ruthless struggle for the fate of a nation, and transform him into a true Master Assassin.Introducing Assassin’s Creed Unity, the next-gen evolution of the blockbuster franchise powered by an all-new game engine. From the storming of the Bastille to the execution of King Louis XVI, experience the French Revolution as never before, and help the people of France carve an entirely new destiny.
Source: Ubisoft Store. "
141,4142,Wolfenstein,wolfenstein,Shooter,M,X360,Activision,Raven Software,,7.3,,0.0,0.56,0.28,0.22,,0.06,2009.0,,http://www.vgchartz.com/game/34955/wolfenstein/?region=All,1,,/games/boxart/full_9604911AmericaFrontccc.jpg,0.56,"

 
You are sent on a special mission into the heart of the Reich to investigate evidence of the Nazi's possession of a new and mysterious power.
While behind enemy lines, you discover they have done much more than develop a new weapon. The Nazis are harnessing the power of a dark parallel dimension called The Veil; in order to create a weapon of war-ending magnitude.
Move between the Nazi's dark reality and yours as you command an enormous arsenal of Resistance and Axis Weapons. You can also turn to the Black Market for weapon upgrades, or unleash the Nazis own dark powers and perverted science against them with supernatural weapons and Veil-enhanced firepower.
Activision.com
 

 "
142,4143,Dogz,dogz,Simulation,E,DS,Ubisoft,MTO,,,,0.0,0.56,0.5,0.01,,0.04,2006.0,,http://www.vgchartz.com/game/549/dogz/?region=All,1,,/games/boxart/full_5098642AmericaFrontccc.jpg,0.56,"In Dogz®, you adopt an adorable puppy from different breeds, raise and train him just like in real life. 

Game Features: 
Adopt a cute puppy, take care of him, bond with him, and make him happy. 

Choose your favorite from 18 breeds of adorable puppies! 

Teach your clever pooch all kinds of tricks such as sit and shake. He'll do anything to make you happy. 

Dress up your puppy in all kinds of adorable outfits 

Take up to 5 pictures of your puppy each day and write a diary that you can exchange with friends online.

Ubisoft  "
143,4144,Hamtaro: Ham-Hams Unite!,hamtaro-ham-hams-unite,Role-Playing,E,GBC,Nintendo,Shogakukan,,,,0.0,0.56,,,0.56,0.0,2002.0,06th Jan 18,http://www.vgchartz.com/game/3466/hamtaro-ham-hams-unite/?region=All,1,,/games/boxart/full_3631002AmericaFrontccc.jpg,0.56,"Hamha!  You're gonna smoochie this mega-Q adventure for Game Boy Color.  We hampact! What? You don't speak Ham-Chat? Allow us to translate:  Hello! You're gonna love this big adventure for Game Boy Color. We  promise!Hamtaro and his hamster friends are always ready for a  big adventure, and now the entire Ham-Ham gang is gearing up for a great  new game for Game Boy Color. In Hamtaro: Ham-Hams Unite!, you guide  Hamtaro in a quest to locate his missing friends. Along the way you'll  meet Boss, Bijou, Cappy, Snoozer, Jingle and many more of Hamtaro's best  friends.Hamtaro explores the Clubhouse and the outside world,  interacting with other Hamsters and learning new Ham-Chat words. There  are over 80 Ham-Chat words for Hamtaro to learn throughout the game,  which he uses to locate his friends, solve puzzles and more. If you  forget what a particular word means, you can always look it up in your  Ham-Ham Notebook!As you explore Hamtaro's world, pressing the A  Button brings up a menu of Ham-Chat words. It's up to you to figure out  which word you'd like to use. If Hamtaro is standing by a tree, for  example, you could choose ""tack-Q"" to roll into the tree or ""scoochie""  to climb it.Choosing the correct word or combination of words to  say to other Ham-Hams is the key to finding Hamtaro's missing friends.  Each of Hamtaro's Ham-Chat words is accompanied by a different  animation. That's over 80 unique animations just for Hamtaro!While  Hamtaro scurries around looking for his pals, he can hiff-hiff  (translation: sniff) here and there to uncover hidden Sunflower Seeds.  Hamtaro can trade his Sunflower Seeds for different articles of  clothing, and then try on his new duds at the Ham-Ham Clubhouse. When  you pick out a new outfit for Hamtaro, he'll be wearing it on the title  screen the next time you turn on the game.Between exploring  sessions, Hamtaro can take a break and Ham-Jam. As Hamtaro learns new  Ham-Chat words, he also learns new dances to perform at the Clubhouse.  You can choreograph your very own Ham-Jam dances and watch Hamtaro  boogie!Hamtaro: Ham-Hams Unite! is a must-play for Hamtaro fans,  but even newcomers to the Ham-Ham world will have a blast learning new  Ham-Chat words and interacting with new friends. Make yourself  blissie! Gorush and minglie Hamtaro: Ham-Hams Unite! You won't meep-P it  (to translate, you'll have to become a Ham-Chat expert by playing the  game)!
 
 
www.nintendo.com "
144,4145,Batman Begins,batman-begins,Action,T,PS2,Electronic Arts,Eurocom Entertainment Software,,,,0.0,0.56,0.27,0.21,,0.07,2005.0,,http://www.vgchartz.com/game/4858/batman-begins/?region=All,1,,/games/boxart/3673223ccc.jpg,0.56,"Step into the shadows of Gotham City’s perilous criminal underworld as DC Comics’ legendary Dark Knight in the Batman Begins™ video game. Slated for release day and date with the Warner Bros. Pictures film, Batman Begins challenges players to use fear as their ultimate weapon.  The game explores the origins of the Batman legend and the Dark Knight’s emergence as a force for good in Gotham. Gamers will play as both Bruce Wayne and his alter-ego, Batman, hunting evil-doers from the shadows, using strength, intellect and an array of high tech gadgets to fight the sinister forces that threaten the city, including classic villains the Scarecrow, Ra’s Al Ghul and Carmine Falcone.  Turning traditional stealth-based gameplay on its ear – by allowing gamers to play the hunter, rather than the hunted – Batman Begins delivers the Batman universe as never before. Stalking criminals from the shadows, gamers will discover new ways to paralyze thugs with fear before engaging in hand-to-hand combat, or interrogating them.  From the halls of Arkham Asylum and the alleys of Gotham City to an ancient monastery high in the Himalayas, Batman Begins the video game delivers a thrilling interactive companion to Christopher Nolan’s reinvention of the Dark Knight in Batman Begins.
 
Source - www.electronicarts.co.uk (publisher) "
145,4146,DOOM VFR,doom-vfr,Shooter,M,PS4,Bethesda Softworks,id Software,,,8.0,0.0,0.56,0.22,0.25,,0.09,2017.0,01st Jan 18,http://www.vgchartz.com/game/213658/doom-vfr/?region=All,1,,/games/boxart/full_3895260AmericaFrontccc.jpg,0.56, 
146,4147,Dr. Seuss' The Cat in the Hat,dr-seuss-the-cat-in-the-hat,Adventure,E,PS2,VU Games,Magenta Software,,,,0.0,0.56,0.27,0.21,,0.07,2003.0,,http://www.vgchartz.com/game/5028/dr-seuss-the-cat-in-the-hat/?region=All,1,,/games/boxart/7549191ccc.gif,0.56,"Go beyond the zany fun of the movie with an unbelievable adventure starring you as The Cat in the Hat.  The Cat's crate has been opened and Seussian magic has turned the house inside out. You'll encounter all the wacky characters from the movie as you race to restore order to the house before Mom comes home.  The Cat has his amazing umbrella, floating moves, and other tricks up his sleeve to help you through the 16 levels of pandemonium.   "
147,4148,Tony Hawk's Proving Ground,tony-hawks-proving-ground,Sports,T,X360,Activision,Neversoft Entertainment,,7.2,,0.0,0.56,0.49,0.02,,0.04,2007.0,,http://www.vgchartz.com/game/12306/tony-hawks-proving-ground/?region=All,1,,/games/boxart/4376063ccc.jpg,0.56,"Every skater has a different story. Create yours.
In Tony Hawk’s Proving Ground, you have the freedom to create yours. Experience a Tony Hawk game that lets you create and share your own lifestyle, where the choices you make impact how your character develops and the story unfolds.
 Key Features:  Freedom to Play Your Way – With unprecedented control of their skating experience, players shape how their characters evolve. Mix and match any combination of skill sets from the different skater classes whether that be from a contest-winning career skater, a fast and furious hardcore skater, or an innovative skatepark creating rigger.
Full-Featured Video Editor* – Capture all of your sickest tricks and bails with this new video editor using a full-suite of editing tools, lens modes, camera angles and effects to cut and combine clips, add a personal soundtrack and even showcase online to share with others or move up the leaderboard rankings.
Greater Variety of Customization* – Players have the ability to use the Rig-a-Kit and Environment Altering mechanics to transform any locale into their own personal skate park. They can even personalize their Skate Lounge with items such as furniture, plasma TV’s and more.
 Expanded Gameplay Mechanics Deliver Unprecedented Control** – Eight all new gameplay mechanics empower players to play the way they want: Bowl Carving, Aggro Push, Skate Checking, Climbing/Exploration.
Activision "
148,4149,Just Cause 4,just-cause-4,Action-Adventure,M,PS4,Square Enix,Avalanche Studios,,,,0.0,0.56,0.18,0.26,0.03,0.09,2018.0,19th Dec 18,http://www.vgchartz.com/game/222141/just-cause-4/?region=All,1,,/games/boxart/full_4067743AmericaFrontccc.jpg,0.56,"Welcome to Solís, a huge South American world home of conflict, oppression and extreme weather conditions.
Just Cause 4 sees rogue hero Rico Rodriguez land in Solis to hunt down the truth about his past, at any costs.
Strap into your wingsuit, equip your fully customizable grappling hook, and get ready to bring the thunder!
BRING THE THUNDER
Soar through the skies with your wingsuit - Skydive, Base Jump and Free Dive with no limits!
Fight your enemies under extreme weather conditions, including  treacherous tornadoes and tropical lightning storms, taking the iconic  Just Cause action to insane new heights.
Use extreme weather events to your advantage thanks to never seen before in-game physics.
RICO'S ULTIMATE MISSION
Spearhead the rebellion and defeat the Black Hand, a hi-tech private military organisation.
Face off against Gabriela Morales – your most fierce, capable, and unpredictable adversary yet.
Uncover the truth of Rico’s father’s past life on Solís’ and its extreme weather.
HUGE SOUTH AMERICAN WORLD
Explore the remote South American country of Solís, home of conflict, secrets, and danger.
Enjoy 1024 square kilometres of exotic playground, from rainforest to desert, via snowy mountain peaks.
Discover a plethora of wonders as you explore the world of Solís from bustling cities to rural grasslands.
Source: https://justcause.square-enix-games.com/en-us/about "
149,4150,Barbie Groovy Games,barbie-groovy-games,Misc,E,GBA,Universal Interactive,Digital Illusions (DICE),,3.0,,0.0,0.56,0.4,0.15,,0.01,2002.0,,http://www.vgchartz.com/game/14950/barbie-groovy-games/?region=All,1,,/games/boxart/1521300ccc.jpg,0.56,"Barbie Groovy Games is a Party game, developed by Digital Illusions and published by VU Games,  which was released in 2002. "
150,4151,Defense Grid: The Awakening,defense-grid-the-awakening,Strategy,,PC,Hidden Path Entertainment,Hidden Path Entertainment,,8.0,,0.56,0.0,,,,,2008.0,,http://www.vgchartz.com/game/32959/defense-grid-the-awakening/?region=All,1,,/games/boxart/full_6549319AmericaFrontccc.jpg,0.56," 
What is Defense Grid The Awakening ?

Defense Grid: The Awakening is a strategy game where players place defense fortifications (towers) to stop invading aliens from stealing power cores from their bases.  It is up to the player to select the towers, placement, and timing to best protect the base.  This mix of strategy and puzzle gameplay is very fun and engaging.

The minimum system requirements for the game are the following: 
- Supported OS: Windows XP, Vista  - Processor: 1.8GHz CPU or higher  - Memory: 512 MB RAM  - Hard disk space: 1 GB available space  - DirectX version:  DirectX 9.0c or higher, June 2008 version or later  - Video Card:  DirectX 9 video card with shader 2 support such as the following:    ATI Radeon 9600 or newer (9600-9800,X300-X1950, HD 2400-HD 4870)    NVIDIA GeForce 6100 or newer (6100-6800,7100-7950,8300-8800,9600-9800, or   GTX 216-280)


Source:  http://defensegrid.hiddenpath.com "
