Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total,Summary
8220,Family Party: 30 Great Games Winter Fun,family-party-30-great-games-winter-fun,Sports,E,Wii,D3 Publisher,Tamsoft Corporation,,,,0.0,0.23,0.21,0.0,,0.02,2010.0,,http://www.vgchartz.com/game/42554/family-party-30-great-games-winter-fun/?region=All,1,,/games/boxart/full_297548AmericaFrontccc.jpg,0.23,"The greatest  value in family entertainment returns for the third time. Family Party:  Winter Fun has 30 brand new games with a winter theme, offering hours of  extreme winter sports competition and snow play for up to 4 players.  Indulge in winter wonderland surroundings from the comfort of home.
Features:

All-time favourite Winter sports - Snowboarding, skiing, figure  skating and ice hockey
Ultimate Polar Fun - The only game that combines sledding, ice  fishing, igloo building, snowball fighting and other winter playground  games!
Winter Mini games – Ice canoe racing, jigsaw puzzle of winter  constellations, snowplough and much more
Rewards and Competition – Collect gold, silver, and bronze  medals for top completion times and scores to unlock all-new characters,  costumes, and levels
Tournament Party- Play solo or try the new 4-player Co-Op mode

http://www.d3p.co.uk/games/family-party-winter-fun "
8221,SingStar Celebration,singstar-celebration,Music,T,PS4,Sony Interactive Entertainment,SIE London Studio,,,,0.0,0.23,0.04,0.15,,0.03,2017.0,07th Apr 18,http://www.vgchartz.com/game/203231/singstar-celebration/?region=All,1,,/games/boxart/full_8556432AmericaFrontccc.jpg,0.23,"Sing Loud
Sing Together
Transform your smartphone into a mic, grab your friends and blast out the biggest hits – this PS4 exclusive from the PlayLink range is all about singing along with over 30 of your favorite pop classics.
Jump into a host of fun-packed party modes for up to eight players that turn any night into a celebration. Whether you’re performing a duet with a partner or recording your performance with the PlayStation Camera to upload to the online community, SingStar Celebration is the perfect way to unleash your inner pop star.
Source: PlayStation "
8222,101-in-1 Party Megamix Wii,101-in-1-party-megamix-wii,Misc,E10,Wii,Atlus,Nordcurrent,,,,0.0,0.22,0.19,0.01,,0.02,2009.0,,http://www.vgchartz.com/game/32721/101-in-1-party-megamix-wii/?region=All,1,,/games/boxart/full_6884269AmericaFrontccc.jpg,0.22,"101-in-1 Party Megamix Wii is a collection of 101 ames set in a broad range of themes, featured as a series of TV shows. As the player progresses throughout the games, new TV stations and shows are unlocked, containing new games and game modes. Whether you like racing games, sports games, puzzle games, arcade games or action games - you will definitely find something for your taste. Furthermore, since you can play with your friends, there are tens of hours of gameplay that await you in 101 in 1 Party Megamix Wii!
Features

101 games in different genres, including racing, sports, arcade, action, puzzle games and many others
In addition to single player, most of the games can be played by 2 or 4 players
Easy to pick up and play gameplay, targeted at people of all ages
High-score tables, unlockable bonuses and extra features

http://www.nordcurrent.com/games/101-in-1-party-megamix-wii.html
  "
8223,Legion: The Legend of Excalibur,legion-the-legend-of-excalibur,Action,M,PS2,Midway Games,7 Studios,,,,0.0,0.22,0.11,0.09,,0.03,2002.0,,http://www.vgchartz.com/game/1170/legion-the-legend-of-excalibur/?region=All,1,,/games/boxart/4822075ccc.jpg,0.22,"The ultimate mix of role-playing, strategy, and action on the PlayStation 2, Legion: The Legend of Excalibur allows players to live the epic legend of King Arthur and the mystical sword Excalibur in this large-scale fantasy adventure. Players take direct control of King Arthur and the Knights of the Round Table and lead legions of knights in dynamic battlefield environments against the evil forces of Morgan Le Fay. With more than 12 characters to control and 14 in-depth missions to accomplish, Legion combines intense individual action with the depth of combat familiar to real-time strategy fans.

Find and recruit the 12 Knights of the Round Table and unite Camelot
Complete 14 missions with primary and secondary objectives, Heroes' quests, and side quests on your way to restoring Camelot
Immerse yourself in the world of Camelot and Excalibur, where knights lived by the sword and mages wielded the might of magic
Dynamic Battlefield Environments allow you to burn trees and buildings with fireball spells and form craters with meteor spells; watch as the environments around you react to your battlefield decisions
Make use of more than 100 items and weapons including rings, amulets, armor, shields, and swords as well as unique Legendary items for each Knight
Cast more than 20 unique mage and cleric spells with dynamic lighting magic effects!

us.playstation.com
 "
8224,Total War Saga: Thrones of Britannia,total-war-saga-thrones-of-britannia,Strategy,,PC,Sega,Creative Assembly,,,,0.22,0.0,,,,,2018.0,15th May 18,http://www.vgchartz.com/game/221976/total-war-saga-thrones-of-britannia/?region=All,1,,/games/boxart/full_873333PALFrontccc.jpg,0.22, 
8225,Kung Fu Panda 2,kung-fu-panda-2,Action,E,DS,THQ,THQ,,,,0.0,0.22,0.16,0.05,,0.02,2011.0,,http://www.vgchartz.com/game/50847/kung-fu-panda-2/?region=All,1,,/games/boxart/full_kung-fu-panda-2-the-video-game_404AmericaFront.jpg,0.22, 
8226,Hitman: Absolution,hitman-absolution,Action,M,PC,Square Enix,IO Interactive,,9.0,,0.0,0.22,0.03,0.18,,0.01,2012.0,,http://www.vgchartz.com/game/50955/hitman-absolution/?region=All,1,,/games/boxart/full_480754PALFrontccc.jpg,0.22, 
8227,Gekijouban Macross F: Sayonara no Tsubasa - Hybrid Pack,gekijouban-macross-f-sayonara-no-tsubasa-hybrid-pack,Action,,PS3,Namco Bandai,Bandai Namco Games,,,,0.0,0.22,,,0.22,,2011.0,,http://www.vgchartz.com/game/67025/gekijouban-macross-f-sayonara-no-tsubasa-hybrid-pack/?region=All,1,,/games/boxart/full_gekijouban-macross-f-sayonara-no-tsubasa-hybrid-pack_413JapanFront.jpg,0.22, 
8228,Pro Evolution Soccer 2011,pro-evolution-soccer-2011,Sports,E,Wii,Konami,Konami,,,,0.0,0.22,0.07,0.1,0.03,0.02,2010.0,,http://www.vgchartz.com/game/43334/pro-evolution-soccer-2011/?region=All,1,,/games/boxart/full_pro-evolution-soccer-2011_0AmericaFront.jpg,0.22,"Pro Evolution Soccer 2011 reinvigorates the series with the most advanced set of improved gameplay additions, control options and to catch up with the evolution of the real-life soccer. Central to its total freedom of play, the game introduces a power bar for each player that allows the user to determine the exact strength and placement of every pass and shot. Balls can now be spread absolutely anywhere with surgical precision, with long balls into space, short passes to feet, and intricate one-twos allowing the player to dictate play and control the tempo of a match. "
8229,TNA iMPACT!,tna-impact,Fighting,T,PS2,Midway Games,Midway Studios Los Angeles,,6.1,,0.0,0.22,0.1,0.0,,0.12,2008.0,,http://www.vgchartz.com/game/15196/tna-impact/?region=All,1,,/games/boxart/7240844ccc.jpg,0.22,"TNA IMPACT! is the exclusive Total Nonstop Action wrestling game based on the top-rated weekly television show, TNA Impact! Choose the wrestling style, custom move set and clothing to construct the ultimate champion. TNA drenches the player in moves and match types that allos amazing acrobatic and aerial feats along with the bone-jarring crush of hard-hitting impacts. The game also features top wrestling talent such as Kurt Angle, Jeff Jarrett, Rhino, Samoa Joe, AJ Styles, Sting, Christian Cage, Abyss and more to deliver all of the excitement and action of the television show!
FEATURING 25 OF YOUR FAVORITE TNA SUPERSTARS: Take control of top TNA superstars such asKurt Angle, Booker T, Sting, Jeff Jarrett, Christian Cage, Samoa Joe, AJ Styles, Rhino, Christopher Daniels and more! Perform all the wrestlers' signature moves such as The Canadian Destroyer, The Styles Clash, The Clutch, The Scorpion Deathlock, The Olympic Slam, The Gore, The Axe Kick and many more!  INNOVATIVE PROFESSIONAL WRESTLING: TNA's signature six-sided ring brings unprecedented action and high-flying wrestling moves to players. With TNA's Incredible Ultimate X match, wrestlers climb cables high above the ring in a daring attempt to capture the belt.  BECOME A LEGEND: Build a lifetime of fame through the game's innovative story mode. Create your very own TNA wrestler with customized costumes, move sets and more as you unfold the back-story of a champion wrestler.  COMPLETE AGAINST TNA FANS FROM AROUND THE WORLD!
 Online play allows you to create customized match rules and invite friends or foes to compete head to head. Online game modes include Tag Team Ultimate X, Fatal Four-Way and more!    
 
www.tnagame.com
 
  "
8230,Last Window: The Secret of Cape West,last-window-the-secret-of-cape-west,Adventure,,DS,Nintendo,"Cing, Inc",,7.3,,0.0,0.22,,0.12,0.09,0.01,2010.0,,http://www.vgchartz.com/game/40694/last-window-the-secret-of-cape-west/?region=All,1,,/games/boxart/full_last-window-the-secret-of-cape-west_0PALFront.jpg,0.22,"Last Window is a thrilling and challenging interactive  novel packed with hidden mysteries which players must unravel one piece  at a time. Just like a great book, players will not only need to hold  the Nintendo DS vertically, they will find the ever-twisting storyline  so captivating they’ll not want to put it down.
That, however, is where the similarities  end – here you can actually influence how the story develops! Decisions  you make throughout the game will alter Kyle’s journey and result in  different outcomes in the storyline.
Every time the player  completes a chapter of the in-game novel Last Window, this episode is  adapted into text form to be read at anytime, meaning you not only get  to enjoy the captivating gameplay, but a great novel at the same time!  The novel also acts as a hint section, directing players to certain  characters should they have missed a clue or conversation.
Set in  Los Angeles in 1980, a year after the events in Hotel Dusk: Room 215,  the story follows the investigation of Kyle Hyde, a former police  officer, as he attempts to solve a mystery involving his father’s murder  and secretive past. Knowledge of Hotel Dusk: Room 215 is not essential  for you to help Kyle crack the mystery behind Cape West, the former  hotel which is now his apartment building.
With beautifully  sketched, fully rendered 3D environments, plus easy-to-use touch screen  controls for navigating environments and controlling characters, it is  easy to lose yourself in this story. You won’t be prompted, but why not  try using the Nintendo DS in-built microphone to solve some of the  mysteries? Jazz fans will also be pleased hear that Kyle shares your  passion – enjoy his favourite music on the Juke Box at any time you  like.
While this game is packed with clues, this game will test  the keenest puzzle solver. Think Professor Layton puzzle solving,  immersed within a great and rich film noir-esque story… and make sure  you look out for extra clues in your game packaging manual…
Source: Nintendo PR "
8231,Ultimate Duck Hunting: Hunting & Retrieving Ducks,ultimate-duck-hunting-hunting-amp-retrieving-ducks,Sports,T,Wii,Detn8 Games,Collision Studios,,,,0.0,0.22,0.21,,,0.02,2007.0,,http://www.vgchartz.com/game/12308/ultimate-duck-hunting-hunting-amp-retrieving-ducks/?region=All,1,,/games/boxart/full_308229AmericaFrontccc.jpg,0.22,"Ultimate Duck Hunting is a realistic hunting simulation that features both shooting and retrieving. Choose your dog (yellow, chocolate, or black Labrador retriever) and train him to respond to your commands, all controlled by player motions using the Wii Remote™. Gear up with name-brand guns, camouflage, and decoys – then it’s off into the wilderness to set up decoys, use duck calls, and ultimately become a crack shot using the Wii Remote to aim and fire at tough-to-down mallard, hen, black, and teal ducks.Ultimate Duck Hunting features four modes of play: Single Hunt where you score points by shooting a required number of ducks, Career Mode in which you hunt over several seasons, create your own hunter and dog, and improve your dog by earning points, Multi-player Mode where two players compete head-to-head on a split screen, and Training Mode, a mini-game for training your dog.Players hunt and retrieve ducks in six environments, including Stuttgart (Arkansas), Oacoma (South Dakota), Oak Island (Minnesota), Old Harbor (Alaska), Coldwater (Mississippi), and Halifax (Virginia). "
8232,It's Spring Again,its-spring-again,Education,,PC,Unknown,Baba Yaga Games,,,,0.22,0.0,,,,,2007.0,21st Feb 19,http://www.vgchartz.com/game/223669/its-spring-again/?region=All,1,,/games/boxart/full_3059194AmericaFrontccc.jpg,0.22, 
8233,NBA Street: Showdown,nba-street-showdown,Sports,E,PSP,Electronic Arts,EA Sports,,7.5,,0.0,0.22,0.2,0.0,,0.02,2005.0,,http://www.vgchartz.com/game/1547/nba-street-showdown/?region=All,1,,/games/boxart/5586602ccc.jpg,0.22,"Street Ball Reinvented for the PSP® Handheld Entertainment SystemTake your skills to a new level and challenge the greatest basketball icons to ever hit the court. With NBA STREET Showdown, tip off against the baddest old-school legends and today’s hottest players and rise above the rim with bigger-than-life moves. Defeat the best the streets have to offer with an arsenal of dunks, passes, dribbles, and tricks. Begin your journey to become a street legend with NBA STREET Showdown.
Crown Yourself King of the CourtsTake on the biggest NBA stars and battle it out 3-on-3, or become the ultimate street legend in King of the Court mode.
Two Unique Mini-GamesEarn style points in Shot Blocker and Arcade Shootout modes and elevate your status as the game’s newest street legend.
Wireless and Party Play Multiplayer ModesPlay one-on-one against a friend in the original Pick Up mode, or challenge three other ballers in Shot Blocker and Arcade Shootout modes.
EA SPORTS BIG™ Pocket TRAXListen to music tracks with the built-in music visualization player. 
www.us.playstation.com "
8234,Def Jam: Fight for NY,def-jam-fight-for-ny,Action,M,GC,Electronic Arts,Unknown,,,,0.0,0.22,0.17,0.05,,0.01,2004.0,,http://www.vgchartz.com/game/5008/def-jam-fight-for-ny/?region=All,1,,/games/boxart/6891596ccc.jpg,0.22,"Get ready to hit the streets of New York with EA GAMES™ and Def Jam® in the ultimate battle for control of the hip-hop underground in Def Jam Fight For NY™.  The ruthless gangster D-Mob has escaped from police custody and returns home to find his stranglehold on the New York underground fight club circuit threatened by brutal newcomer Crow. As one of D-Mob’s crew, it’s time to step up and take Crow down. Succeed and the world is yours. Fail and… well, you don’t want to fail.  Def Jam Fight For NY features a totally revamped fighting engine challenging gamers to master multiple fighting styles, interact with their environments, and get creative with dozens of weapons, like bottles, tools, and two-by-fours.  Def Jam Fight For NY delivers the biggest stars and the hottest music. Throughout the game’s gritty story mode, players will encounter more than 35 of today’s most recognizable hip-hop artists and personalities, from Ludacris and Busta Rhymes to Lil’ Kim and Carmen Electra. The game also includes an over-the-top soundtrack loaded with hot new tracks and old school hits from Def Jam and beyond.
 
Source - www.electronicarts.co.uk (pulisher) "
8235,Sword Art Online: Infinity Moment,sword-art-online-infinity-moment,Role-Playing,,PSP,Namco Bandai Games,Aquria,,,,0.0,0.22,,,0.22,,2013.0,29th Oct 18,http://www.vgchartz.com/game/71795/sword-art-online-infinity-moment/?region=All,1,,/games/boxart/full_9466027JapanFrontccc.jpg,0.22, 
8236,Spartan: Total Warrior,spartan-total-warrior,Action,M,PS2,Sega,The Creative Assembly,,7.2,,0.0,0.22,0.11,0.09,,0.03,2005.0,,http://www.vgchartz.com/game/5719/spartan-total-warrior/?region=All,1,,/games/boxart/296884ccc.jpg,0.22,"You can battle hundreds of ancient warriors, both historical and mythical, in Spartan: Total Warrior. As ""The Spartan"" you can upgrade your weapons and armor and gain the favor of the gods as you fight through epic battles against units ranging from Roman soldiers to skeleton warriors. Levels feature a variety of objectives, such as escorting, capturing, destruction, discovery, and survival.
www.us.playstation.com "
8237,EX Monopoly,ex-monopoly,Misc,,GBA,Takara,Takara,,,,0.0,0.22,0.16,0.06,,0.0,2001.0,,http://www.vgchartz.com/game/26823/ex-monopoly/?region=All,1,,/games/boxart/full_793493JapanFrontccc.jpg,0.22,"EX Monopoly is a Board game, developed by Mobile 21 and published by Takara,  which was released in Japan in 2001. "
8238,64 de Hakken! Tamagotchi Minna de Tamagotchi World,64-de-hakken-tamagotchi-minna-de-tamagotchi-world,Misc,,N64,Bandai,AI,,,,0.0,0.22,,,0.22,0.0,1997.0,,http://www.vgchartz.com/game/4517/64-de-hakken-tamagotchi-minna-de-tamagotchi-world/?region=All,1,,/games/boxart/full_5893803JapanFrontccc.jpg,0.22,"64 de Hakken!  Tamagotchi Minna de Tamagotchi World is a Board game, developed by AI and published by Bandai,  which was released in Japan in 1997. "
8239,Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,mary-kate-and-ashley-sweet-16-licenced-to-drive,Misc,E,GC,Acclaim Entertainment,n-Space,,,,0.0,0.22,0.17,0.04,,0.01,2003.0,,http://www.vgchartz.com/game/1275/mary-kate-and-ashley-sweet-16-licenced-to-drive/?region=All,1,,/games/boxart/full_2926518AmericaFrontccc.jpg,0.22, 
8240,Assault,assault,Action,,2600,Bomb,Bomb,,,,0.0,0.22,0.21,0.01,,0.0,1983.0,,http://www.vgchartz.com/game/19689/assault/?region=All,1,,/games/boxart/full_4785922AmericaFrontccc.jpg,0.22,"Assault is a Shoot-'Em-Up game, developed and published by Bomb,  which was released in 1983. "
8241,Deadly Duck,deadly-duck,Shooter,,2600,20th Century Fox Video Games,20th Century Fox Video Games,,,,0.0,0.22,0.21,0.01,,0.0,1982.0,,http://www.vgchartz.com/game/20231/deadly-duck/?region=All,1,,/games/boxart/7140730ccc.jpg,0.22,"Talk about a fight over water rights! Those cranky Crabs are really serious about driving the Ducks from their once quiet little pond. Imagine, Crabs taking to the air armed with bricks and bombs. Those crazy critters are trying to knock our web-footed friend right out of the water. Luckily, Deadly Duck has a few tricks of his own. His gun barrel bill can unleash a bevy of crab-cracking bullets at a moment's notice. Look out! Here comes another brick. Duck!  "
8242,Reactor,reactor,Action,,2600,Parker Bros.,Parker Bros.,,,,0.0,0.22,0.21,0.01,,0.0,1982.0,,http://www.vgchartz.com/game/21464/reactor/?region=All,1,,/games/boxart/9813281ccc.jpg,0.22,"Your ship is trapped inside the heart of a nuclear reactor - a reactor whose core is rapidly approaching meltdown. Time is running short and you must act quickly. As nuclear particles bombard your craft, you fight to blast them and destroy the reactor's control rods. If you succeed, the core will shrink. But if you don't... "
8243,Gundam Battle Chronicle,gundam-battle-chronicle,Action,,PSP,Namco Bandai,ArtDink,,,,0.0,0.22,,,0.22,,2007.0,,http://www.vgchartz.com/game/7645/gundam-battle-chronicle/?region=All,1,,/games/boxart/full_326151JapanFrontccc.jpg,0.22,"Gundam Battle Chronicle is an Action game, developed by Artdink and published by Bandai Namco Games,  which was released in Japan in 2007. "
8244,Lovers in a Dangerous Spacetime,lovers-in-a-dangerous-spacetime,Misc,,PC,Asteroid Base,Unknown,,,,0.22,0.0,,,,,2020.0,,http://www.vgchartz.com/game/71608/lovers-in-a-dangerous-spacetime/?region=All,1,,/games/boxart/full_5939169AmericaFrontccc.jpg,0.22, 
8245,NightSky,nightsky,Puzzle,,PC,Unknown,Nicalis,,7.8,,0.22,0.0,,,,,2011.0,,http://www.vgchartz.com/game/51362/nightsky/?region=All,1,,/games/boxart/full_nightsky_354AmericaFront.jpg,0.22,"Nominated as a IGF Seamus McNally Finalist, NightSky is an ambient action-puzzle game that offers a gameplay experience unlike any other—cerebral challenges fill uniquely designed picturesque worlds. The player must maneuver a sphere by using realistic physics to advance; each of these worlds is broken into different areas. The original soundtrack by experimental jazz musician, Chris Schlarb will further heighten the surreal experience. "
8246,Danball Senki Boost,danball-senki-boost,Action,,PSP,Level 5,Level 5,,,,0.0,0.22,,,0.22,,2011.0,,http://www.vgchartz.com/game/70236/danball-senki-boost/?region=All,1,,/games/boxart/full_danball-senki-boost_535JapanFront.jpg,0.22, 
8247,Conflict: Vietnam,conflict-vietnam,Shooter,M,XB,Global Star Software,Pivotal Games,,,,0.0,0.22,0.17,0.05,,0.01,2004.0,,http://www.vgchartz.com/game/393/conflict-vietnam/?region=All,1,,/games/boxart/4608562ccc.jpg,0.22,"Cut off behind enemy lines with no way to contact help, four young, barely trained soldiers realize their only hope for survival is to head into the heart of darkness. With few rations and dwindling ammunition, the only thing separating them from freedom is 100 miles of ruthless terrain, crawling with unseen enemies and filled with hidden booby traps. Welcome to Conflict: Vietnam™.
 
Xbox.com "
8248,Whirl Tour,whirl-tour,Sports,E,PS2,VU Games,Papaya Studios,,,,0.0,0.22,0.11,0.09,,0.03,2002.0,,http://www.vgchartz.com/game/5984/whirl-tour/?region=All,1,,/games/boxart/9320828ccc.jpg,0.22,"A Lost Party of Six...A Search Party of One.
Whirl Tour’s™ addictive gameplay offers a unique combination of action, extreme sports and adventure. The engaging storyline begins when an evil source kidnaps six members of a rock band, Flipside. The player, who starts in the role of the band’s roadie, Wasa B., must use mad skills and puzzle solving to rescue his friends, unlock secret areas, grab musical tracks, and unleash additional tricks and scooters. "
8249,DanceDanceRevolution II,dancedancerevolution-ii,Misc,E10,Wii,Konami,Konami,,,,0.0,0.22,0.21,,,0.02,2011.0,,http://www.vgchartz.com/game/64670/dancedancerevolution-ii/?region=All,1,,/games/boxart/full_dancedancerevolution-ii_78AmericaFront.jpg,0.22,"DanceDanceRevolution II is the definitive Music & Motion game that  combines fun, fitness, competition, dance and music for everyone!
Features


 Features over 80 songs including today's hottest pop hits. Dance to a new selection of full master tracks for an     enhanced workout routine! 
Challenge yourself with new Doubleplay functionality where a single player can play on two DanceDanceRevolution     mat controllers at the same time! 
 Check out our classic Workout Mode which shows you your fitness progress and stats. 
 Enjoy all-new dance characters and compatibility with your Mii's + customizations! 
Easy pick-up-and play controls for dancers of every level. For new dancers, check out the DDR School Mode     for training. 
Advanced DDR fans are sure to enjoy the extreme, high difficulty levels implemented in our advanced music tracks. 

 
Konami "
8250,Time Crisis: Crisis Zone,time-crisis-crisis-zone,Shooter,T,PS2,Namco,Namco,,,,0.0,0.22,0.11,0.09,,0.03,2004.0,,http://www.vgchartz.com/game/2432/time-crisis-crisis-zone/?region=All,1,,/games/boxart/60926ccc.jpg,0.22,"In Time Crisis: Crisis Zone, a newly opened complex in the outskirts of London has been taken over by a terrorist group, and it's up to you to liberate it. This game lets you interact with the environment like never before in the Time Crisis series--shoot CDs and books off of store shelves, burn racks of clothing, break glass, or slice through metal bars. Now you can wield two GunCon2s to take down your enemies. "
8251,Momotarou Dentetsu 15,momotarou-dentetsu-15,Misc,,PS2,Hudson Soft,Hudson Soft,,,,0.0,0.22,,,0.22,,2005.0,,http://www.vgchartz.com/game/3826/momotarou-dentetsu-15/?region=All,1,,/games/boxart/full_9024933JapanFrontccc.jpg,0.22, 
8252,Ben 10 Ultimate Alien: Cosmic Destruction,ben-10-ultimate-alien-cosmic-destruction,Platform,E10,PS2,D3 Publisher,Papaya Studios,,,,0.0,0.22,0.13,0.06,,0.04,2010.0,,http://www.vgchartz.com/game/45823/ben-10-ultimate-alien-cosmic-destruction/?region=All,1,,/games/boxart/full_ben-10-ultimate-alien-cosmic-destruction_9AmericaFront.jpg,0.22,"Ben 10 Ultimate Alien: Cosmic Destruction allows players to wield the power of the Ultimatrix, the strongest Omnitrix to date, to transform Ben into more powerful, hyper-evolved alien forms and experience impressive battles as the most ultimate aliens. Take control of Ben Tennyson and his many alien forms as they journey to iconic worldwide locales, including Paris, Tokyo, China, and Rome, in search of an ancient alien artifact that will help save humanity from a mysterious cosmic storm.

Players will wield the power of the all-new Ultimatrix, an upgraded alien watch that transforms Ben into the most powerful, hyper-evolved alien forms ever available in the series. All-new ultimate events will empower players to defeat bosses through stylized cut-scenes and hard-hitting combat interactions, and the upgrade system will allow players to enhance their favorite alien character's strength, speed, defense, and special attacks. "
8253,G-Force,g-force,Action,E10,PS3,Disney Interactive Studios,Eurocom Entertainment Software,,7.4,,0.0,0.22,0.13,0.06,,0.03,2009.0,,http://www.vgchartz.com/game/33160/g-force/?region=All,1,,/games/boxart/full_2291186AmericaFrontccc.jpg,0.22,"G-Force is a fast-paced action-platform game featuring a unique team of specially trained guinea pigs that use high-tech gadgets and specialised talents to complete a dangerous secret mission. Players control Darwin, the G-Force team leader, and housefly surveillance commando Mooch. Darwin and Mooch team up with the rest of G-Force to use their unique high-tech gadgets, stealth mastery, and pint-sized teamwork to save the world from a robot army of evil household appliances. G-Force features innovative gameplay with a unique sense of scale and puzzle solving that requires players to manipulate environments or enemies, including evil household appliances like waffle irons, water coolers and vacuum cleaners to complete their mission. "
8254,NBA Live 15,nba-live-15,Sports,E,XOne,Electronic Arts,EA Tiburon,,,,0.0,0.22,0.18,0.02,,0.02,2014.0,30th May 18,http://www.vgchartz.com/game/84761/nba-live-15/?region=All,1,,/games/boxart/full_4726889AmericaFrontccc.jpg,0.22, 
8255,Pokemon Gold/Pokemon Silver,pokmon-gold,Role-Playing,,3DS,Nintendo,Game Freak,,,,0.0,0.22,,0.21,,0.01,2017.0,03rd Aug 18,http://www.vgchartz.com/game/205360/pokemon-goldpokemon-silver/?region=All,1,,/games/boxart/full_5661211PALFrontccc.jpg,0.22, 
8256,Skies of Arcadia Legends,skies-of-arcadia-legends,Role-Playing,T,GC,Sega,Overworks,,8.6,,0.0,0.22,0.17,0.04,,0.01,2003.0,,http://www.vgchartz.com/game/2068/skies-of-arcadia-legends/?region=All,1,,/games/boxart/full_7551368AmericaFrontccc.jpg,0.22,"Battle to save Arcadia! You are Vyse, a young pirate on a quest to save Arcadia. Wage battle against an evil Empire as you make a name for yourself on land and in the sky. Will You become a Legend?US box "
8257,Petz Monkeyz House,petz-monkeyz-house,Simulation,E,DS,Ubisoft,Ubisoft,,5.5,,0.0,0.22,0.2,0.0,,0.02,2008.0,,http://www.vgchartz.com/game/28644/petz-monkeyz-house/?region=All,1,,/games/boxart/full_2522756AmericaFrontccc.jpg,0.22,"Adopt your favorite pet from some of the most well-known breeds. -Watch your pet grow in three stages: baby, child and adult. -Experiment with breeding to create unique pets that fit your personality. -Impact your pet’s relationships with others by the way you decide to raise your pet
Ubisoft  "
8258,MotoGP 08,motogp-08,Racing,E,PS2,Capcom,MileStone Inc.,,,,0.0,0.22,0.01,0.0,,0.21,2008.0,,http://www.vgchartz.com/game/26023/motogp-08/?region=All,1,,/games/boxart/full_8989724AmericaFrontccc.jpg,0.22,"MotoGP 08 brings the premiere motorcycling championship to your home console! Speed down 18 official tracks all over the world including Indianapolis and Laguna Seca. Pit your riding skills against players from across the globe in a number of online modes. Customize your experience with different tires, bikes, and racers as you take risks and build your reputation. Delivering an unparalleled racing experience and featuring easy-to-learn controls, MotoGP 08 is the most accessible motorcycle racing game to date.
us.playstation.com "
8259,Cloudy With a Chance of Meatballs,cloudy-with-a-chance-of-meatballs,Adventure,E,DS,Ubisoft,Ubisoft Shanghai,,,,0.0,0.22,0.2,0.01,,0.02,2009.0,,http://www.vgchartz.com/game/34099/cloudy-with-a-chance-of-meatballs/?region=All,1,,/games/boxart/full_681467AmericaFrontccc.jpg,0.22,"Play as Flint the hero and save the world by using every crazy gadget he's invented to save his hometown and the world from a food-tastrophe! 
USE FLINT’S OUTRAGEOUSLY FUN GADGETS AS YOU RUN, JUMP, CLIMB, DODGE AND PUZZLE-SOLVE YOUR WAY THROUGH LEVEL AFTER LEVEL OF FOOD MAYHEM IN AN EFFORT TO SAVE THE WORLD FROM A FOOD-TASTROPHE! Explore 20 levels and environments from the movie and beyond, from the Jelly Castle to Ice Cream Falls!
www.nintendo.com "
8260,Code Name: S.T.E.A.M.,code-name-steam,Strategy,T,3DS,Nintendo,Intelligent Systems,,8.0,,0.0,0.22,0.14,0.05,0.02,0.02,2015.0,04th Jan 19,http://www.vgchartz.com/game/83038/code-name-steam/?region=All,1,,/games/boxart/full_3262947AmericaFrontccc.jpg,0.22,"In the Code Name: S.T.E.A.M. game, you will launch S.T.E.A.M. (Strike        Team Eliminating the Alien Menace), an elite team of steam-powered        special-forces soldiers, to save the world from an alien menace. In this        new blend of action and strategy, your commandos use steam power stored        in special backpacks to move into position and fire an arsenal of        distinct weapons. Pick your team members and load out, then use strategy        to decide the best way to approach this steampunk-inspired battlefield.
FEATURES:
 

 Experience a new, steampunk-inspired turn-based action strategy game          from Intelligent Systems, the company behind classics like Advance          Wars and Fire Emblem. 
 Outflank and outshoot the enemy in a fully 3D battlefield. To defeat          aliens, you have to take cover, set up ambushes and unleash crossfires          and counter-attacks. 
 An unexpected cast of characters leaps to life in stylized 3D graphics          and comic-book-style cinematics. 
 Harness the power of steam, which plays a vital role to power the          world, including powering movement and weapon use. Managing steam          reserves is key to strategy. 
 Battle through alien-infested maps using a four-member team comprised          of diverse characters that have unique abilities and weapons. 

Source: Publisher "
8261,Sengoku Basara 3 Utage,sengoku-basara-3-utage,Action,,PS3,Capcom,Capcom,,,,0.0,0.22,,,0.22,,2011.0,,http://www.vgchartz.com/game/52925/sengoku-basara-3-utage/?region=All,1,,/games/boxart/full_sengoku-basara-3-utage_64JapanFront.jpg,0.22, 
