,Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total,Summary
104,13105,Guilty Gear XX Accent Core Plus,guilty-gear-xx-accent-core-plus,Fighting,T,PSP,Aksys Games,Arc System Works,,,,0.0,0.08,0.03,0.01,0.04,0.01,2009.0,,http://www.vgchartz.com/game/25063/guilty-gear-xx-accent-core-plus/?region=All,1,,/games/boxart/full_9062714AmericaFrontccc.jpg,0.08,"Guilty Gear XX Accent Core Plus marks the return of over 20 beloved characters from the Guilty Gear franchise, including Kliff and Justice! Fans of the series will be pleased to not only find all their characters available right off the bat, but will finally be able to uncover the rich stories of each character for the first time!
Features

2 COMBATANTS RETURN TO THE BATTLE!Accent Core Plus marks the return of fan favorites Kliff Undersn and Justice, rounding out the cast of 25 playable characters.
ALL NEW STORY MODE CREATED SPECIFICALLY FOR GGXXACP!Discover the back story to all of your favorite characters in the Guilty Gear mythos, with fully-voiced dialogue.
FIGHT TO SURVIVE!Level up your character's abilities and traits in the re-tuned Survival Mode.
TEAM BATTLE ROYALE!Create a three-man team in Versus Mode to find out which characters are the ultimate Guilty Gear team-up.
 "
105,13106,Beat Sketch!,beat-sketch,Misc,,PS3,Sony Computer Entertainment,"Will Co., Ltd. Noisycroak",,,,0.0,0.08,,,0.08,,2010.0,,http://www.vgchartz.com/game/47389/beat-sketch/?region=All,1,,/games/boxart/full_beat-sketch_772JapanFront.jpg,0.08, 
106,13107,Monster Energy Supercross - The Official Videogame,monster-energy-supercross-the-official-videogame,Racing,E,XOne,Milestone S.r.l.,Milestone S.r.l.,,,,0.0,0.08,0.08,,,0.01,2018.0,23rd Mar 18,http://www.vgchartz.com/game/217426/monster-energy-supercross-the-official-videogame/?region=All,1,,/games/boxart/full_4183676AmericaFrontccc.jpg,0.08, 
107,13108,America's Greatest Game Shows: Wheel of Fortune & Jeopardy!,americas-greatest-game-shows-wheel-of-fortune-amp-jeopardy,Misc,E,XOne,Ubisoft,Ubisoft,,,,0.0,0.08,0.08,,,0.01,2017.0,02nd Aug 18,http://www.vgchartz.com/game/213659/americas-greatest-game-shows-wheel-of-fortune-amp-jeopardy/?region=All,1,,/games/boxart/full_1701711AmericaFrontccc.jpg,0.08, 
108,13109,Jaws: Ultimate Predator,jaws-ultimate-predator,Action,T,Wii,Majesco,Tectonic Studios,,,,0.0,0.08,0.08,,,0.01,2011.0,,http://www.vgchartz.com/game/52003/jaws-ultimate-predator/?region=All,1,,/games/boxart/full_jaws-ultimate-predator_14AmericaFront.jpg,0.08,"Nature's deadliest predator returns to terrorize the ocean and its   inhabitants in this re-imagined underwater action adventure game. You   are JAWS, hunting and killing prey, exploring the  depths of the  sea and battling fearsome new bosses.  Discover hidden  collectibles and  upgrade special abilities to tear opponents to pieces  with more power  and speed. JAWS: Ultimate Predator delivers a high-octane visceral experience with a range of combos, finishing moves, and deadly special attacks!
Features:

Based on the iconic movie from acclaimed director Steven Spielberg, JAWS: Ultimate Predator is a re-envisioning of the classic film.
Unlock new abilities by eating collectibles including Shark Teeth that can be used to purchase upgrades and attacks.
Customize JAWS and upgrade teeth,  tail, and skin by using skill points acquired by  breaking objects,  discovering secrets and defeating bosses. 
Fight a wide range of formidable enemies that match JAWS in strength, size or skill including the Tiger Shark, Killer Whale, Sea Serpent, Mechanized Scuba Hunters and more! 
Perform 20 advanced attack combos including Fin Slice, Tail Spin and Bite Toss to stun, kill and rip apart enemies. 
Fill  the Rage Meter and unleash critical  damage against targets and  surrounding enemies with 8 different rage  attacks including Super  Stealth to swim at full speed without being  detected and Shark Frenzy, a  state of intense violence. 
Experience  real life environments and lush  underwater settings from Hawaii to the  Great Barrier Reef and Isla  Guadalupe- and the infamous locale where it  all started, Amity  Island.   

 
Majesco Entertainment "
109,13110,Bleach: Heat the Soul 5,bleach-heat-the-soul-5,Fighting,,PSP,Sony Computer Entertainment,Eighting,,,,0.0,0.08,,,0.08,,2008.0,,http://www.vgchartz.com/game/21882/bleach-heat-the-soul-5/?region=All,1,,/games/boxart/full_3176987JapanFrontccc.jpg,0.08,"Bleach: Heat the Soul 5 is a 3D Fighting game, developed by Eighting and published by SCEI,  which was released in Japan in 2008. "
110,13111,Nano Assault,nano-assault,Shooter,E10,3DS,Majesco,Shin'en Multimedia,,6.0,,0.0,0.08,0.08,,,0.01,2011.0,,http://www.vgchartz.com/game/50898/nano-assault/?region=All,1,,/games/boxart/full_nano-assault_669AmericaFront.jpg,0.08,"
Stop the deadly Nanostray virus from spreading and contaminating  civilization in Nano Assault, a fast-paced action shooter set within a  visually stunning cellular system that leaps off the screen in full 3D.   Control your microscopic Nanite ship inside the dangerous virus to  fight off infections, navigate through alien cell clusters, battle  bosses, and ultimately analyze and destroy the virus' core to save  humanity.

Find, analyze, and destroy the Nanostray virus DNA with your Nanite vessel. 
Harness  the power of multiple weapons: Powerful Beams that lock onto enemies  for instant impact; Energetic Bombs explode upon impact and launch  devastating projectiles; Spins rotate around enemies in energy-draining  orbs
Blast your way through 32  twisted cell stages and dark worlds with rugged landscapes that  self-adjust in difficulty based on how you play. 
Battle  and defeat 10 extreme bosses including the Black Nucleus, Hyper Blobs,  and Spore Plants to collect secondary weapons including lightning  chains, electric flashes that destroy everything in close proximity, and  the quick and powerful laser.  
Test your skills in ""Boss Rush"" mode and battle bosses back-to-back!
Stunning gameplay aesthetic is set in a distinctive electron microscope inspired world.
Ignite purifying blasts to clear infections by collecting power-ups that defeated enemies leave behind.   
Respawn  and clone yourself along the journey to ensure successful missions.   AutoSaving is available after each stage or section. 
Extra  features include Missions Mode, an unlockable arcade style cell stage  where you must destroy enemies against a time counter trying to get the  highest score, and Hall of Fame where you can publish your level scores  and compare them with friends online.
Detailed enemy Nanopedia lets you unlock information containing strengths, weaknesses, and strategies to defeat them. 


 
Majesco "
111,13112,Koudelka,koudelka,Role-Playing,M,PS,SNK,Sacnoth,,6.5,,0.0,0.08,0.05,0.03,,0.01,1999.0,,http://www.vgchartz.com/game/24264/koudelka/?region=All,1,,/games/boxart/full_3084988AmericaFrontccc.jpg,0.08," Wales, Great Britain, 1898. A group of three characters, including the beautiful medium Koudelka are drawn to the mysterious Nemeton monastery. The dark, deserted and foreboding place keeps within its walls a secret mystery of witchcraft and sorcery.

3 highly individual characters, all with a part to play in an epic plot
Incredible FMV cinematics and an immersive musical score
Complete voice-overs that create a true movie like experience
Thrilling and strategic turn-based combat sequences
Highly detailed 3D backgrounds that give a true gothic atmosphere
The best of Japanese RPG meets a fully European style plot and gameplay environment
 "
112,13113,Exit,exit,Puzzle,E,PSP,Ubisoft,Taito Corporation,,7.9,,0.0,0.08,0.07,0.0,,0.01,2006.0,,http://www.vgchartz.com/game/684/exit/?region=All,1,,/games/boxart/7162190ccc.gif,0.08,"Exit is an addictive, frenzied puzzle game, exclusive for PSP. Players will take on the role of “Mr. Esc,” a professional rescuer whose job it is to save people from just about any situation.  As Mr. Esc you must conquer numerous obstacles while rescuing people from life-threatening situations! Use your wits to brave fires, earthquakes, and other disasters in various settings such as buildings, hospitals, and subways.  Undergo a myriad of actions, including running, jumping, climbing onto ledges, and climbing down ropes.  Watch out though…if you fall from a high place, get struck by falling objects, get burned, or don’t find the exit in time, you will fail the mission.  
 
Intense action puzzler: Players use decision-making skills and wits to escape various obstacles while rescuing people from more than 100 different emergencies. Additional levels are also available for download.  
Do whatever it takes to get everyone out in time: Rescue people and find the fastest way out while braving exploding factories, burning buildings and flooding subways. Players will climb ladders, move objects, slide down ropes and collect numerous rescue devices to assist them in their missions. 
Turn victims into allies: Saved characters can be enlisted to help move heavy objects, master tricky obstacles and help each other. 
Smooth, stylish character design and movement: Accompanying the intense action are some of the most stylish graphics to be seen on the PSP system, allowing for a viscerally and aesthetically satisfying experience.
http://www.ubi.com/US/Games/Info.aspx?pId=4281
 "
113,13114,IHRA Drag Racing: Sportsman Edition,ihra-drag-racing-sportsman-edition,Racing,E10,PS2,Bethesda Softworks,Bethesda Softworks,,,,0.0,0.08,0.04,0.03,,0.01,2006.0,,http://www.vgchartz.com/game/5215/ihra-drag-racing-sportsman-edition/?region=All,1,,/games/boxart/full_6657419AmericaFrontccc.jpg,0.08,"From the creator of the most successful drag racing                              games in the world comes the next generation of drag                              racing action -- IHRA Drag Racing Sportsman Edition (IHRA Sportsman). IHRA Sportsman features intense                              bracket racing action between cars of all makes and models.
If you’re looking for instant action, try the                              arcade mode, where you can choose from single event                              or two-player split-screen racing. For more in-depth                              play, the season mode allows you to experience the excitement                              and challenge of the IHRA Sportsman 12-event season.                              Players will earn money to unlock new cars and receive                              quality upgrades as they progress towards the IHRA Sportsman                              Championship.
An all-new interface makes customizing and upgrading                              your car in the Parts Shop and Garage simple and straightforward.                              In addition, new practice track features allow you to                              tune your car right on the track and save baselines                              to see exactly how the work affects your performance.
All races utilize the Official IHRA Bracket Racing                              rule set of the Sportsman Series -- featuring Top Sportsman                              and Top Dragster car classes. Races are presented with                              TV-style camera fly bys to fully immerse the user in                              the on-track and trackside environment.
For newcomers and drag racing veterans, IHRA Sportsman is drag racing action like never before.
 
Source - www.bethsoft.com (publisher) "
114,13115,Virtua Fighter CG Portrait Series Vol.2: Jacky Bryant,virtua-fighter-cg-portrait-series-vol2-jacky-bryant,Misc,,SAT,Sega,Sega-AM2,,,,0.0,0.08,,,0.08,,1995.0,,http://www.vgchartz.com/game/4663/virtua-fighter-cg-portrait-series-vol2-jacky-bryant/?region=All,1,,/games/boxart/full_9052068JapanFrontccc.jpg,0.08, 
115,13116,Famicom Mini: Famicom Mukashi Banashi - Shin Oniga Shima Zenkouhen,famicom-mini-famicom-mukashi-banashi-shin-oniga-shima-zenkouhen,Adventure,,GBA,Nintendo,Pax Softonica,,,,0.0,0.08,,,0.08,0.0,2004.0,,http://www.vgchartz.com/game/3268/famicom-mini-famicom-mukashi-banashi-shin-oniga-shima-zenkouhen/?region=All,1,,/games/boxart/full_8462919JapanFrontccc.jpg,0.08, 
116,13117,Ski-Doo Snowmobile Challenge,ski-doo-snowmobile-challenge,Racing,E,Wii,Valcon Games,ColdWood Interactive,,,,0.0,0.08,0.08,,,0.01,2009.0,,http://www.vgchartz.com/game/42547/ski-doo-snowmobile-challenge/?region=All,1,,/games/boxart/full_131677AmericaFrontccc.jpg,0.08,"
In sub-zero temperatures, surrounded by blinding white snow and hard  blue ice, with engines screaming and skis scraping across the track, 100  miles per hour might just be fast enough to win. This is the  pulse-pounding world of Ski-Doo Snowmobile Racing!
 

Take on a friend in 2-player split-screen racing
Compete in Snow Cross, Cross Country, Aerial Freestyle, and Hill  Cross events
Perform dangerous stunts in mid-air, for big points... if you can  land them
Ride authentic Ski-Doo snowmobiles using intuitive Wii motion  controls
Personalize your rider with official Ski-Doo gear.




Source - developer press release: http://www.gamespot.com/wii/driving/skidoosnowmobilechallenge/news.html?sid=6216406&mode=press "
117,13118,The Sims 3: Barnacle Bay,the-sims-3-barnacle-bay,Simulation,T,PC,Electronic Arts,Maxis,,,,0.0,0.08,0.08,,,0.01,2011.0,,http://www.vgchartz.com/game/50437/the-sims-3-barnacle-bay/?region=All,1,,/games/boxart/full_the-sims-3-barnacle-bay_732AmericaFront.jpg,0.08," 
An island nestled in the Simuyan Sea, Barnacle Bay is a vibrant  vacation getaway with stunning beaches,  campgrounds,  parks, and a  curiously modern downtown.  First settled by pirates, fisherman, and  artists - the world's inhabitants now enjoy relaxing at Smuggler's Beach  and letting loose at The Wanderer's Watering Hole.  Will Your trip be a  vacation or a staycation?

All-new Barnacle Bay bundle includes additional items!:

Buccaneer's Bounty Set
Two All-New Exclusive Staircases!


Meet new Sims, discover the world's secrets, and unwind at Barnacle Beach
Enjoy 18 all-new exclusive objects and clothing only available in Barnacle Bay
In Barnacle Bay - Having lunch on a Pirate Ship is only part of the to-do list:

Grab a bite to eat at Hogan's Deep Sea Diner before fishing at Ophelia's Fishing Hole
Explore the mystery hidden in Pirate's Hideaway or meet new Sims at The Wanderer's Watering Hole
Discover the mysterious Barnacle Bay lore by exploring  the abandoned piers of Founder's Beach and the relics found within the  Goldbeard Galleon Gallery

- TheSims3.com

"
118,13119,America's Army: True Soldiers,americas-army-true-soldiers,Shooter,T,X360,Ubisoft,Red Storm Entertainment,,4.5,,0.0,0.08,0.08,,,0.01,2007.0,,http://www.vgchartz.com/game/12730/americas-army-true-soldiers/?region=All,1,,/games/boxart/3506537ccc.jpg,0.08,"
Created by soldiers. Developed by gamers. America's Army: True Soldiers™ for Xbox 360™ is the only game co-developed with the U.S. Army. Get the true infantry experience with visually stunning graphics via the GRAW2 engine, real U.S. Army weapons and vehicles, and unparalleled multiplayer gameplay.




Complete realism: The only video game brand to be co-developed with the U.S. Army, the level of authenticity of the real world scenarios and missions is unparalleled. 
A real training experience: Pull on your boots and strap up your gear in the most realistic single-player training experience ever. Move through the ranks to become a Rifleman, Grenadier, Automatic Rifleman, and Sniper. Use real-life U.S. Army gear and participate in simulations of war games.
Offline and online integration: Build your soldier in single-player mode, then use those skills and attributes to dominate the competition on Xbox LIVE®. Eight all-new multiplayer maps have been developed for the game under the guidance of U.S. Army soldiers.
Play-Lead-Recruit: Earn points through honorable actions and earn respect from other players online. As you gain respect, move up through the ranks and become a true leader.
Real world gear: Use actual high-tech equipment from the Army, including Blue Force Tracker and the Raven UAV which provides necessary intel to the soldier. Listen to your A.I. teammates via in-game voiceover to stay effective in the field.
Parental controls: Parental controls allow parents to determine settings at the level they feel appropriate, tailoring the gameplay action for fresh recruits or for seasoned veterans.



 
Xbox.com "
119,13120,Lost Dimension,lost-dimension,Role-Playing,T,PS3,Atlus,Lancarse,,,,0.0,0.08,0.06,0.01,0.0,0.01,2015.0,24th Nov 18,http://www.vgchartz.com/game/81391/lost-dimension/?region=All,1,,/games/boxart/full_9087722AmericaFrontccc.jpg,0.08, 
120,13121,Ghostbusters (2016),ghostbusters-2016,Action,E10,PS4,Activision,FireForge Games,,,,0.0,0.08,0.07,,,0.02,2016.0,17th Sep 18,http://www.vgchartz.com/game/105042/ghostbusters-2016/?region=All,1,,/games/boxart/full_4359019AmericaFrontccc.jpg,0.08,"Grab your Proton Pack and join the Ghostbusters alongside your  friends, exploring Manhattan, blasting ghosts, and trapping those  runaway ghouls.
Have you and your friends been experiencing paranormal activity? Grab  your Proton Pack and join the Ghostbusters as you explore Manhattan,  blasting ghosts, and trapping those runaway ghouls.

Thrilling Multiplayer Experience: Play alongside your friends as the Ghostbusters in the 2-4 player local co-op campaign!


Terrifying Ghost Trapping: Battle new and classic Ghostbusters  characters, including Slimer, Gertrude Aldridge, Sparky and many more!


Electrifying Weapon Choices: Dynamically swap weapons during battle with unique options for each character.


Blockbuster Film Extension: An original story that takes place after the events of the movie!


Ghostbusting fun for the whole family: Gamers of all ages and experience can dive right into the action.

Source: https://www.activision.com "
121,13122,How to Train Your Dragon 2,how-to-train-your-dragon-2,Action-Adventure,E10,WiiU,Little Orbit,Torus Games,,,,0.0,0.08,0.03,0.05,,0.01,2014.0,17th Mar 18,http://www.vgchartz.com/game/80177/how-to-train-your-dragon-2/?region=All,1,,/games/boxart/full_6999777AmericaFrontccc.jpg,0.08,"Become the ultimate Dragon Racer! Return to the epic Island of Berk,  where The Dragon Races have become the awesome new sport for Viking  adrenaline junkies. Hiccup, Astrid, Snotlout, Fishlegs, Tuffnut and Ruffnut and their  Dragons are now competing in fierce tournaments to determine the  ultimate Dragon Rider. Choose your Dragon Racer, soar through clouds,  and explore new unmapped territories. Discover hidden locations, unlock  mysterious Dragon Riders, and join in epic races across the beautiful  yet treacherous Island of Berk.

 Choose your Rider and Dragon to train and compete in races and tournaments  
 Challenge a friend to claim the title of Best Dragon Rider  
 Explore the mysterious Island of Berk to discover hidden quests  
 Collect tokens and complete challenges to unlock new Dragon traits and abilities  
 Discover two unlockable secret charactersSource: Developer
 "
122,13123,Pachitte Chonmage Tatsujin 13: Pachinko Hissatsu Shigotojin III,pachitte-chonmage-tatsujin-13-pachinko-hissatsu-shigotojin-iii,Misc,,PS2,Hackberry,Hack Berry,,,,0.0,0.08,,,0.08,,2007.0,,http://www.vgchartz.com/game/12977/pachitte-chonmage-tatsujin-13-pachinko-hissatsu-shigotojin-iii/?region=All,1,,/games/boxart/full_4009050JapanFrontccc.jpg,0.08, 
123,13124,Konami Classics Vol. 1,konami-classics-vol-1,Misc,T,X360,Konami,Konami,,,,0.0,0.08,0.08,,,0.01,2009.0,,http://www.vgchartz.com/game/41559/konami-classics-vol-1/?region=All,1,,/games/boxart/full_8617247AmericaFrontccc.jpg,0.08,"Keep it old school and re-capture the golden age of gaming with 'Konami Classics Vol. 1.' Featuring a popular collection of some of the most recognized brands in video game history, 'Konami Classics' will include the original Super Contra, Frogger and Castlevania Symphony of the Night. Each game features the ability to be played in its original state, or in an enhanced mode with upgraded Hi-Def support at 720p along with a special graphics improvement filter resulting in smoother visual game quality. Re-live gaming glory with these timeless retro compilation packs! "
124,13125,Wreckin Crew,wreckin-crew,Racing,T,PS,Telstar,Quickdraw Developments Ltd.,,,,0.0,0.08,0.05,0.03,,0.01,1998.0,,http://www.vgchartz.com/game/30622/wreckin-crew/?region=All,1,,/games/boxart/full_6472254AmericaFrontccc.jpg,0.08,"Wreckin' Crew is a racing game clearly inspired by Mario Kart. You can choose a variety of cartoony characters, each with their own karts, and race in four different tracks, picking up power ups in the way to the first place.
The game features 3 modes: arcade, time trial and competition. You can play against the PC racers or with a friend, splitscreen. "
125,13126,Theme Park,theme-park,Simulation,E,SAT,Electronic Arts,Bullfrog Production,,,,0.0,0.08,,,0.08,,1995.0,,http://www.vgchartz.com/game/4580/theme-park/?region=All,1,,/games/boxart/8484903ccc.jpg,0.08,"Think you can design and build the greatest amusement park in the world? You select the site, you layout the rides and attractions. You control every aspect of running a profitable amusement park; from staffing to R&D. (How many corkscrews can be safely crammed into a roller coaster, anyway?) Any mistakes, and tourists who populate your park will be sure to let you know. Oh, and that merry-go-round in flames is a clue, too. Theme Park - because big business was always meant to be big fun! "
126,13127,Famicom Mini: Mario Bros.,famicom-mini-mario-bros,Platform,,GBA,Nintendo,Nintendo EAD,,,,0.0,0.08,,,0.08,0.0,2004.0,,http://www.vgchartz.com/game/3252/famicom-mini-mario-bros/?region=All,1,,/games/boxart/full_645310JapanFrontccc.jpg,0.08,"Famicom Mini: Mario Bros. is a 2D Platformer game, developed and published by Nintendo,  which was released in Japan in 2004. "
127,13128,Rescue Heroes: Billy Blazes,rescue-heroes-billy-blazes,Action,E,GBA,Vivendi Games,WayForward Technologies,,,,0.0,0.08,0.06,0.02,,0.0,2003.0,,http://www.vgchartz.com/game/28198/rescue-heroes-billy-blazes/?region=All,1,,/games/boxart/full_4759825AmericaFrontccc.jpg,0.08,"A lightning bolt has struck the mountain top, and has ignited a fire that is out of control. Now you must lead Billy Blazes on a firefighting adventure through rocky mountains, the forest floor, and city streets to stop the fire before it destroys everything in sight. Rescue the citizens of Sky High Village by running, jumping, and swinging your way through 16 levels. You'll also have different gadgets and water-spraying vehicles to ensure that no one gets left behind. "
128,13129,RockMan EXE 4.5 Real Operation,rockman-exe-45-real-operation,Role-Playing,,GBA,Capcom,Capcom,,,,0.0,0.08,,,0.08,0.0,2004.0,,http://www.vgchartz.com/game/3752/rockman-exe-45-real-operation/?region=All,1,,/games/boxart/full_7479976JapanFrontccc.jpg,0.08,"Rockman EXE 4.5 Real Operation is a Role-Playing game, published by Capcom,  which was released in Japan in 2004. "
129,13130,Don King Boxing,don-king-boxing,Sports,T,DS,2K Sports,Venom Games,,,,0.0,0.08,0.06,0.02,,0.01,2009.0,,http://www.vgchartz.com/game/31156/don-king-boxing/?region=All,1,,/games/boxart/full_4562969AmericaFrontccc.jpg,0.08,"Experience boxing action both inside and outside the ring. Don King Presents Prizefighter is equal parts sports simulation and true boxing drama. The action within the squared-circle accurately mimics the sport's tactics and hard knocks by letting you create angles and openings using a full arsenal of true 3D motion captured movement and punch mechanics found only in the real world sport? until now. Outside the ring, the drama continues as you are faced with temptations inherent in any professional athletes' life, where you must balance these trappings of notoriety with the hardship of training in order to find the road to glory. As you progress through your career, a live-action documentary tells your story, warts and all.
Features

Touchscreen control takes advantage of the Nintendo stylus to control attacking and blocking and help create a variety of boxer motions and punches thrown
Unique fight mechanics include true-to-life boxing tactics, plus seven unlockable, crushing signature punches
Training mini-games use the stylus control as you get your boxer in shape for his next big bout
Career Mode lets you build your boxing career from rags to riches as you train hard and fight your way up the ranks of the boxing world
Multiplayer lets you go head-to head against your friends to see who is the better fighter pound-for-pound
 "
130,13131,Frantix,frantix,Puzzle,E,PSP,Sony Online Entertainment,Killer Game,,5.4,,0.0,0.08,0.08,0.0,,0.01,2005.0,,http://www.vgchartz.com/game/799/frantix/?region=All,1,,/games/boxart/full_8580858AmericaFrontccc.jpg,0.08,"Quick-paced action and challenging levels combine for captivating gameplay, as you race against the clock to solve each puzzle.  Be careful though, as the obvious path is not always the best solution and each level is filled with devious creatures, unique obstacles, dangerous hazards, and deadly traps along the way.

Unlock more than 150 levels
Negotiate unique obstacles, hazards and traps
Avoid deadly enemies and creatures
 "
131,13132,Princess Isabella: A Witch's Curse,princess-isabella-a-witchs-curse,Adventure,E,DS,GSP,Gogii Games,,,,0.0,0.08,0.05,0.03,,0.01,2010.0,,http://www.vgchartz.com/game/47709/princess-isabella-a-witchs-curse/?region=All,1,,/games/boxart/full_princess-isabella-a-witchs-curse_3AmericaFront.jpg,0.08,"Enter the mysterious and mythical world of Witch's Curse!
Features:

Fairy Guide - use your trusted fairy guide armed with an arsenal of special abilities and power-ups!
Over 40 spell-binding puzzle and hidden-object games
15 mythical mini-games
135 magical scenes
Top 10 UK bestseller on the PC*
Winner of the Big Fish Games - Adventure Game of the Year 2009’ award

* GFK ChartTrack July 2010
http://www.avanquest.com/UK/software/witchs-curse-ds-146135 "
132,13133,Agatha Christie's The ABC Murders,agatha-christies-the-abc-murders,Adventure,T,PS4,Unfinished Pixel,Artefacts Studio,,,,0.0,0.08,0.05,0.02,,0.02,2016.0,27th Jun 18,http://www.vgchartz.com/game/86413/agatha-christies-the-abc-murders/?region=All,1,,/games/boxart/full_2374032AmericaFrontccc.jpg,0.08, 
133,13134,Sega GT Online,sega-gt-online,Racing,T,XB,Sega,Wow Entertainment,,,,0.0,0.08,0.06,0.02,,0.0,2004.0,,http://www.vgchartz.com/game/2006/sega-gt-online/?region=All,1,,/games/boxart/full_1510209AmericaFrontccc.jpg,0.08,"SegaGT Online thunders home this holiday enhanced for Xbox Live. No other racing game offers this much! More than 165 cars, 28 tracks, online racing for up to 12 people, System Link, and a fully licensed soundtrack are just a few of the overhauls packed under the hood.
 
Xbox.com "
134,13135,Derby Tsuku: Derby Uma o Tsukurou!,derby-tsuku-derby-uma-o-tsukurou,Sports,,DC,Sega,Sega,,,,0.0,0.08,,,0.08,0.0,2000.0,,http://www.vgchartz.com/game/3077/derby-tsuku-derby-uma-o-tsukurou/?region=All,1,,/games/boxart/full_6334107JapanFrontccc.jpg,0.08,"Derby Tsuku: Derby Uma o Tsukurou! is an Alt. Sports game, developed and published by Sega,  which was released in Japan in 2000. "
135,13136,Knights in the Nightmare,knights-in-the-nightmare,Role-Playing,T,DS,Atlus,Sting,,7.5,,0.0,0.08,0.06,,0.02,0.0,2009.0,,http://www.vgchartz.com/game/24622/knights-in-the-nightmare/?region=All,1,,/games/boxart/full_2172301AmericaFrontccc.jpg,0.08,"Somewhere between heaven and the underworld -- in the center of a quiet lake -- stood an ancient castle known as Aventheim. One night, without warning, denizens of the netherworld emerged and slaughtered the kingdom; nary a soul was left alive.  Within an abandoned, long-forgotten church deep in the woods, a wisp is set free. Bereft of memory, it is drawn toward the monster-infested castle and re-awakens the souls of the vanquished knights, leading them back towards the fallen stronghold to confront the very forces of evil that took their lives.  Key Features -  An experience unlike any before it -- Incorporating strategy RPG, real-time strategy, and shooter elements, you've never experienced a game like this. Control a Wisp with your stylus and activate the souls of deceased knights to aid you in destroying foes on the map. Enemies fire bullets in multiple directions, making it vital for players to master the unique touch controls.  -  Over 100 playable characters -- Find and recruit the ghosts of seven different classes of knights from your kingdom, and learn of their pasts, hopes, dreams, and untimely deaths. Sacrifice their souls to one another to balance their skills and create your ultimate party.  -  A tale from two perspectives -- This twice-told legend entangles you in a dark and brooding tale that is simultaneously examined through events both past and present. Complete the adventure to unlock the ability to play through the game with a new narrative twist, placing the antagonist in the starring role.
Source: www.atlus.com "
136,13137,TT Isle of Man: Ride on the Edge,tt-isle-of-man-ride-on-the-edge,Racing,E,XOne,Big Ben Interactive,Kylotonn,,,,0.0,0.08,0.05,0.03,,0.01,2018.0,07th Mar 18,http://www.vgchartz.com/game/221259/tt-isle-of-man-ride-on-the-edge/?region=All,1,,/games/boxart/full_8730616AmericaFrontccc.jpg,0.08, 
137,13138,Marvel Nemesis: Rise of the Imperfects,marvel-nemesis-rise-of-the-imperfects,Fighting,E10,DS,Electronic Arts,Sensory Sweep Studios,,,,0.0,0.08,0.08,0.0,,0.01,2005.0,,http://www.vgchartz.com/game/6092/marvel-nemesis-rise-of-the-imperfects/?region=All,1,,/games/boxart/5005842ccc.gif,0.08,"An epic war has struck the Marvel universe….and its outcome is in your hands! Marvel Nemesis™: Rise the Imperfects™ ¬delivers the most authentic and cinematic Super Hero™ fighting experience ever seen in a video game while remaining faithful to Marvel’s comic legacy.  Pit the most legendary Marvel Super Heroes™ against The Imperfects™, a group of Super Heroes created collaboratively by Marvel, EA, and top comic book industry talent, in all-out duels to determine who among them is the most powerful of all. Control a number of characters from Marvel’s library of Super Hero families including Spider-Man, Wolverine, and Iron Man.   Experience what it’s like to fully possess each Hero’s super powers—and unleash them on enemies with devastating effect. Pummel and ultimately crush adversaries in fully interactive and highly destructible fighting arenas. Marvel Nemesis: Rise of the Imperfects features locations from the Marvel’s universe as well as New York City landmarks. Use this environment to your advantage and defeat enemies in head-to-head battles, in online multiplayer challenges or in the single-player mode. Guaranteeing its authenticity, the team behind Marvel Nemesis: Rise of the Imperfects includes Hollywood and comic book industry stars such as renowned illustrator Jae Lee (Spider-Man, Uncanny X-men, Captain America) and movie character designer Paul Catling (Spider-Man, The Punisher, Harry Potter and the Chamber of Secrets). With more than a dozen Super Heroes, a brand-new family of characters, and destructible battle arenas, EA is delivering the Super Hero showdown Marvel fans have been waiting for.
 
Source - www.electronicarts.co.uk (publisher) "
138,13139,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,seaworld-adventure-parks-shamus-deep-sea-adventure,Adventure,E,GBA,Activision,Humagade,,,,0.0,0.08,0.06,0.02,,0.0,2005.0,,http://www.vgchartz.com/game/16863/seaworld-adventure-parks-shamus-deep-sea-adventure/?region=All,1,,/games/boxart/745512ccc.jpg,0.08,"All is not well within Shamu's beloved SeaWorld Adventure Park - Poseidon wants to steal the magic of the park away from Shamu and SeaWorld. By taking control of Shamu, your adventures will take you beyond SeaWorld and into the strange depths under the park and on to the underwater domed world of Atlantis. You'll encounter amazing underwater animals and even do battle with Poseidon, the undersea god, and his loyal sea beast, The Kraken. Gather fun collectibles and crack open sea chests and explore 12 handheld-exclusive levels from the Shamu Stadium pool to the ocean depths of Atlantis.
 
Source - www.activision.com (publisher) "
139,13140,Nights of Azure,nights-of-azure,Role-Playing,T,PSV,Tecmo Koei,Gust,,,,0.0,0.08,,,0.08,,2016.0,01st Jun 18,http://www.vgchartz.com/game/85492/nights-of-azure/?region=All,1,,/games/boxart/full_1380497JapanFrontccc.jpg,0.08, 
