Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total,Summary
211,Pokemon Stadium,pokemon-stadium,Strategy,E,N64,Nintendo,HAL Laboratory,,7.5,,5.46,0,,,,,2000,,http://www.vgchartz.com/game/1767/pokemon-stadium/?region=All,1,,/games/boxart/full_6051233AmericaFrontccc.jpg,5.46,"Ever wanted to see your glorious collection of Pokemon in full 3-D? Well now you have the chance.
Pokemon Stadium allows Pokemon Red/Blue/Yellow owners the chance to fight Pokemon battles on their televisions, allowing you to transfer your collection onto your Nintendo 64 and fight in a huge arena. Seeing your Pokemon in a much larger form is spectacular, and each attack you've given your Pokemon can now be viewed in glorious colour, with every single move animated.
Fan favourites such as Charmander, Pikachu and Blastoise can now be seen in their full glory, and you can take your team into battle against a friends team or against a selection controlled by the computer.
As well as the customary battles, there are a selection of mini-games for you to enjoy, with the highlight a game where you have to devour a selection of food dishes on a moving rail, dodging the undercooked meals as you try to rack up a high score.
Pokemon Stadium is exclusive to the Nintendo 64.
 
(Submitted by colonelstubbs) "
212,Minecraft,minecraft,Misc,E10,XOne,Microsoft Studios,Mojang,,,,0,5.43,3.23,1.71,,0.49,2014,14th Sep 18,http://www.vgchartz.com/game/73065/minecraft/?region=All,1,,/games/boxart/full_739755AmericaFrontccc.jpg,5.43,"
There’s no one way to play Minecraft. It’s an  open-ended game where players decide what they want to do by themselves!  Minecraft offers several modes, though: Creative Mode, where players  are given limitless resources to build whatever they can imagine; and  Survival Mode, where players must explore the world and mine its  resources to feed, house and defend themselves. Or you can join your  friends online and make up your own rules!

Nearly every block in the world of  Minecraft can be  broken down by mining and collected. Then those bits  can be recombined  to build new stuff!Punch a tree until you get some wood, turn the wood  into planks and then combine the planks to create a crafting table. You  can use the crafting table to make all kinds of useful tools, so long as  you find the right ingredients.
Minecraft on Xbox One supports split-screen play for you to build with  friends at home. You can also play cross-platform with other devices  running Minecraft on mobile, Windows 10, console, or VR if you’re an  Xbox Live Gold member. Available as a physical disc or digitally from  the Xbox Store.
Source: Official Site

 "
213,Call of Duty: World at War,call-of-duty-world-at-war,Shooter,M,PS3,Activision,Treyarch,,8.4,,0,5.43,2.75,1.84,,0.84,2008,,http://www.vgchartz.com/game/23993/call-of-duty-world-at-war/?region=All,1,8.8,/games/boxart/full_4070815AmericaFrontccc.jpg,5.43,"Call of Duty®: World at War completely changes the rules of engagement by redefining WWII gaming and thrusting players into the final tension-filled, unforgiving battles against a new ferocious enemy in the most dangerous and suspenseful action ever seen in WWII.
Powered by Call of Duty® 4: Modern Warfare technology, Call of Duty: World at War brings an uncensored edge to combat, as soldiers face the most harrowing and climatic European and Pacific battles in which an enemy, who knows no surrender and no retreat, will fight to the last breath, unleashing an arsenal of lethal surprising tactics. Peril and danger lurk throughout the battlefield as players combat the unknown risk of the new chaos of battle. From the remains of Russia and the ruins of Berlin, to the beach and jungles of the deadly Pacific Theater, the volatile action takes on added depth as players employ new features that previously were only-available in multiplayer, including perks, rankings and online stats in up-to full four-player cooperative gameplay. New infantry and vehicle-based weapons, like the potent flamethrower, bring the battlefield ablaze.
www.callofduty.com
  "
214,Super Mario Advance 4: Super Mario Bros. 3,super-mario-advance-4-super-mario-bros-3,Platform,E,GBA,Nintendo,Nintendo EAD,,9.2,,5.43,0,,,,,2003,,http://www.vgchartz.com/game/4431/super-mario-advance-4-super-mario-bros-3/?region=All,1,,/games/boxart/3074364ccc.jpg,5.43,"Mario and Luigi to the rescue!
The seven cruel children of Bowser have transformed all the Kings of Mushroom World into animals.  Help Mario and Luigi to regain the Magic Wands that have the power to restore the kings.  Experience this renowned classic NES game in its extended version, as you battle your way through over 80 levels of exquisite platform action.  Additionally, you can link up with any Super Mario Advance game for multiplayer Mario Bros. madness!
Source - Back of box "
215,Crash Bandicoot: The Wrath of Cortex,crash-bandicoot-the-wrath-of-cortex,Platform,E,PS2,Universal Interactive,Traveller's Tales,,6.9,,0,5.42,2.07,2.29,0.24,0.82,2001,,http://www.vgchartz.com/game/4987/crash-bandicoot-the-wrath-of-cortex/?region=All,1,,/games/boxart/9261584ccc.jpg,5.42,"Dr. Neo Cortex has developed a secret plan to finally get rid of his arch-nemesis, Crash Bandicoot. He discovers the resting place of the Elemental Powers and unleashes their destructive energies of earth, fire, air, and water on the helpless planet Earth. Cortex will never get a break, so long as Crash Bandicoot is in town. Or maybe it should be the other way around? Either way, Cortex is always causing trouble, and Crash is always the subject of pain, danger, and heroism because of that. Join Crash and sister Coco as they romp through amazing lands and incredible exploits in their first-ever adventure on the PlayStation 2! The Bandicoot is back, with cooler vehicles, hotter moves, and mind-blowing graphics to face his toughest challenge yet, The Wrath of Cortex. It's going to be just like the good old days, only better.
 
Source: us.playstation.com "
216,The Witcher 3: Wild Hunt,the-witcher-3-wild-hunt,Role-Playing,M,PS4,Warner Bros. Interactive Entertainment,CD Projekt Red Studio,,,,0,5.39,1.48,2.82,0.28,0.81,2015,04th May 18,http://www.vgchartz.com/game/71482/the-witcher-3-wild-hunt/?region=All,1,,/games/boxart/full_7461389AmericaFrontccc.jpg,5.39,"The Witcher: Wild Hunt is a story-driven open world RPG set in a visually stunning fantasy universe full of meaningful choices and impactful consequences. In The Witcher, you play as professional monster hunter Geralt of Rivia tasked with finding a child of prophecy in a vast open world rich with merchant cities, pirate islands, dangerous mountain passes, and forgotten caverns to explore. "
217,Final Fantasy XIII,final-fantasy-xiii,Role-Playing,T,PS3,Square Enix,Square Enix,,8,9.2,0,5.35,1.75,1.23,1.87,0.51,2010,,http://www.vgchartz.com/game/7727/final-fantasy-xiii/?region=All,1,9,/games/boxart/full_282357AmericaFrontccc.jpg,5.35,"In FINAL FANTASY XIII, you will embark on a journey through the cityworld of Cocoon and the outerworld of Pulse. Along the way, you will encounter diverse allies who will fight alongside you. Execute powerful attacks with weapons and magic, and summon the enigmatic Eidolons with an evolved Active Time Battle system. Experience seamless transitions between real time gameplay and in-game cinematics. Do you have the courage to face your destiny?Source: Square Enix "
218,Gran Turismo 5 Prologue,gran-turismo-5-prologue,Racing,E,PS3,Sony Computer Entertainment,Polyphony Digital,,8.3,,5.35,0,,,,,2008,,http://www.vgchartz.com/game/6972/gran-turismo-5-prologue/?region=All,1,8.4,/games/boxart/full_7582703AmericaFrontccc.jpg,5.35,"The award-winning Gran Turismo™ franchise returns with its 5th installment, Gran Turismo™ 5 Prologue, exclusively for PLAYSTATION®3. With its signature realism and unrivaled physics, this highly anticipated precursor to Gran Turismo™ 5 continues to blur the line between simulation and reality.

Race over 60 cars from worldwide automotive manufacturers, precisely modeled both inside and out.
All-new interior dash view, featuring full driver animation and working gauges.
Compete on 6 tracks with 12 total layouts, including Fuji Speedway, Suzuka Circuit, and for the first time ever, Daytona International Speedway.
Online racing with up to 16 players, complete with detailed rankings, plus downloadable ghost cars and race replays of top racers.
Two-player split-screen offline racing.
New online community features including Gran Turismo TV, featuring worldwide automotive and motorsport programming.
Tune vehicle performance, from suspension and tires to gear ratio and engine modifications.
Rendered in stunning 1080p at 60 frames per second with crisp, realistic lighting and camera effects (replays rendered in 1080p 30fps).

Source - www.us.playstation.com "
219,Super Smash Bros. for Wii U,super-smash-bros-for-wii-u,Fighting,E10,WiiU,Nintendo,Bandai Namco Games,,9.2,,5.35,0,,,,,2014,12th Apr 18,http://www.vgchartz.com/game/71411/super-smash-bros-for-wii-u/?region=All,1,,/games/boxart/full_8573628AmericaFrontccc.jpg,5.35,"
A Smashing Good Time

Mario! Link! Samus! Pikachu! All of your favorite Nintendo characters are back, along with plenty of new faces, in Super Smash Bros. for Wii U, the next entry in the beloved Super Smash Bros. series. Up to four players can battle each other locally or online across beautifully designed stages inspired by classic Nintendo home console games. With a variety of control options and amiibo compatibility, the timeless Super Smash Bros. battles come alive.
FEATURES:

Compete with classic players from the Super Smash Bros. series, along with new challengers like Mega Man, Little Mac or newly announced Palutena, the Goddess of Light from the Kid Icarus games.
For the first time, players can even compete as their own Mii characters.
Use a variety of control methods during the high-energy and action-filled battles, including Nintendo GameCube controllers – the longtime controller of choice for hard-core Super Smash Bros. players.
Customize move sets when playing locally or online with friends.
Connect with amiibo for added fun.
Experience the beauty of Super Smash Bros. for Wii U in stunning HD, a first for the series.
Fight against friends and family locally or online, or battle random challengers from all over the world online in “For Fun” or “For Glory” modes.

Source: Nintendo


 "
220,Dr. Mario,dr-mario,Puzzle,,GB,Nintendo,Nintendo R&D1,,,,5.34,0,,,,,1990,,http://www.vgchartz.com/game/3127/dr-mario/?region=All,1,,/games/boxart/2366566ccc.jpg,5.34,"It's Dr. Mario for an intense new challenge! Mario throws multi-shaded vitamin capsules into a bottle that contains an ugly variety of nasty viruses. You can move, shift or spin the capsules as they fall. Arrange them to align with other capsules on top of a virus. If you can get 4 or more of the same shade in a row, POOF! They disappear! Destroy all of the viruses in the bottle and you progress to the next round where things get even more difficult. Dr. Mario, with germs that are fun to catch. "
221,Assassin's Creed III,assassins-creed-iii,Action-Adventure,M,X360,Ubisoft,Ubisoft Montreal,,,,0,5.31,3.13,1.71,0.03,0.45,2012,07th Feb 18,http://www.vgchartz.com/game/70618/assassins-creed-iii/?region=All,1,,/games/boxart/full_7723506AmericaFrontccc.jpg,5.31,"The year is 1775. The American colonies are about to revolt. You are  Connor, an assassin who has sworn to secure liberty for his people and  his nation. To do so, you will hunt your enemies across a staggeringly  large, open, and realistic world. You will unleash your lethal skills in  a violent quest that will take you from chaotic city streets to  blood-soaked battlefields in the hostile American wilderness and beyond.  You will meet legendary heroes of American history, and together you  will conspire to annihilate those who threaten Liberty itself.
Whether  you use your predatory instincts to kill silently, or your fearsome  arsenal to kill openly, one thing is clear: the world that the Assassins  live in has become far more deadly. And so have you.
Connor, a New Assassin:
You  are Connor, the warrior son a Native American mother and British  father. As a bloody revolution draws ever nearer, your clan is  threatened by a powerful group seeking to crush the American revolution  and control the thirteen colonies.
Shocked into action by the  devastation of your village, you pledge your life to the cause of  freedom, and embark on a decade-long quest to achieve it.
The Setting:
There's  the American Revolution you know from history books. And then there's  the revolution you'll be fighting, set in a world that's far more  realistic, gritty, and alive than any history book ever could be.
Naval Warfare:
Connor  will battle his enemies not only on land, but also on the high seas  aboard his stalwart vessel, the Aquila. You'll navigate tumultuous  waters and command your own naval warship, sending enemies to their  watery graves with cannon and an array of powerful naval weaponry. Or  should you choose, ready a boarding party and take the right to the  enemy by battling hand-to-hand on the deck of their own ship
Source: Publisher "
222,Pokemon Pinball,pokemon-pinball,Misc,E,GBC,Nintendo,Jupiter Corporation,,8.7,,5.31,0,,,,,1999,06th Jan 18,http://www.vgchartz.com/game/4028/pokemon-pinball/?region=All,1,,/games/boxart/8982539ccc.jpg,5.31,"Catch 'em all with a pinball!
Discover a whole new way to collect Pokémon -- by playing pinball!  Hit the targets with you Poké Ball to catch and evolve Pokémon.  The better you do, the more rare Pokémon you'll find!  Every Pokémon you catch is automatically recorded in your Pokédex -- see if you can catch all 150!  Some Pokémon only appear on the Red Field or only on the Blue Field, so you'll have to play them both to catch 'em all!

The new Rumble feature makes you feel like you're playing a real pinball machine!
Trade high scores with a friend using the built-in Infrared Communications Port (on Game Boy Color only).
Print out you high scores with a Game Boy Printer (sold separately).
Find the bonus stages to rack up a high score.
Upgrade your Poké Ball to a Great Ball, Ultra Ball, or Master Ball and score even higher!
Game Pak contains built-in rumble feature! (One AAA battery included.)

Source - Back of box "
223,Assassin's Creed II,assassins-creed-ii,Action,M,X360,Ubisoft,Ubisoft Montreal,,9.1,,0,5.3,3.14,1.55,0.08,0.52,2009,,http://www.vgchartz.com/game/29056/assassins-creed-ii/?region=All,1,9,/games/boxart/full_8353337AmericaFrontccc.jpg,5.3,"Discover an intriguing and epic story of power, revenge and conspiracy set during a pivotal moment in history: the Italian Renaissance. The lineage continues as this new chapter introduces Ezio, inheritor of the talents and creed of the Assassins. His family murdered by rival families, Ezio resolves to learn the ancient art of the Assassin in order to seek revenge. He will not do so alone though, allying with historical figures such as philosopher and writer Niccolò Machiavelli. You will also be able to master the art of the assassin with all new weapons and instruments created by the renowned inventor and genius of the Renaissance, Leonardo Da Vinci himself. Experience the freedom and immersion of an all new open world and mission structure with settings such as the rooftops and canals of beautiful Venice. Your options in combat, assassination and escape are vast, with many new weapons, settings and gameplay elements. 
(Publisher) "
224,Super Mario Party,super-mario-party,Party,E,NS,Nintendo,"Nd Cube Co., Ltd.",,7.3,,5.3,0,,,,,2018,19th Nov 18,http://www.vgchartz.com/game/222153/super-mario-party/?region=All,1,7,/games/boxart/full_4963230AmericaFrontccc.jpg,5.3,"The party comes to Nintendo Switch in this complete refresh of the Mario Party series!
The Mario Party series is coming to the Nintendo Switch system with super-charged fun for everyone! The original board game style has been kicked up a notch with deeper strategic elements, like specifc Dice Blocks for each character. The game also introduces all-new ways to play, including Joy-Con controller enabled minigames, and new modes to enjoy with family and friends. Board game play goes back to the four-player basics as you take turns and race across the board searching for Stars. You can also pair up two Nintendo Switch systems and delight in this dynamic play style, such as in the new Toad’s Rec Room mode. With new modes and new minigames coupled with original board game play, the party starts anywhere, anytime, and with all kinds of players.
 
Features a variety of modes, including:
Mario Party: Enjoy the original Mario Party board game experience with new element like character dice blocks, a party system, and new boards to explore
Toad’s Rec Room: A dynamic new play style that pairs up two Nintendo Switch systems for Table top mode
Go head-to-head in 80 new minigames with many ways to play: Fast and fun skill-based mini-games that use the Joy-Con controllers in all sorts of different ways
Source: Nintendo "
225,The Forest,the-forest,Misc,,PC,Endnight Games Ltd,Unknown,,,,5.3,0,,,,,2014,,http://www.vgchartz.com/game/82736/the-forest/?region=All,1,,/games/boxart/full_7703243AmericaFrontccc.jpg,5.3, 
226,Donkey Kong 64,donkey-kong-64,Platform,E,N64,Nintendo,Rare Ltd.,,9.3,,5.27,0,,,,,1999,,http://www.vgchartz.com/game/552/donkey-kong-64/?region=All,1,,/games/boxart/8478887ccc.jpg,5.27,"K. Rool has ape-napped the Kongs!Can Donkey Kong rescue his friends, reclaim the Golden Bananas and save his homeland from certain doom? Take out some Kremlings with Chunky's Pineapple Launcher or Lanky's Trombone. Float through the air using Tiny's Pony Tail Twirl. Even rocket to the sky with Diddy's Jetbarrel!

Don't forget the mini-games! Challenge a seal to a race around the lagoon, go on a crazy mine cart ride, and be on the lookout for a blast from the past...
Four players can join in on super split-screen action or duke it out in a single-screen free-for-all!
Use of the required Expansion Pak (included) allows incredible real-time lighting effects and massive environments

- From game back cover "
227,Just Dance 2,just-dance-2,Misc,E10,Wii,Ubisoft,Ubisoft Paris,,7.3,,5.25,0,,,,,2010,,http://www.vgchartz.com/game/45671/just-dance-2/?region=All,1,,/games/boxart/full_just-dance-2_8AmericaFront.jpg,5.25,"Just Dance has got America dancing! The #1 Best Selling Music/Rhythm Game on the Nintendo Wii system is back to keep the party going with an all-star tracklist, the hottest dance moves of today, and a brand new beat for everyone to enjoy. Just Dance 2 features over 45 new tracks from classic hits and legendary songs to today’s chart-toppers. This time, you can create your own dance crew and compete against others in a true dance off across a variety of play modes, including the new Dance Off and Party Mode. "
228,Tomb Raider II,tomb-raider-ii,Adventure,T,PS,Eidos Interactive,Core Design Ltd.,,7.6,,0,5.24,2.3,2.46,0.2,0.28,1997,,http://www.vgchartz.com/game/2473/tomb-raider-ii/?region=All,1,,/games/boxart/3330776ccc.jpg,5.24,"LARA'S BACK!
The unstoppable Lara Croft is back in Tomb Raider II.
Join Lara in her quest for The Dagger of Xian, reputed to possess the power of the dragon. But beware, Lara is not the only one in search of the dagger! Warrior Monks and crazed cult members plot against you as you travel from the remote mountain peaks of Tibet, the canals of Venice and even to the bottom of the sea.
EXPLORE NEW WORLDS:

Tibet, China, Venice and a sunken ship

ARM YOURSELF WITH:

Automatic pistols, harpoon gun, rocket launcher, M16 rifle, Uzis, shotguns, flares and more!

KILL OR BE KILLED BY:

Warrior Monks, Yetis, jaguars, great white sharks, killer eels, rabid Dobermans and more!

 
--Box "
229,Madden NFL 2004,madden-nfl-2004,Sports,E,PS2,EA Sports,EA Tiburon,,9.5,,0,5.23,4.26,0.26,0.01,0.71,2003,,http://www.vgchartz.com/game/5306/madden-nfl-2004/?region=All,1,,/games/boxart/1473680ccc.jpg,5.23,"In its 14th year and with over 28 million copies sold, Madden NFL Football once again proves its status as the undisputed leader in authentic NFL football simulation. With a primary focus on in-game graphics, incredible depth, visual presentation, and tournament tested gameplay, this season Madden NFL 2004 continues to demonstrate why it's the definitive interactive sports gaming experience. New features include revolutionary Playmaker Control that lets gamers adjust on the fly just as NFL players do, deep Owner Mode options, and improved online play.
 
Source - www.electronicarts.co.uk (publisher) "
230,Call of Duty: Advanced Warfare,call-of-duty-advanced-warfare,Shooter,M,XOne,Activision,Sledgehammer Games,,8.3,,0,5.22,3.25,1.49,0.01,0.48,2014,01st Jan 18,http://www.vgchartz.com/game/81798/call-of-duty-advanced-warfare/?region=All,1,,/games/boxart/full_6401955AmericaFrontccc.jpg,5.22,"A NEW ERA OF COMBAT. Call of Duty®: Advanced Warfare envisions the powerful battlegrounds of the future, where both technology and tactics have evolved to usher in a new era of combat. Delivering a stunning performance, Academy Award® winning actor Kevin Spacey stars as Jonathan Irons – one of the most powerful men in the world – shaping this chilling vision of the future of war. Power changes everything.
Multiplayer

Apart from the Exo Movement, Advanced Warfare's multiplayer retains certain similarities to previous Call of Duty titles. The Pick 10 system in Black Ops II returns as Pick 13, allowing players to pick weapons, attachments, perks and score-streaks within a total of 13 allocation points
Campaign

Welcome to 2054. The world is in chaos and its up to you to bring it back from the brink. You'll assume the role of Private Jack Mitchell, a young marine who finds himself reborn as a soldier working for the Atlas Corporation.
Co-op

Exo Survival is Call of Duty®: Advanced Warfare’s chaotic, fast-paced cooperative mode that pits you and up to 3 friends against increasingly challenging waves of enemies, ranging from soldiers and AST to dogs, drones and more.
Source: https://www.callofduty.com/advancedwarfare


 "
231,Fallout: New Vegas,fallout-new-vegas,Role-Playing,M,PC,Bethesda Softworks,Obsidian Entertainment,,8.3,,5.22,0,,,,,2010,,http://www.vgchartz.com/game/33664/fallout-new-vegas/?region=All,1,,/games/boxart/full_5517909AmericaFrontccc.jpg,5.22,"Description:Experience all the sights and sounds of fabulous New Vegas, brought to you by Vault-Tec, America's First Choice in Post Nuclear Simulation. Explore the treacherous wastes of the Great Southwest from the safety and comfort of your very own vault: Meet new people, confront terrifying creatures, and arm yourself with the latest high-tech weaponry as you make a name for yourself on a thrilling new journey across the Mojave wasteland. A word of warning, however - while Vault-Tec engineers have prepared for every contingency,* in Vegas, fortunes can change in an instant. Enjoy your stay.* Should not be construed as a legally-binding claim.
Story:Welcome to Vegas. New Vegas.It’s the kind of town where you dig your own grave prior to being shot in the head and left for dead…and that’s before things really get ugly. It’s a town of dreamers and desperados being torn apart by warring factions vying for complete control of this desert oasis. It’s a place where the right kind of person with the right kind of weaponry can really make a name for themselves, and make more than an enemy or two along the way.As you battle your way across the heat-blasted Mojave Wasteland, the colossal Hoover Dam, and the neon drenched Vegas Strip, you’ll be introduced to a colorful cast of characters, power-hungry factions, special weapons, mutated creatures and much more. Choose sides in the upcoming war or declare “winner takes all” and crown yourself the King of New Vegas in this follow-up to the 2008 videogame of the year, Fallout 3.Enjoy your stay.
Key Features:

Feel the Heat in New Vegas! Not even nuclear fallout could slow the hustle of Sin City. Explore the vast expanses of the desert wastelands – from the small towns dotting the Mojave Wasteland to the bright lights of the New Vegas strip. See the Great Southwest as could only be imagined in Fallout.
Feuding Factions, Colorful Characters and a Host of Hostiles! A war is brewing between rival factions with consequences that will change the lives of all the inhabitants of New Vegas. The choices you make will bring you into contact with countless characters, creatures, allies, and foes, and determine the final explosive outcome of this epic power struggle.
New Systems! Enjoy new additions to Fallout: New Vegas such as a Companion Wheel that streamlines directing your companions, a Reputation System that tracks the consequences of your actions, and the aptly titled Hardcore Mode to separate the meek from the mighty. Special melee combat moves have been added to bring new meaning to the phrase “up close and personal”. Use V.A.T.S. to pause time in combat, target specific enemy body parts and queue up attacks, or get right to the action using the finely-tuned real-time combat mechanics.
An Arsenal of Shiny New Guns! With double the amount of weapons found in Fallout 3, you’ll have more than enough new and exciting ways to deal with the threats of the wasteland and the locals. In addition, Vault-Tec engineers have devised a new weapons configuration system that lets you tinker with your toys and see the modifications you make in real time.
Let it Ride! In a huge, open world with unlimited options you can see the sights, choose sides, or go it alone. Peacemaker or Hard Case, House Rules, or the Wild Card - it’s all in how you play the game.

From Bethesda Softworks "
232,Gran Turismo 6,gran-turismo-6,Racing,E,PS3,Sony Computer Entertainment America,Polyphony Digital,,,,5.22,0,,,,,2013,18th Apr 18,http://www.vgchartz.com/game/72181/gran-turismo-6/?region=All,1,,/games/boxart/full_959035AmericaFrontccc.jpg,5.22, 
233,Kingdom Hearts II,kingdom-hearts-ii,Role-Playing,E10,PS2,Square Enix,Square Enix,,8.3,,5.2,0,,,,,2006,,http://www.vgchartz.com/game/1130/kingdom-hearts-ii/?region=All,1,,/games/boxart/full_282541AmericaFrontccc.jpg,5.2,"Kingdom Hearts II follows Sora, Donald and Goofy on their continuing quest. It has been one year since the events of Kingdom Hearts. The story begins in Twilight Town, a quite burg nestled between night and day. Sora and friends are joined by a vibrant new cast of characters, including King Mickey himself! Together, they will encounter countless dangers in worlds both familiar and brand new.
 
This mystery and others will be solved as the story unfolds in a grand adventure. KINGDOM HEARTS has sold over 5 million units worldwide and continues to gain popularity with fans of both DISNEY and SQUARE ENIX across the planet.KINGDOM HEARTS captured the imagination of gamers young and old by combining classic DISNEY properties and implementing new characters and worlds with SQUARE ENIXâ€™s renowned style. The tale is brought to life by an all-star voice cast. Fans will revisit this beloved story and come to care for a new troupe of characters in KINGDOM HEARTS II.


Source: square-enix.com  "
234,God of War III,god-of-war-iii,Action,M,PS3,Sony Computer Entertainment,SCEA Santa Monica Studio,,9.2,9.4,5.2,0,,,,,2010,,http://www.vgchartz.com/game/12533/god-of-war-iii/?region=All,1,9.4,/games/boxart/full_3803324AmericaFrontccc.jpg,5.2,"
God of War® 3 finds Kratos raining carnage and destruction upon the Gods who have betrayed him and the entire Ancient Greek world. Armed with his deadly double-chained blades, Kratos will take on mythology’s darkest creatures while solving intricate puzzles on his merciless quest to destroy Olympus and the mighty Zeus himself.
 
Key Features
God of War III is the epic conclusion to the Greek mythological trilogy which will complete Kratos’ story that began in the original title for the PlayStation®2.
True to the series roots, the four pillars of gameplay - brutal combat, intricate puzzles, exploration of awe-inspiring worlds, and a compelling story – all return to make God of War III the ultimate experience.
God of War III picks up exactly where the action of God of War II left off – Kratos must take his quest for vengeance to the very stronghold of the Zeus. As the Army of Olympus surges out to meet him in battle and the chaos of the Great War is reignited, Kratos must scale the summit of Mount Olympus on the back of the mighty Titan Gaia, leading his new colossal allies in an all out assault on the Olympians.
The menacing creatures of Greek mythology in God of War III are not only targets of Kratos’ brutal destruction, but can now be manipulated against their will, as he uses them to cross chasms, inflict blind rage against enemies, reveal puzzles and secrets, and as tools of complete annihilation as he makes his way on a quest fueled by hate and vengeance.
As Kratos continues on his path of revenge, he will uncover new deadly weapons like the Cestus, powerful metal gauntlets with devastating strength, and other brutal instruments of war that will allow him to learn ruthless new techniques such as grappling with enemies and launching explosive wall to ground attacks.
Built from the ground up, the brand new engine that powers God of War III was designed for one main purpose – to achieve a level of scale never thought possible. Kratos can now carve through armies of enemies while navigating on the back of a ‘living level’ – a massive, moving, breathing Titan as tall as the Empire State building.
The PS3 capabilities have allowed the developers to bring the world of God of War to life like never before. Battling in detailed and unique 3D worlds lit by hundreds of dynamic lights and featuring textures with quadruple the resolution, Kratos and his enemies now feature realistic muscle striations, detailed facial expressions, and new heightened levels of brutality and gore.
 "
235,Nintendo Land,nintendo-land,Party,E10,WiiU,Nintendo,Nintendo,,7.8,,5.19,0,,,,,2012,20th Mar 18,http://www.vgchartz.com/game/70772/nintendo-land/?region=All,1,,/games/boxart/full_7183633AmericaFrontccc.jpg,5.19,"Nintendo’s Greatest Game Worlds in One Giant Theme Park
Nintendo Land is a fun and lively virtual theme park filled with attractions based on popular Nintendo game worlds. Each attraction features unique and innovative game-play experiences made possible by the Wii U GamePad controller. Depending on the attraction, players can play solo, compete against other players, or even team up to play cooperatively. Up to five players can participate in dynamic multiplayer modes in select attractions.* The experiences change depending on whether players are using the GamePad, a Wii Remote controller or just watching others play on the TV screen.

Nintendo Land features fun-filled theme park attractions based on Nintendo’s greatest game worlds, including Mario Chase, The Legend of Zelda: Battle Quest, Pikmin Adventure and more. There are 12 attractions in all.
Different activities take advantage of the second screen of the new Wii U GamePad controller in different ways. For example, simply slide a finger across the touch screen to seamlessly fire ninja stars in the action-based Takamaru’s Ninja Castle. In Donkey Kong’s Crash Course, tilt the GamePad left and right to safely navigate an elaborate obstacle course.
Dynamic multiplayer that offers different experiences in the same game. Even in the same attraction, the player using the GamePad will have a completely different experience than players using the TV: In Luigi’s Ghost Mansion, the player using the GamePad is able to control a ghost invisible to players using the TV. In Metroid Blast, the player with the GamePad controls an aerial gunship versus the ground-based players using the TV.
The attractions are easy to pick up and play, but also contains deeper levels of play that are sure to challenge even the most experienced gamers. Metroid Blast, for example, contains a deep mission mode as well as a competitive surface-air combat mode.
Attractions are grouped into three types: ○ Team Attractions like Metroid Blast and The Legend of Zelda: Battle Quest that offer depth and challenge for 1 to 5 players. ○ Competitive Attractions like Mario Chase and Animal Crossing: Sweet Day where 2 to 5 players compete against each other. ○ Solo Attractions like Takamaru’s Ninja Castle, Donkey Kong’s Crash Course and Balloon Trip Breeze, that offer simple but fun and engaging play for one player.
Each attraction has multiple fun challenges designed to keep visitors coming back for more. Players will receive stamps upon completing special challenges.
Includes Miiverse functionality (broadband Internet access required).

Source: Nintendo "
236,Super Mario Land 3: Wario Land,super-mario-land-3-wario-land,Platform,E,GB,Nintendo,Nintendo R&D1,,7.9,,5.19,0,,,,,1994,,http://www.vgchartz.com/game/4438/super-mario-land-3-wario-land/?region=All,1,,/games/boxart/7315975ccc.jpg,5.19,"Be a bad boy! 
Wario schemes to steal all pirates' treasures on Kitchen Island so he can build his own castle! Help him by smashing the magic pots, because this will change him into Bull Wario, Dragon Wario and many others! With each change there will come new powers so he can beat his enemies! With game pak memory to save your progress for many hours of fun!
* Back of Box (PAL) "
237,Donkey Kong Country 2: Diddy's Kong Quest,donkey-kong-country-2-diddys-kong-quest,Platform,E,SNES,Nintendo,Rare Ltd.,,9.3,,5.15,0,,,,,1995,,http://www.vgchartz.com/game/3109/donkey-kong-country-2-diddys-kong-quest/?region=All,1,,/games/boxart/3074502ccc.jpg,5.15,"
In the sequel to the immensely popular Donkey Kong Country™, Diddy Kong® gets the spotlight, along with his girlfriend, Dixie Kong™ - a great little monkey with a dangerous ponytail. The action starts on the wreck of King K. Rool's Gangplank Galleon that has apparently broken up on a reef offshore from the Kremlings' Island. Diddy and his friends will have to work together to rescue Donkey Kong®, exploring all the hidden areas of the Kremlings' island: a spooky haunted forest, treacherous swamps, a giant beehive oozing with sticky honey and lava-filled caves, just to name a few.
 
From: www.nintendo.com "
